race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,101364,116166,0,18916,42.87,49.13,0.0,8.0,,
AL-GOV,governor,AL,GOV,1585563,627050,958513,0,0,39.55,60.45,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309159,530297,0,0,36.83,63.17,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1276761,1095763,0,0,53.81,46.19,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7111588,3986955,0,0,64.08,35.92,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1265503,888961,80457,0,56.62,39.78,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,730528,500612,0,0,59.34,40.66,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3566069,4088757,0,0,46.59,53.41,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1864126,1810920,0,0,50.72,49.28,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238425,123265,0,0,65.92,34.08,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,615321,549133,0,0,52.84,47.16,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170943,462599,0,0,26.98,73.02,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2367625,1587111,0,0,59.87,40.13,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,409160,520153,0,0,44.03,55.97,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1594634,836934,0,0,65.58,34.42,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1447492,679342,0,0,68.06,31.94,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,321323,254005,6634,0,55.21,43.65,1.14,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2239239,1725022,0,0,56.49,43.51,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1269603,1008141,0,0,55.74,44.26,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,250680,332770,79561,0,37.81,50.19,12.0,0.0,IND,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,254223,324109,0,0,43.96,56.04,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,352285,294092,0,0,54.5,45.5,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,536806,502261,0,0,51.66,48.34,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3323588,2489910,0,0,57.17,42.83,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1921406,2114105,0,0,47.61,52.39,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,376275,719948,0,0,34.32,65.68,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,828144,743631,0,0,52.69,47.31,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2871267,2052350,0,0,58.32,41.68,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,215607,143741,0,0,60.0,40.0,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,797813,985885,0,0,44.73,55.27,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111154,187319,0,0,37.24,62.76,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,846961,1297798,0,0,39.49,60.51,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3605593,4377577,0,0,45.16,54.84,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,99855,158740,0,0,38.61,61.39,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1245357,1150686,0,0,51.98,48.02,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56508,131826,0,0,30.0,70.0,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,106282,111248,0,18916,44.95,47.05,0.0,8.0,,
AL-SEN,senate,AL,SEN,1585563,594528,991035,0,0,37.5,62.5,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,309943,529514,0,0,36.92,63.08,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1389176,845745,0,0,62.16,37.84,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,222555,134988,0,0,62.25,37.75,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3621725,4033102,0,0,47.31,52.69,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2062044,1613003,0,0,56.11,43.89,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,551857,581972,0,30625,47.39,49.98,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,177054,412141,44348,0,27.95,65.05,7.0,0.0,IND,Todd Achilles
IL-SEN,senate,IL,SEN,3954737,2378475,1576262,0,0,60.14,39.86,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,411772,517542,0,0,44.31,55.69,0.0,0.0,,
