race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,108679,123983,0,3783,45.96,52.44,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,608942,976621,0,0,38.41,61.59,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,300298,539158,0,0,35.77,64.23,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1256729,1115794,0,0,52.97,47.03,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7118717,3979826,0,0,64.14,35.86,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1332445,902477,0,0,59.62,40.38,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,716477,514663,0,0,58.2,41.8,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3553525,4101301,0,0,46.42,53.58,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1752527,1922519,0,0,47.69,52.31,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,234475,127216,0,0,64.83,35.17,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,585328,579126,0,0,50.27,49.73,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,169687,463856,0,0,26.78,73.22,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2308048,1646689,0,0,58.36,41.64,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,391327,537987,0,0,42.11,57.89,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1579203,852364,0,0,64.95,35.05,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1409411,717423,0,0,66.27,33.73,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,316398,265565,0,0,54.37,45.63,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2154744,1809518,0,0,54.35,45.65,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1213424,1064320,0,0,53.27,46.73,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,259351,403661,0,0,39.12,60.88,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,251855,326477,0,0,43.55,56.45,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344219,302158,0,0,53.25,46.75,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,533687,505380,0,0,51.36,48.64,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3247239,2566260,0,0,55.86,44.14,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1882562,2152950,0,0,46.65,53.35,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,364066,732156,0,0,33.21,66.79,0.0,0.0,,
