race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105876,126787,0,3783,44.78,53.62,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,628667,956896,0,0,39.65,60.35,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,310167,529290,0,0,36.95,63.05,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1270627,1101897,0,0,53.56,46.44,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7128522,3970021,0,0,64.23,35.77,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1350038,884884,0,0,60.41,39.59,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,738170,492969,0,0,59.96,40.04,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3642735,4012091,0,0,47.59,52.41,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1917366,1757680,0,0,52.17,47.83,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238859,122831,0,0,66.04,33.96,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604248,560206,0,0,51.89,48.11,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177459,456084,0,0,28.01,71.99,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2340786,1613951,0,0,59.19,40.81,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,410276,519038,0,0,44.15,55.85,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1605065,826503,0,0,66.01,33.99,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449661,677173,0,0,68.16,31.84,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,324573,257389,0,0,55.77,44.23,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2239668,1724594,0,0,56.5,43.5,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1246149,1031595,0,0,54.71,45.29,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,272611,390400,0,0,41.12,58.88,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,256674,321659,0,0,44.38,55.62,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,346761,299616,0,0,53.65,46.35,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535966,503101,0,0,51.58,48.42,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3333455,2480044,0,0,57.34,42.66,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1938875,2096636,0,0,48.05,51.95,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,377590,718632,0,0,34.44,65.56,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,834085,737689,0,0,53.07,46.93,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2873714,2049903,0,0,58.37,41.63,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216640,142708,0,0,60.29,39.71,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,786807,996891,0,0,44.11,55.89,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110557,187916,0,0,37.04,62.96,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,857176,1287584,0,0,39.97,60.03,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3657443,4325727,0,0,45.81,54.19,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,97044,161551,0,0,37.53,62.47,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1310874,1085168,0,0,54.71,45.29,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56734,131600,0,0,30.12,69.88,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,114838,117825,0,3783,48.57,49.83,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,603156,982407,0,0,38.04,61.96,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,310798,528659,0,0,37.02,62.98,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1406557,828365,0,0,62.94,37.06,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,223363,134179,0,0,62.47,37.53,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3653330,4001496,0,0,47.73,52.27,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2053314,1621732,0,0,55.87,44.13,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,562276,571553,0,30625,48.29,49.08,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,193838,439705,0,0,30.6,69.4,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2380815,1573922,0,0,60.2,39.8,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,400732,528581,0,0,43.12,56.88,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,508223,943946,0,0,35.0,65.0,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,522514,882368,0,0,37.19,62.81,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1630298,801269,0,0,67.05,32.95,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,290534,285609,0,5820,49.92,49.08,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2117206,1847056,0,0,53.41,46.59,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1264660,1013084,0,0,55.52,44.48,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,372502,487103,0,0,43.33,56.67,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,53377,225367,127882,15448,12.65,53.4,30.3,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2078821,1834081,0,74566,52.13,46.0,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,354193,308818,0,0.0,53.42,46.58,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,318133,260200,0,0,55.01,44.99,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1744275,1169412,0,0,59.86,40.14,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,383703,262675,0,0,59.36,40.64,0.0,0.0,,
