race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,109332,123331,0,3783,46.24,52.16,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,609750,975813,0,0,38.46,61.54,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,300802,538655,0,0,35.83,64.17,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1257820,1114703,0,0,53.02,46.98,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7125376,3973167,0,0,64.2,35.8,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1333585,901337,0,0,59.67,40.33,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,717105,514035,0,0,58.25,41.75,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3557095,4097732,0,0,46.47,53.53,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1754732,1920314,0,0,47.75,52.25,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,234692,126999,0,0,64.89,35.11,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,586027,578428,0,0,50.33,49.67,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170067,463476,0,0,26.84,73.16,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2310065,1644672,0,0,58.41,41.59,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,391884,537430,0,0,42.17,57.83,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1580443,851124,0,0,65.0,35.0,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1430100,696734,0,0,67.24,32.76,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,316747,265216,0,0,54.43,45.57,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2157991,1806271,0,0,54.44,45.56,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1214585,1063159,0,0,53.32,46.68,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,259749,403263,0,0,39.18,60.82,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,249361,328971,0,0,43.12,56.88,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344607,301771,0,0,53.31,46.69,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534217,504850,0,0,51.41,48.59,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3252037,2561462,0,0,55.94,44.06,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1884419,2151093,0,0,46.7,53.3,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,364724,731499,0,0,33.27,66.73,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,820789,750985,0,0,52.22,47.78,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2795681,2127936,0,0,56.78,43.22,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216121,143227,0,0,60.14,39.86,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,766685,1017013,0,0,42.98,57.02,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,106454,192019,0,0,35.67,64.33,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,835405,1309354,0,0,38.95,61.05,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3605778,4377391,0,0,45.17,54.83,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,93512,165084,0,0,36.16,63.84,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1278887,1117156,0,0,53.37,46.63,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,54530,133804,0,0,28.95,71.05,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,111669,120994,0,3783,47.23,51.17,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,599375,986188,0,0,37.8,62.2,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,297728,541729,0,0,35.47,64.53,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1345969,888952,0,0,60.22,39.78,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,214569,142974,0,0,60.01,39.99,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3571518,4083308,0,0,46.66,53.34,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,1961088,1713958,0,0,53.36,46.64,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,530757,603072,0,30625,45.58,51.79,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,192861,440682,0,0,30.44,69.56,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2326463,1628274,0,0,58.83,41.17,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,396287,533027,0,0,42.64,57.36,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,511337,940832,0,0,35.21,64.79,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,522061,882822,0,0,37.16,62.84,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1598662,832906,0,0,65.75,34.25,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,278469,297674,0,5820,47.85,51.15,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2038997,1925264,0,0,51.43,48.57,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1215505,1062239,0,0,53.36,46.64,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,359674,499931,0,0,41.84,58.16,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,53843,229685,123098,15448,12.76,54.42,29.16,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2033548,1879354,0,74566,51.0,47.13,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,46051,348571,268389,0,6.95,52.57,40.48,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,306915,271418,0,0,53.07,46.93,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1656619,1257068,0,0,56.86,43.14,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,371022,275355,0,0,57.4,42.6,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1890553,2081602,0,63358,46.85,51.58,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,400602,695620,0,0,36.54,63.46,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,917774,654000,0,0,58.39,41.61,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,218874,140473,0,0,60.91,39.09,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,795443,954900,0,33355,44.6,53.53,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,103601,194872,0,0,34.71,65.29,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,743759,1401000,0,0,34.68,65.32,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3793855,4028853,0,160462,47.52,50.47,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1763226,1389076,0,0,55.93,44.07,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,154208,379465,0,0,28.9,71.1,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,53316,135018,0,0,28.31,71.69,0.0,0.0,,
AK-01,house,AK,01,236446,112463,120200,0,3783,47.56,50.84,0.0,1.6,,
AL-01,house,AL,01,229648,78721,150927,0,0,34.28,65.72,0.0,0.0,,
AL-02,house,AL,02,205222,93272,111949,0,0,45.45,54.55,0.0,0.0,,
AL-03,house,AL,03,221487,63902,157585,0,0,28.85,71.15,0.0,0.0,,
AL-04,house,AL,04,226703,42379,184324,0,0,18.69,81.31,0.0,0.0,,
AL-05,house,AL,05,247520,91750,155770,0,0,37.07,62.93,0.0,0.0,,
AL-06,house,AL,06,244631,83976,160655,0,0,34.33,65.67,0.0,0.0,,
AL-07,house,AL,07,210352,133524,76828,0,0,63.48,36.52,0.0,0.0,,
AR-01,house,AR,01,195826,55601,140224,0,0,28.39,71.61,0.0,0.0,,
AR-02,house,AR,02,225476,97314,128161,0,0,43.16,56.84,0.0,0.0,,
AR-03,house,AR,03,221598,84775,136822,0,0,38.26,61.74,0.0,0.0,,
AR-04,house,AR,04,196558,61714,134843,0,0,31.4,68.6,0.0,0.0,,
