race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,104632,128031,0,3783,44.25,54.15,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,615407,970156,0,0,38.81,61.19,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,302271,537186,0,0,36.01,63.99,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1259090,1113434,0,0,53.07,46.93,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7067664,4030879,0,0,63.68,36.32,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1332065,902857,0,0,59.6,40.4,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725840,505300,0,0,58.96,41.04,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3525803,4129023,0,0,46.06,53.94,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1861737,1813309,0,0,50.66,49.34,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235253,126438,0,0,65.04,34.96,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,589229,575225,0,0,50.6,49.4,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,171112,462431,0,0,27.01,72.99,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2307208,1647529,0,0,58.34,41.66,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401719,527594,0,0,43.23,56.77,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1588224,843343,0,0,65.32,34.68,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1431945,694889,0,0,67.33,32.67,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,319133,262829,0,0,54.84,45.16,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2169270,1794992,0,0,54.72,45.28,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1221395,1056349,0,0,53.62,46.38,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260809,402202,0,0,39.34,60.66,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255147,323185,0,0,44.12,55.88,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,340437,305940,0,0,52.67,47.33,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531708,507360,0,0,51.17,48.83,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3268801,2544698,0,0,56.23,43.77,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1894312,2141200,0,0,46.94,53.06,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,367629,728594,0,0,33.54,66.46,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,823452,748322,0,0,52.39,47.61,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2801503,2122114,0,0,56.9,43.1,0.0,0.0,,
