race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106405,126258,0,3783,45.0,53.4,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,628533,957030,0,0,39.64,60.36,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,310083,529374,0,0,36.94,63.06,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1270450,1102073,0,0,53.55,46.45,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7127579,3970965,0,0,64.22,35.78,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1349848,885074,0,0,60.4,39.6,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,738047,493093,0,0,59.95,40.05,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3642178,4012648,0,0,47.58,52.42,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1917054,1757993,0,0,52.16,47.84,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238823,122868,0,0,66.03,33.97,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604149,560305,0,0,51.88,48.12,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177395,456147,0,0,28.0,72.0,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2340450,1614287,0,0,59.18,40.82,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,410183,519131,0,0,44.14,55.86,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1604869,826698,0,0,66.0,34.0,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449480,677354,0,0,68.15,31.85,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,324515,257448,0,0,55.76,44.24,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2239384,1724878,0,0,56.49,43.51,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1245955,1031789,0,0,54.7,45.3,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,272554,390457,0,0,41.11,58.89,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,256625,321708,0,0,44.37,55.63,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,346696,299681,0,0,53.64,46.36,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535882,503185,0,0,51.57,48.43,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3333029,2480470,0,0,57.33,42.67,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1938583,2096928,0,0,48.04,51.96,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,377480,718742,0,0,34.43,65.57,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,833952,737823,0,0,53.06,46.94,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2880306,2043311,0,0,58.5,41.5,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216609,142738,0,0,60.28,39.72,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,786628,997070,0,0,44.1,55.9,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110527,187946,0,0,37.03,62.97,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,856993,1287766,0,0,39.96,60.04,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3656862,4326308,0,0,45.81,54.19,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,97019,161577,0,0,37.52,62.48,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1310677,1085366,0,0,54.7,45.3,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56715,131618,0,0,30.11,69.89,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,115352,117311,0,3783,48.79,49.61,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,602958,982605,0,0,38.03,61.97,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,310708,528748,0,0,37.01,62.99,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1406277,828644,0,0,62.92,37.08,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,223327,134215,0,0,62.46,37.54,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3652613,4002213,0,0,47.72,52.28,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2052993,1622053,0,0,55.86,44.14,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,562164,571665,0,30625,48.28,49.09,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,193770,439772,0,0,30.59,69.41,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2380370,1574366,0,0,60.19,39.81,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,400634,528680,0,0,43.11,56.89,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,508099,944070,0,0,34.99,65.01,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,522374,882509,0,0,37.18,62.82,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1630058,801509,0,0,67.04,32.96,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,291241,284902,0,5820,50.04,48.96,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2116877,1847385,0,0,53.4,46.6,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1264418,1013326,0,0,55.51,44.49,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,372429,487176,0,0,43.33,56.67,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,53933,225776,126917,15448,12.78,53.49,30.07,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2078543,1834359,0,74566,52.13,46.0,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,356847,306164,0,0.0,53.82,46.18,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,318084,260248,0,0,55.0,45.0,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1743983,1169703,0,0,59.85,40.15,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,383622,262755,0,0,59.35,40.65,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1992045,1980110,0,63358,49.36,49.07,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,357356,738866,0,0,32.6,67.4,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,959579,612196,0,0,61.05,38.95,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,226255,133093,0,0,62.96,37.04,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,812852,937490,0,33355,45.57,52.56,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,106032,192441,0,0,35.52,64.48,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,736491,1408268,0,0,34.34,65.66,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3911096,3911612,0,160462,48.99,49.0,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1857985,1294317,0,0,58.94,41.06,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,153266,380407,0,0,28.72,71.28,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,53722,134612,0,0,28.52,71.48,0.0,0.0,,
AK-01,house,AK,01,236446,107744,124918,0,3783,45.57,52.83,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,84494,145154,0,0,36.79,63.21,0.0,0.0,,
AL-02,house,AL,02,205222,101185,104037,0,0,49.31,50.69,0.0,0.0,,
AL-03,house,AL,03,221487,64669,156818,0,0,29.2,70.8,0.0,0.0,,
AL-04,house,AL,04,226703,43528,183175,0,0,19.2,80.8,0.0,0.0,,
AL-05,house,AL,05,247520,94326,153194,0,0,38.11,61.89,0.0,0.0,,
AL-06,house,AL,06,244631,86212,158419,0,0,35.24,64.76,0.0,0.0,,
AL-07,house,AL,07,210352,141647,68705,0,0,67.34,32.66,0.0,0.0,,
AR-01,house,AR,01,195826,54796,141030,0,0,27.98,72.02,0.0,0.0,,
AR-02,house,AR,02,225476,100357,125119,0,0,44.51,55.49,0.0,0.0,,
AR-03,house,AR,03,221598,81028,140569,0,0,36.57,63.43,0.0,0.0,,
AR-04,house,AR,04,196558,58893,137665,0,0,29.96,70.04,0.0,0.0,,
AZ-01,house,AZ,01,315514,164817,144765,0,5932,52.24,45.88,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,145939,145595,0,0,50.06,49.94,0.0,0.0,,
AZ-03,house,AZ,03,149255,121447,27809,0,0,81.37,18.63,0.0,0.0,,
AZ-04,house,AZ,04,243254,145638,97616,0,0,59.87,40.13,0.0,0.0,,
AZ-05,house,AZ,05,311518,135219,176299,0,0,43.41,56.59,0.0,0.0,,
AZ-06,house,AZ,06,308122,158809,142782,0,6532,51.54,46.34,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,137284,59896,0,0,69.62,30.38,0.0,0.0,,
AZ-08,house,AZ,08,274416,123679,150737,0,0,45.07,54.93,0.0,0.0,,
AZ-09,house,AZ,09,281730,108482,173249,0,0,38.51,61.49,0.0,0.0,,
CA-01,house,CA,01,239151,143113,96038,0,0,59.84,40.16,0.0,0.0,,
CA-02,house,CA,02,272520,185190,87330,0,0,67.95,32.05,0.0,0.0,,
CA-03,house,CA,03,256644,155888,100756,0,0,60.74,39.26,0.0,0.0,,
CA-04,house,CA,04,240754,155604,85150,0,0,64.63,35.37,0.0,0.0,,
CA-05,house,CA,05,253723,104128,149595,0,0,41.04,58.96,0.0,0.0,,
CA-06,house,CA,06,235441,132046,103394,0,0,56.08,43.92,0.0,0.0,,
CA-07,house,CA,07,242835,156505,86330,0,0,64.45,35.55,0.0,0.0,,
CA-08,house,CA,08,218644,163243,55401,0,0,74.66,25.34,0.0,0.0,,
CA-09,house,CA,09,187940,123315,64624,0,0,65.61,34.39,0.0,0.0,,
CA-10,house,CA,10,264480,191887,72594,0,0,72.55,27.45,0.0,0.0,,
CA-11,house,CA,11,252827,252827,0,0,0,100.0,0.0,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
