race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,104846,127817,0,3783,44.34,54.06,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,619922,965641,0,0,39.1,60.9,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305083,534373,0,0,36.34,63.66,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1256973,1115550,0,0,52.98,47.02,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7104844,3993699,0,0,64.02,35.98,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1338429,896493,0,0,59.89,40.11,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,729964,501176,0,0,59.29,40.71,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3595507,4059319,0,0,46.97,53.03,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1893376,1781670,0,0,51.52,48.48,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236464,125226,0,0,65.38,34.62,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,593130,571324,0,0,50.94,49.06,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173234,460308,0,0,27.34,72.66,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2318469,1636268,0,0,58.63,41.37,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,404833,524481,0,0,43.56,56.44,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1589458,842109,0,0,65.37,34.63,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1438001,688833,0,0,67.61,32.39,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,321083,260880,0,0,55.17,44.83,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2188605,1775657,0,0,55.21,44.79,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1229025,1048719,0,0,53.96,46.04,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,269324,393688,0,0,40.62,59.38,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253480,324852,0,0,43.83,56.17,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,342603,303774,0,0,53.0,47.0,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,533112,505956,0,0,51.31,48.69,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3286367,2527132,0,0,56.53,43.47,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1916100,2119412,0,0,47.48,52.52,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,371301,724921,0,0,33.87,66.13,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,827928,743847,0,0,52.67,47.33,0.0,0.0,,
