race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106669,125993,0,3783,45.11,53.29,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,630771,954792,0,0,39.78,60.22,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,311841,527616,0,0,37.15,62.85,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1273045,1099478,0,0,53.66,46.34,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7126997,3971547,0,0,64.22,35.78,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1353721,881200,0,0,60.57,39.43,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,739875,491265,0,0,60.1,39.9,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3646740,4008087,0,0,47.64,52.36,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1923677,1751369,0,0,52.34,47.66,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239376,122315,0,0,66.18,33.82,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604702,559752,0,0,51.93,48.07,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,178334,455208,0,0,28.15,71.85,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2345529,1609208,0,0,59.31,40.69,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,412314,517000,0,0,44.37,55.63,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1606784,824784,0,0,66.08,33.92,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1452554,674280,0,0,68.3,31.7,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,325767,256195,0,0,55.98,44.02,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2242481,1721781,0,0,56.57,43.43,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1249879,1027865,0,0,54.87,45.13,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,273860,389151,0,0,41.31,58.69,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257438,320895,0,0,44.51,55.49,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,347806,298571,0,0,53.81,46.19,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,537234,501833,0,0,51.7,48.3,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3320322,2493177,0,0,57.11,42.89,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1941691,2093821,0,0,48.12,51.88,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,380126,716097,0,0,34.68,65.32,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,837009,734766,0,0,53.25,46.75,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2879074,2044544,0,0,58.47,41.53,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216987,142360,0,0,60.38,39.62,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,789159,994539,0,0,44.24,55.76,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111125,187348,0,0,37.23,62.77,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,859491,1285269,0,0,40.07,59.93,0.0,0.0,,
