race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105377,127285,0,3783,44.57,53.83,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,624841,960722,0,0,39.41,60.59,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,308147,531309,0,0,36.71,63.29,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1265285,1107238,0,0,53.33,46.67,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7145354,3953190,0,0,64.38,35.62,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1345363,889559,0,0,60.2,39.8,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,734458,496682,0,0,59.66,40.34,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3616068,4038758,0,0,47.24,52.76,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1904778,1770268,0,0,51.83,48.17,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,237784,123906,0,0,65.74,34.26,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,600347,564107,0,0,51.56,48.44,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,175547,457996,0,0,27.71,72.29,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2330738,1623999,0,0,58.94,41.06,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,408225,521089,0,0,43.93,56.07,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1599444,832124,0,0,65.78,34.22,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1444600,682234,0,0,67.92,32.08,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,323207,258756,0,0,55.54,44.46,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2215238,1749024,0,0,55.88,44.12,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1237339,1040405,0,0,54.32,45.68,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,271381,391631,0,0,40.93,59.07,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255275,323058,0,0,44.14,55.86,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344962,301415,0,0,53.37,46.63,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,536241,502827,0,0,51.61,48.39,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3301457,2512041,0,0,56.79,43.21,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1926963,2108549,0,0,47.75,52.25,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,375302,720920,0,0,34.24,65.76,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,832804,738970,0,0,52.98,47.02,0.0,0.0,,
