race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106822,125841,0,3783,45.18,53.22,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,630434,955129,0,0,39.76,60.24,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,311631,527826,0,0,37.12,62.88,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1272604,1099919,0,0,53.64,46.36,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7124638,3973905,0,0,64.19,35.81,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1353246,881675,0,0,60.55,39.45,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,739567,491573,0,0,60.07,39.93,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3650324,4004502,0,0,47.69,52.31,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1922896,1752150,0,0,52.32,47.68,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239285,122405,0,0,66.16,33.84,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604455,559999,0,0,51.91,48.09,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,178176,455367,0,0,28.12,71.88,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2344689,1610048,0,0,59.29,40.71,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,412081,517232,0,0,44.34,55.66,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1607769,823799,0,0,66.12,33.88,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1452102,674732,0,0,68.28,31.72,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,325622,256341,0,0,55.95,44.05,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2241767,1722494,0,0,56.55,43.45,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1246792,1030952,0,0,54.74,45.26,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,273719,389292,0,0,41.28,58.72,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257315,321018,0,0,44.49,55.51,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,347645,298733,0,0,53.78,46.22,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,537025,502043,0,0,51.68,48.32,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3319250,2494249,0,0,57.1,42.9,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1940956,2094556,0,0,48.1,51.9,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,379852,716371,0,0,34.65,65.35,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,836675,735100,0,0,53.23,46.77,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2878101,2045516,0,0,58.46,41.54,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216911,142437,0,0,60.36,39.64,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,788713,994985,0,0,44.22,55.78,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111050,187423,0,0,37.21,62.79,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,859035,1285724,0,0,40.05,59.95,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3666887,4316282,0,0,45.93,54.07,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,97429,161166,0,0,37.68,62.32,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1314907,1081136,0,0,54.88,45.12,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,57082,131252,0,0,30.31,69.69,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,116185,116478,0,3783,49.14,49.26,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,605670,979893,0,0,38.2,61.8,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,312355,527102,0,0,37.21,62.79,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1411142,823780,0,0,63.14,36.86,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,223846,133696,0,0,62.61,37.39,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3657635,3997191,0,0,47.78,52.22,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2059442,1615604,0,0,56.04,43.96,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,563559,570270,0,30625,48.4,48.97,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,194595,438947,0,0,30.72,69.28,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2386395,1568342,0,0,60.34,39.66,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,402652,526661,0,0,43.33,56.67,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,509896,942273,0,0,35.11,64.89,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,524850,880032,0,0,37.36,62.64,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1632702,798865,0,0,67.15,32.85,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,292877,283266,0,5820,50.33,48.67,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2117021,1847240,0,0,53.4,46.6,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1252670,1025074,0,0,55.0,45.0,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,373291,486313,0,0,43.43,56.57,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54121,224072,128433,15448,12.82,53.09,30.43,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2071959,1840943,0,74566,51.96,46.17,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,354821,308190,0,0.0,53.52,46.48,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,318811,259521,0,0,55.13,44.87,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1745033,1168654,0,0,59.89,40.11,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,384804,261573,0,0,59.53,40.47,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,2000484,1971671,0,63358,49.57,48.86,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,360317,735906,0,0,32.87,67.13,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,963470,608304,0,0,61.3,38.7,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,226682,132666,0,0,63.08,36.92,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,815019,935324,0,33355,45.69,52.44,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,106587,191886,0,0,35.71,64.29,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,739402,1405357,0,0,34.47,65.53,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3936775,3885933,0,160462,49.31,48.68,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1862723,1289579,0,0,59.09,40.91,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,154207,379466,0,0,28.9,71.1,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,54180,134153,0,0,28.77,71.23,0.0,0.0,,
AK-01,house,AK,01,236446,108963,123700,0,3783,46.08,52.32,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,84917,144731,0,0,36.98,63.02,0.0,0.0,,
AL-02,house,AL,02,205222,101569,103653,0,0,49.49,50.51,0.0,0.0,,
AL-03,house,AL,03,221487,65090,156397,0,0,29.39,70.61,0.0,0.0,,
AL-04,house,AL,04,226703,44022,182680,0,0,19.42,80.58,0.0,0.0,,
AL-05,house,AL,05,247520,94951,152569,0,0,38.36,61.64,0.0,0.0,,
AL-06,house,AL,06,244631,86842,157789,0,0,35.5,64.5,0.0,0.0,,
AL-07,house,AL,07,210352,142061,68291,0,0,67.53,32.47,0.0,0.0,,
AR-01,house,AR,01,195826,55284,140541,0,0,28.23,71.77,0.0,0.0,,
AR-02,house,AR,02,225476,100951,124524,0,0,44.77,55.23,0.0,0.0,,
AR-03,house,AR,03,221598,81640,139957,0,0,36.84,63.16,0.0,0.0,,
AR-04,house,AR,04,196558,59370,137188,0,0,30.2,69.8,0.0,0.0,,
AZ-01,house,AZ,01,315514,165254,144328,0,5932,52.38,45.74,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,147871,143663,0,0,50.72,49.28,0.0,0.0,,
AZ-03,house,AZ,03,149255,121527,27728,0,0,81.42,18.58,0.0,0.0,,
AZ-04,house,AZ,04,243254,146077,97178,0,0,60.05,39.95,0.0,0.0,,
AZ-05,house,AZ,05,311518,135798,175720,0,0,43.59,56.41,0.0,0.0,,
AZ-06,house,AZ,06,308122,160310,141281,0,6532,52.03,45.85,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,137402,59777,0,0,69.68,30.32,0.0,0.0,,
AZ-08,house,AZ,08,274416,124234,150182,0,0,45.27,54.73,0.0,0.0,,
AZ-09,house,AZ,09,281730,108923,172807,0,0,38.66,61.34,0.0,0.0,,
CA-01,house,CA,01,239151,145396,93755,0,0,60.8,39.2,0.0,0.0,,
CA-02,house,CA,02,272520,185634,86887,0,0,68.12,31.88,0.0,0.0,,
CA-03,house,CA,03,256644,156291,100353,0,0,60.9,39.1,0.0,0.0,,
CA-04,house,CA,04,240754,155867,84887,0,0,64.74,35.26,0.0,0.0,,
CA-05,house,CA,05,253723,104400,149323,0,0,41.15,58.85,0.0,0.0,,
CA-06,house,CA,06,235441,132406,103035,0,0,56.24,43.76,0.0,0.0,,
CA-07,house,CA,07,242835,156762,86073,0,0,64.55,35.45,0.0,0.0,,
CA-08,house,CA,08,218644,163418,55225,0,0,74.74,25.26,0.0,0.0,,
CA-09,house,CA,09,187940,123216,64723,0,0,65.56,34.44,0.0,0.0,,
CA-10,house,CA,10,264480,192270,72210,0,0,72.7,27.3,0.0,0.0,,
CA-11,house,CA,11,252827,231147,21680,0,0,91.42,8.58,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,90665,54904,0,0,62.28,37.72,0.0,0.0,,
CA-14,house,CA,14,199910,147813,52096,0,0,73.94,26.06,0.0,0.0,,
CA-15,house,CA,15,213889,171986,41903,0,0,80.41,19.59,0.0,0.0,,
CA-16,house,CA,16,238075,194650,43425,0,0,81.76,18.24,0.0,0.0,,
CA-17,house,CA,17,184966,138390,46576,0,0,74.82,25.18,0.0,0.0,,
CA-18,house,CA,18,166214,119935,46278,0,0,72.16,27.84,0.0,0.0,,
CA-19,house,CA,19,263484,190128,63713,0,9644,72.16,24.18,0.0,3.66,GRN,
CA-20,house,CA,20,220803,79537,141266,0,0,36.02,63.98,0.0,0.0,,
CA-21,house,CA,21,141263,85548,55715,0,0,60.56,39.44,0.0,0.0,,
CA-22,house,CA,22,119812,63366,56446,0,0,52.89,47.11,0.0,0.0,,
CA-23,house,CA,23,193594,81578,112016,0,0,42.14,57.86,0.0,0.0,,
CA-24,house,CA,24,245955,168891,77065,0,0,68.67,31.33,0.0,0.0,,
CA-25,house,CA,25,189057,112007,77050,0,0,59.25,40.75,0.0,0.0,,
CA-26,house,CA,26,240362,151789,88573,0,0,63.15,36.85,0.0,0.0,,
CA-27,house,CA,27,207250,131817,75432,0,0,63.6,36.4,0.0,0.0,,
CA-28,house,CA,28,228743,160480,68263,0,0,70.16,29.84,0.0,0.0,,
CA-29,house,CA,29,167318,130113,37205,0,0,77.76,22.24,0.0,0.0,,
CA-30,house,CA,30,239051,182085,56966,0,0,76.17,23.83,0.0,0.0,,
CA-31,house,CA,31,204348,117188,87160,0,0,57.35,42.65,0.0,0.0,,
CA-32,house,CA,32,251770,176248,75522,0,0,70.0,30.0,0.0,0.0,,
CA-33,house,CA,33,173868,114703,59165,0,0,65.97,34.03,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,115197,67079,0,0,63.2,36.8,0.0,0.0,,
CA-36,house,CA,36,269925,204589,65336,0,0,75.79,24.21,0.0,0.0,,
CA-37,house,CA,37,164586,147451,17135,0,0,89.59,10.41,0.0,0.0,,
CA-38,house,CA,38,183185,117706,65479,0,0,64.26,35.74,0.0,0.0,,
CA-39,house,CA,39,164585,104984,59602,0,0,63.79,36.21,0.0,0.0,,
CA-40,house,CA,40,266738,0,266738,0,0,0.0,100.0,0.0,0.0,,
CA-41,house,CA,41,217554,142922,74632,0,0,65.7,34.3,0.0,0.0,,
CA-42,house,CA,42,244759,155086,89673,0,0,63.36,36.64,0.0,0.0,,
CA-43,house,CA,43,156374,129668,26706,0,0,82.92,17.08,0.0,0.0,,
CA-44,house,CA,44,153833,122288,31545,0,0,79.49,20.51,0.0,0.0,,
CA-45,house,CA,45,210230,126966,83263,0,0,60.39,39.61,0.0,0.0,,
CA-46,house,CA,46,159271,111271,48000,0,0,69.86,30.14,0.0,0.0,,
CA-47,house,CA,47,250428,149555,91833,0,9040,59.72,36.67,0.0,3.61,LIB,
CA-48,house,CA,48,229638,128572,101066,0,0,55.99,44.01,0.0,0.0,,
CA-49,house,CA,49,271831,167007,104824,0,0,61.44,38.56,0.0,0.0,,
CA-50,house,CA,50,260226,168548,91677,0,0,64.77,35.23,0.0,0.0,,
CA-51,house,CA,51,248947,162697,86250,0,0,65.35,34.65,0.0,0.0,,
CA-52,house,CA,52,190877,133503,57374,0,0,69.94,30.06,0.0,0.0,,
CO-01,house,CO,01,256448,222201,34247,0,0,86.65,13.35,0.0,0.0,,
CO-02,house,CO,02,302356,236192,66164,0,0,78.12,21.88,0.0,0.0,,
CO-03,house,CO,03,284736,141241,143495,0,0,49.6,50.4,0.0,0.0,,
CO-04,house,CO,04,323105,154927,168178,0,0,47.95,52.05,0.0,0.0,,
CO-05,house,CO,05,262831,123489,139342,0,0,46.98,53.02,0.0,0.0,,
