race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,107852,128594,0,0,45.61,54.39,0.0,0.0,,
AL-GOV,governor,AL,GOV,1585563,640337,945226,0,0,40.39,59.61,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,312097,468598,58762,0,37.18,55.82,7.0,0.0,LIB,Colt Shelby
AZ-GOV,governor,AZ,GOV,2372523,1271007,1071148,30368,0,53.57,45.15,1.28,0.0,GRN,Risa Lombardo
CA-GOV,governor,CA,GOV,11098543,7102296,3996248,0,0,63.99,36.01,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1271455,883009,80457,0,56.89,39.51,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,733124,498016,0,0,59.55,40.45,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3587240,4029312,38274,0,46.86,52.64,0.5,0.0,LIB,Scott Eckhard Jewett
GA-GOV,governor,GA,GOV,3675046,1877862,1797184,0,0,51.1,48.9,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239601,122090,0,0,66.24,33.76,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,621309,543145,0,0,53.36,46.64,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177885,423981,31677,0,28.08,66.92,5.0,0.0,LIB,Paul Sand
IL-GOV,governor,IL,GOV,3954737,2307283,1533558,113896,0,58.34,38.78,2.88,0.0,IND,Collin Corbett
KS-GOV,governor,KS,GOV,929314,424256,505057,0,0,45.65,54.35,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1536884,814442,80242,0,63.21,33.49,3.3,0.0,IND,Andrea James
MD-GOV,governor,MD,GOV,2126834,1392890,660143,73801,0,65.49,31.04,3.47,0.0,GRN,Andy Ellis
ME-GOV,governor,ME,GOV,581962,315602,249832,16528,0,54.23,42.93,2.84,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2219609,1724831,19821,0,55.99,43.51,0.5,0.0,LIB,Anthony Hudson
MN-GOV,governor,MN,GOV,2277744,1248504,988240,40999,0,54.81,43.39,1.8,0.0,GRN,Steven Young and Jane Kirby
NE-GOV,governor,NE,GOV,663011,252291,331158,79561,0,38.05,49.95,12.0,0.0,OTH,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,249937,315094,13302,0,43.22,54.48,2.3,0.0,LIB,Stephen Villee
NM-GOV,governor,NM,GOV,646377,355142,291235,0,0,54.94,45.06,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531104,488844,19119,0,51.11,47.05,1.84,0.0,IND,Danielle Ford
NY-GOV,governor,NY,GOV,5813499,3294426,2519072,0,0,56.67,43.33,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1920083,2095251,20178,0,47.58,51.92,0.5,0.0,LIB,Don Kissick
OK-GOV,governor,OK,GOV,1096222,372923,694579,28721,0,34.02,63.36,2.62,0.0,IND,Jerry Griffin
OR-GOV,governor,OR,GOV,1571774,784761,713454,73559,0,49.93,45.39,4.68,0.0,GRN,Brett Smith
PA-GOV,governor,PA,GOV,4923617,2886649,2012350,24618,0,58.63,40.87,0.5,0.0,LIB,Kenneth V. Krawchuk
