race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,107604,128842,0,0,45.51,54.49,0.0,0.0,,
AL-GOV,governor,AL,GOV,1585563,638922,946641,0,0,40.3,59.7,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,329370,510086,0,0,39.24,60.76,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1289534,1082989,0,0,54.35,45.65,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7094578,4003965,0,0,63.92,36.08,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1269532,884932,80457,0,56.8,39.6,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,734023,497117,0,0,59.62,40.38,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3582553,4072274,0,0,46.8,53.2,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1874859,1800188,0,0,51.02,48.98,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239221,122470,0,0,66.14,33.86,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,611927,552527,0,0,52.55,47.45,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,183699,449843,0,0,29.0,71.0,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2375021,1579716,0,0,60.06,39.94,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,421095,508218,0,0,45.31,54.69,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1589983,841585,0,0,65.39,34.61,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449872,676962,0,0,68.17,31.83,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,306285,242564,33114,0,52.63,41.68,5.69,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2223524,1740738,0,0,56.09,43.91,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1274773,1002971,0,0,55.97,44.03,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,273174,389837,0,0,41.2,58.8,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254018,324315,0,0,43.92,56.08,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,354651,291727,0,0,54.87,45.13,0.0,0.0,,
