race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,104294,128369,0,3783,44.11,54.29,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,617967,967596,0,0,38.97,61.03,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,303866,535591,0,0,36.2,63.8,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1254367,1118157,0,0,52.87,47.13,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7088751,4009792,0,0,63.87,36.13,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1335674,899247,0,0,59.76,40.24,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,728179,502961,0,0,59.15,40.85,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3583205,4071622,0,0,46.81,53.19,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1868720,1806327,0,0,50.85,49.15,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235940,125751,0,0,65.23,34.77,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,591441,573013,0,0,50.79,49.21,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,172316,461227,0,0,27.2,72.8,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2313594,1641142,0,0,58.5,41.5,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,403485,525829,0,0,43.42,56.58,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1597841,833726,0,0,65.71,34.29,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1435380,691454,0,0,67.49,32.51,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,320239,261724,0,0,55.03,44.97,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2172024,1792238,0,0,54.79,45.21,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1225723,1052021,0,0,53.81,46.19,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,262069,400942,0,0,39.53,60.47,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253058,325274,0,0,43.76,56.24,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,341666,304712,0,0,52.86,47.14,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531869,507199,0,0,51.19,48.81,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3282624,2530875,0,0,56.47,43.53,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1932502,2103010,0,0,47.89,52.11,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,369712,726511,0,0,33.73,66.27,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,825991,745784,0,0,52.55,47.45,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2819921,2103696,0,0,57.27,42.73,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216858,142490,0,0,60.35,39.65,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,772214,1011484,0,0,43.29,56.71,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,108289,190184,0,0,36.28,63.72,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,842172,1302588,0,0,39.27,60.73,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3586021,4397148,0,0,44.92,55.08,0.0,0.0,,
