race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,103675,128987,0,3783,43.85,54.55,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,615541,970022,0,0,38.82,61.18,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,302355,537102,0,0,36.02,63.98,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1259271,1113252,0,0,53.08,46.92,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7068774,4029769,0,0,63.69,36.31,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1332255,902667,0,0,59.61,40.39,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725963,505177,0,0,58.97,41.03,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3526420,4128406,0,0,46.07,53.93,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1862104,1812942,0,0,50.67,49.33,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235289,126402,0,0,65.05,34.95,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,589345,575109,0,0,50.61,49.39,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,171175,462367,0,0,27.02,72.98,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2307544,1647193,0,0,58.35,41.65,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401812,527501,0,0,43.24,56.76,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1588431,843136,0,0,65.33,34.67,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1432126,694708,0,0,67.34,32.66,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,319191,262771,0,0,54.85,45.15,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2169567,1794694,0,0,54.73,45.27,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1221623,1056121,0,0,53.63,46.37,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260876,402136,0,0,39.35,60.65,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255197,323136,0,0,44.13,55.87,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,340502,305875,0,0,52.68,47.32,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531796,507271,0,0,51.18,48.82,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3269260,2544239,0,0,56.24,43.76,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1894622,2140890,0,0,46.95,53.05,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,367738,728484,0,0,33.55,66.45,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,823586,748189,0,0,52.4,47.6,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2801922,2121696,0,0,56.91,43.09,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216211,143137,0,0,60.17,39.83,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,769003,1014695,0,0,43.11,56.89,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,107752,190721,0,0,36.1,63.9,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,838890,1305869,0,0,39.11,60.89,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3572908,4410261,0,0,44.76,55.24,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,94572,164024,0,0,36.57,63.43,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1279581,1116461,0,0,53.4,46.6,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55001,133333,0,0,29.2,70.8,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,112053,120610,0,3783,47.39,51.01,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,584423,1001140,0,0,36.86,63.14,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,302499,536958,0,0,36.04,63.96,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1381194,853728,0,0,61.8,38.2,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,219895,137647,0,0,61.5,38.5,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3550666,4104160,0,0,46.38,53.62,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2011191,1663855,0,0,54.73,45.27,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,546897,586932,0,30625,46.97,50.4,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,184967,448575,0,0,29.2,70.8,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2333402,1621335,0,0,59.0,41.0,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,391742,537572,0,0,42.15,57.85,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,496257,955912,0,0,34.17,65.83,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,509326,895556,0,0,36.25,63.75,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1615166,816402,0,0,66.42,33.58,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,284448,291695,0,5820,48.88,50.12,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2062032,1902230,0,0,52.02,47.98,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1225927,1051817,0,0,53.82,46.18,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,358371,501234,0,0,41.69,58.31,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,55929,226175,124522,15448,13.25,53.59,29.5,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2042085,1870817,0,74566,51.21,46.92,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,365680,297331,0,0.0,55.15,44.85,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,314232,264100,0,0,54.33,45.67,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1712836,1200850,0,0,58.79,41.21,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,375876,270501,0,0,58.15,41.85,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1912041,2060113,0,63358,47.38,51.05,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,345175,751047,0,0,31.49,68.51,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,942821,628953,0,0,59.98,40.02,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,222540,136808,0,0,61.93,38.07,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,795414,954928,0,33355,44.59,53.54,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,102083,196390,0,0,34.2,65.8,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,710663,1434097,0,0,33.13,66.87,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3807800,4014907,0,160462,47.7,50.29,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1827890,1324412,0,0,57.99,42.01,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,148310,385363,0,0,27.79,72.21,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,51579,136755,0,0,27.39,72.61,0.0,0.0,,
AK-01,house,AK,01,236446,105612,127050,0,3783,44.67,53.73,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,81332,148316,0,0,35.42,64.58,0.0,0.0,,
AL-02,house,AL,02,205222,98366,106856,0,0,47.93,52.07,0.0,0.0,,
AL-03,house,AL,03,221487,61633,159854,0,0,27.83,72.17,0.0,0.0,,
AL-04,house,AL,04,226703,40483,186219,0,0,17.86,82.14,0.0,0.0,,
AL-05,house,AL,05,247520,91087,156433,0,0,36.8,63.2,0.0,0.0,,
AL-06,house,AL,06,244631,83023,161608,0,0,33.94,66.06,0.0,0.0,,
AL-07,house,AL,07,210352,138777,71575,0,0,65.97,34.03,0.0,0.0,,
AR-01,house,AR,01,195826,52229,143596,0,0,26.67,73.33,0.0,0.0,,
AR-02,house,AR,02,225476,97434,128042,0,0,43.21,56.79,0.0,0.0,,
AR-03,house,AR,03,221598,78183,143414,0,0,35.28,64.72,0.0,0.0,,
AR-04,house,AR,04,196558,56304,140254,0,0,28.64,71.36,0.0,0.0,,
AZ-01,house,AZ,01,315514,161974,147608,0,5932,51.34,46.78,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,144238,147296,0,0,49.48,50.52,0.0,0.0,,
AZ-03,house,AZ,03,149255,119667,29588,0,0,80.18,19.82,0.0,0.0,,
AZ-04,house,AZ,04,243254,143045,100209,0,0,58.8,41.2,0.0,0.0,,
AZ-05,house,AZ,05,311518,131916,179602,0,0,42.35,57.65,0.0,0.0,,
AZ-06,house,AZ,06,308122,157053,144537,0,6532,50.97,46.91,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,134945,62235,0,0,68.44,31.56,0.0,0.0,,
AZ-08,house,AZ,08,274416,120814,153602,0,0,44.03,55.97,0.0,0.0,,
