race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,103385,129278,0,3783,43.72,54.68,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,614733,970830,0,0,38.77,61.23,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,301851,537605,0,0,35.96,64.04,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1258180,1114343,0,0,53.03,46.97,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7062115,4036429,0,0,63.63,36.37,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1331115,903806,0,0,59.56,40.44,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725224,505915,0,0,58.91,41.09,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3522720,4132106,0,0,46.02,53.98,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1859899,1815147,0,0,50.61,49.39,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235072,126619,0,0,64.99,35.01,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,588647,575808,0,0,50.55,49.45,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170795,462747,0,0,26.96,73.04,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2305527,1649210,0,0,58.3,41.7,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401255,528059,0,0,43.18,56.82,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1587191,844377,0,0,65.27,34.73,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1431041,695793,0,0,67.29,32.71,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,318842,263120,0,0,54.79,45.21,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2158024,1806238,0,0,54.44,45.56,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1220256,1057488,0,0,53.57,46.43,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260478,402533,0,0,39.29,60.71,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254902,323431,0,0,44.08,55.92,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,340114,306263,0,0,52.62,47.38,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531266,507801,0,0,51.13,48.87,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3244496,2569003,0,0,55.81,44.19,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1892765,2142747,0,0,46.9,53.1,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,367081,729142,0,0,33.49,66.51,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,822361,749413,0,0,52.32,47.68,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2799411,2124207,0,0,56.86,43.14,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,215995,143353,0,0,60.11,39.89,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,767933,1015765,0,0,43.05,56.95,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,107573,190900,0,0,36.04,63.96,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,837796,1306963,0,0,39.06,60.94,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3573267,4409903,0,0,44.76,55.24,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,94417,164179,0,0,36.51,63.49,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1278359,1117683,0,0,53.35,46.65,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,54888,133446,0,0,29.14,70.86,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,111184,121478,0,3783,47.02,51.38,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,583274,1002289,0,0,36.79,63.21,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,295255,544202,0,0,35.17,64.83,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1379574,855348,0,0,61.73,38.27,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,219681,137862,0,0,61.44,38.56,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3545116,4109710,0,0,46.31,53.69,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2008971,1666076,0,0,54.67,45.33,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,546174,587655,0,30625,46.9,50.47,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,184492,449051,0,0,29.12,70.88,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2330535,1624202,0,0,58.93,41.07,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,384737,544577,0,0,41.4,58.6,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,495516,956653,0,0,34.12,65.88,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,508483,896399,0,0,36.19,63.81,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1608616,822952,0,0,66.16,33.84,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,282534,293609,0,5820,48.55,50.45,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2042244,1922018,0,0,51.52,48.48,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1224475,1053269,0,0,53.76,46.24,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,357855,501750,0,0,41.63,58.37,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,55354,229110,122163,15448,13.11,54.28,28.94,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2007922,1904980,0,74566,50.36,47.77,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,366187,296824,0,0.0,55.23,44.77,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,314752,263581,0,0,54.42,45.58,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1711088,1202598,0,0,58.73,41.27,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,375391,270986,0,0,58.08,41.92,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1909761,2062393,0,63358,47.32,51.11,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,344353,751869,0,0,31.41,68.59,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,941583,630191,0,0,59.91,40.09,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,222271,137077,0,0,61.85,38.15,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,794299,956044,0,33355,44.53,53.6,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,101892,196581,0,0,34.14,65.86,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,709108,1435652,0,0,33.06,66.94,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3796635,4026073,0,160462,47.56,50.43,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1825999,1326303,0,0,57.93,42.07,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,147990,385683,0,0,27.73,72.27,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,51438,136896,0,0,27.31,72.69,0.0,0.0,,
AK-01,house,AK,01,236446,104639,128024,0,3783,44.25,54.15,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,81137,148511,0,0,35.33,64.67,0.0,0.0,,
AL-02,house,AL,02,205222,98191,107031,0,0,47.85,52.15,0.0,0.0,,
AL-03,house,AL,03,221487,61444,160043,0,0,27.74,72.26,0.0,0.0,,
AL-04,house,AL,04,226703,40291,186412,0,0,17.77,82.23,0.0,0.0,,
AL-05,house,AL,05,247520,90877,156643,0,0,36.71,63.29,0.0,0.0,,
AL-06,house,AL,06,244631,82815,161816,0,0,33.85,66.15,0.0,0.0,,
AL-07,house,AL,07,210352,138599,71753,0,0,65.89,34.11,0.0,0.0,,
AR-01,house,AR,01,195826,51750,144076,0,0,26.43,73.57,0.0,0.0,,
AR-02,house,AR,02,225476,96881,128594,0,0,42.97,57.03,0.0,0.0,,
AR-03,house,AR,03,221598,77640,143957,0,0,35.04,64.96,0.0,0.0,,
AR-04,house,AR,04,196558,55822,140736,0,0,28.4,71.6,0.0,0.0,,
AZ-01,house,AZ,01,315514,161787,147795,0,5932,51.28,46.84,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,144030,147504,0,0,49.4,50.6,0.0,0.0,,
AZ-03,house,AZ,03,149255,119561,29695,0,0,80.1,19.9,0.0,0.0,,
AZ-04,house,AZ,04,243254,142872,100382,0,0,58.73,41.27,0.0,0.0,,
AZ-05,house,AZ,05,311518,131694,179824,0,0,42.27,57.73,0.0,0.0,,
AZ-06,house,AZ,06,308122,156838,144752,0,6532,50.9,46.98,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,134804,62375,0,0,68.37,31.63,0.0,0.0,,
AZ-08,house,AZ,08,274416,120618,153798,0,0,43.95,56.05,0.0,0.0,,
AZ-09,house,AZ,09,281730,105212,176519,0,0,37.34,62.66,0.0,0.0,,
CA-01,house,CA,01,239151,142275,96876,0,0,59.49,40.51,0.0,0.0,,
CA-02,house,CA,02,272520,182077,90443,0,0,66.81,33.19,0.0,0.0,,
CA-03,house,CA,03,256644,152942,103702,0,0,59.59,40.41,0.0,0.0,,
CA-04,house,CA,04,240754,152725,88029,0,0,63.44,36.56,0.0,0.0,,
CA-05,house,CA,05,253723,101089,152634,0,0,39.84,60.16,0.0,0.0,,
CA-06,house,CA,06,235441,129334,106107,0,0,54.93,45.07,0.0,0.0,,
CA-07,house,CA,07,242835,153593,89242,0,0,63.25,36.75,0.0,0.0,,
CA-08,house,CA,08,218644,160565,58078,0,0,73.44,26.56,0.0,0.0,,
CA-09,house,CA,09,187940,120764,67176,0,0,64.26,35.74,0.0,0.0,,
CA-10,house,CA,10,264480,188819,75662,0,0,71.39,28.61,0.0,0.0,,
CA-11,house,CA,11,252827,227847,24979,0,0,90.12,9.88,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,88766,56803,0,0,60.98,39.02,0.0,0.0,,
CA-14,house,CA,14,199910,145204,54705,0,0,72.64,27.36,0.0,0.0,,
CA-15,house,CA,15,213889,169195,44694,0,0,79.1,20.9,0.0,0.0,,
CA-16,house,CA,16,238075,191543,46532,0,0,80.46,19.54,0.0,0.0,,
CA-17,house,CA,17,184966,135976,48990,0,0,73.51,26.49,0.0,0.0,,
CA-18,house,CA,18,166214,117766,48447,0,0,70.85,29.15,0.0,0.0,,
CA-19,house,CA,19,263484,186815,67025,0,9644,70.9,25.44,0.0,3.66,GRN,
CA-20,house,CA,20,220803,76656,144148,0,0,34.72,65.28,0.0,0.0,,
CA-21,house,CA,21,141263,83704,57558,0,0,59.25,40.75,0.0,0.0,,
CA-22,house,CA,22,119812,62037,57775,0,0,51.78,48.22,0.0,0.0,,
CA-23,house,CA,23,193594,79052,114543,0,0,40.83,59.17,0.0,0.0,,
CA-24,house,CA,24,245955,165681,80274,0,0,67.36,32.64,0.0,0.0,,
CA-25,house,CA,25,189057,109540,79517,0,0,57.94,42.06,0.0,0.0,,
CA-26,house,CA,26,240362,148652,91710,0,0,61.85,38.15,0.0,0.0,,
CA-27,house,CA,27,207250,129113,78137,0,0,62.3,37.7,0.0,0.0,,
CA-28,house,CA,28,228743,157495,71248,0,0,68.85,31.15,0.0,0.0,,
CA-29,house,CA,29,167318,127929,39388,0,0,76.46,23.54,0.0,0.0,,
CA-30,house,CA,30,239051,178966,60085,0,0,74.87,25.13,0.0,0.0,,
CA-31,house,CA,31,204348,114522,89827,0,0,56.04,43.96,0.0,0.0,,
CA-32,house,CA,32,251770,172962,78808,0,0,68.7,31.3,0.0,0.0,,
CA-33,house,CA,33,173868,112434,61434,0,0,64.67,35.33,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,112818,69458,0,0,61.89,38.11,0.0,0.0,,
CA-36,house,CA,36,269925,201067,68858,0,0,74.49,25.51,0.0,0.0,,
CA-37,house,CA,37,164586,145303,19283,0,0,88.28,11.72,0.0,0.0,,
CA-38,house,CA,38,183185,115316,67870,0,0,62.95,37.05,0.0,0.0,,
CA-39,house,CA,39,164585,102836,61749,0,0,62.48,37.52,0.0,0.0,,
