race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106589,126074,0,3783,45.08,53.32,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,628196,957367,0,0,39.62,60.38,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309873,529584,0,0,36.91,63.09,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1270009,1102514,0,0,53.53,46.47,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7125220,3973323,0,0,64.2,35.8,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1349373,885549,0,0,60.38,39.62,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,731418,499722,0,0,59.41,40.59,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3640785,4014041,0,0,47.56,52.44,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1901030,1774016,0,0,51.73,48.27,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238733,122958,0,0,66.0,34.0,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,602420,562034,0,0,51.73,48.27,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177237,456306,0,0,27.98,72.02,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2339609,1615127,0,0,59.16,40.84,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,409950,519363,0,0,44.11,55.89,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1596267,835301,0,0,65.65,34.35,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449028,677806,0,0,68.13,31.87,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,325416,256546,0,0,55.92,44.08,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2238674,1725588,0,0,56.47,43.53,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1245471,1032273,0,0,54.68,45.32,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,272414,390598,0,0,41.09,58.91,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257662,320671,0,0,44.55,55.45,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,346535,299842,0,0,53.61,46.39,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535673,503394,0,0,51.55,48.45,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3331964,2481534,0,0,57.31,42.69,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1933484,2102028,0,0,47.91,52.09,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,377206,719016,0,0,34.41,65.59,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,833618,738157,0,0,53.04,46.96,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2873955,2049662,0,0,58.37,41.63,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,215989,143359,0,0,60.11,39.89,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,786182,997516,0,0,44.08,55.92,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110452,188021,0,0,37.01,62.99,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,856537,1288222,0,0,39.94,60.06,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3656284,4326886,0,0,45.8,54.2,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,98896,159699,0,0,38.24,61.76,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1310182,1085860,0,0,54.68,45.32,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56668,131665,0,0,30.09,69.91,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,113987,118676,0,3783,48.21,50.19,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,602482,983081,0,0,38.0,62.0,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,310486,528971,0,0,36.99,63.01,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1405607,829315,0,0,62.89,37.11,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,223238,134305,0,0,62.44,37.56,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3650962,4003864,0,0,47.69,52.31,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2075923,1599123,0,0,56.49,43.51,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,564465,569364,0,30625,48.47,48.9,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,193602,439941,0,0,30.56,69.44,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2379134,1575602,0,0,60.16,39.84,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,400387,528927,0,0,43.08,56.92,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,507790,944378,0,0,34.97,65.03,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,522023,882860,0,0,37.16,62.84,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1614011,817557,0,0,66.38,33.62,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,290247,285896,0,5820,49.87,49.13,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2115813,1848449,0,0,53.37,46.63,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1263837,1013907,0,0,55.49,44.51,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,372246,487359,0,0,43.3,56.7,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54263,225074,127289,15448,12.86,53.33,30.16,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2065111,1847791,0,74566,51.79,46.34,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,355896,307115,0,0.0,53.68,46.32,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,319763,258570,0,0,55.29,44.71,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1743255,1170431,0,0,59.83,40.17,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,383420,262957,0,0,59.32,40.68,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1965960,2006195,0,63358,48.72,49.71,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,357014,739208,0,0,32.57,67.43,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,959107,612667,0,0,61.02,38.98,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,223639,135708,0,0,62.23,37.77,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,814435,935907,0,33355,45.66,52.47,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,105952,192521,0,0,35.5,64.5,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,735821,1408939,0,0,34.31,65.69,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3904532,3918176,0,160462,48.91,49.08,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1857197,1295105,0,0,58.92,41.08,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,153133,380540,0,0,28.69,71.31,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,53663,134670,0,0,28.49,71.51,0.0,0.0,,
AK-01,house,AK,01,236446,107496,125166,0,3783,45.46,52.94,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,84413,145235,0,0,36.76,63.24,0.0,0.0,,
AL-02,house,AL,02,205222,101113,104108,0,0,49.27,50.73,0.0,0.0,,
AL-03,house,AL,03,221487,64591,156896,0,0,29.16,70.84,0.0,0.0,,
AL-04,house,AL,04,226703,43448,183254,0,0,19.17,80.83,0.0,0.0,,
AL-05,house,AL,05,247520,94239,153281,0,0,38.07,61.93,0.0,0.0,,
AL-06,house,AL,06,244631,86127,158505,0,0,35.21,64.79,0.0,0.0,,
AL-07,house,AL,07,210352,141573,68779,0,0,67.3,32.7,0.0,0.0,,
AR-01,house,AR,01,195826,54727,141099,0,0,27.95,72.05,0.0,0.0,,
AR-02,house,AR,02,225476,100278,125198,0,0,44.47,55.53,0.0,0.0,,
AR-03,house,AR,03,221598,80951,140647,0,0,36.53,63.47,0.0,0.0,,
AR-04,house,AR,04,196558,58824,137734,0,0,29.93,70.07,0.0,0.0,,
AZ-01,house,AZ,01,315514,164738,144844,0,5932,52.21,45.91,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,145865,145669,0,0,50.03,49.97,0.0,0.0,,
AZ-03,house,AZ,03,149255,121402,27853,0,0,81.34,18.66,0.0,0.0,,
AZ-04,house,AZ,04,243254,145565,97689,0,0,59.84,40.16,0.0,0.0,,
AZ-05,house,AZ,05,311518,135125,176392,0,0,43.38,56.62,0.0,0.0,,
AZ-06,house,AZ,06,308122,158732,142859,0,6532,51.52,46.36,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,137224,59955,0,0,69.59,30.41,0.0,0.0,,
AZ-08,house,AZ,08,274416,123597,150819,0,0,45.04,54.96,0.0,0.0,,
AZ-09,house,AZ,09,281730,108397,173333,0,0,38.48,61.52,0.0,0.0,,
CA-01,house,CA,01,239151,143041,96110,0,0,59.81,40.19,0.0,0.0,,
CA-02,house,CA,02,272520,185108,87412,0,0,67.92,32.08,0.0,0.0,,
CA-03,house,CA,03,256644,155811,100833,0,0,60.71,39.29,0.0,0.0,,
CA-04,house,CA,04,240754,155531,85223,0,0,64.6,35.4,0.0,0.0,,
CA-05,house,CA,05,253723,104051,149671,0,0,41.01,58.99,0.0,0.0,,
CA-06,house,CA,06,235441,131976,103465,0,0,56.05,43.95,0.0,0.0,,
CA-07,house,CA,07,242835,156433,86402,0,0,64.42,35.58,0.0,0.0,,
CA-08,house,CA,08,218644,163177,55466,0,0,74.63,25.37,0.0,0.0,,
CA-09,house,CA,09,187940,123259,64681,0,0,65.58,34.42,0.0,0.0,,
CA-10,house,CA,10,264480,191807,72673,0,0,72.52,27.48,0.0,0.0,,
CA-11,house,CA,11,252827,252827,0,0,0,100.0,0.0,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,90765,54804,0,0,62.35,37.65,0.0,0.0,,
CA-14,house,CA,14,199910,199910,0,0,0,100.0,0.0,0.0,0.0,,
CA-15,house,CA,15,213889,171763,42126,0,0,80.3,19.7,0.0,0.0,,
CA-16,house,CA,16,238075,194175,43900,0,0,81.56,18.44,0.0,0.0,,
CA-17,house,CA,17,184966,138167,46799,0,0,74.7,25.3,0.0,0.0,,
CA-18,house,CA,18,166214,119933,46280,0,0,72.16,27.84,0.0,0.0,,
CA-19,house,CA,19,263484,189678,64163,0,9644,71.99,24.35,0.0,3.66,GRN,
CA-20,house,CA,20,220803,79241,141562,0,0,35.89,64.11,0.0,0.0,,
CA-21,house,CA,21,141263,85592,55671,0,0,60.59,39.41,0.0,0.0,,
CA-22,house,CA,22,119812,63470,56342,0,0,52.97,47.03,0.0,0.0,,
CA-23,house,CA,23,193594,81361,112233,0,0,42.03,57.97,0.0,0.0,,
CA-24,house,CA,24,245955,168430,77526,0,0,68.48,31.52,0.0,0.0,,
CA-25,house,CA,25,189057,113467,75590,0,0,60.02,39.98,0.0,0.0,,
CA-26,house,CA,26,240362,151483,88879,0,0,63.02,36.98,0.0,0.0,,
CA-27,house,CA,27,207250,131668,75581,0,0,63.53,36.47,0.0,0.0,,
CA-28,house,CA,28,228743,160177,68566,0,0,70.02,29.98,0.0,0.0,,
CA-29,house,CA,29,167318,130160,37158,0,0,77.79,22.21,0.0,0.0,,
CA-30,house,CA,30,239051,181605,57446,0,0,75.97,24.03,0.0,0.0,,
CA-31,house,CA,31,204348,118844,85505,0,0,58.16,41.84,0.0,0.0,,
CA-32,house,CA,32,251770,175967,75802,0,0,69.89,30.11,0.0,0.0,,
CA-33,house,CA,33,173868,114775,59093,0,0,66.01,33.99,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,115260,67016,0,0,63.23,36.77,0.0,0.0,,
CA-36,house,CA,36,269925,204094,65831,0,0,75.61,24.39,0.0,0.0,,
CA-37,house,CA,37,164586,147375,17211,0,0,89.54,10.46,0.0,0.0,,
CA-38,house,CA,38,183185,117750,65435,0,0,64.28,35.72,0.0,0.0,,
CA-39,house,CA,39,164585,105071,59514,0,0,63.84,36.16,0.0,0.0,,
CA-40,house,CA,40,266738,0,266738,0,0,0.0,100.0,0.0,0.0,,
CA-41,house,CA,41,217554,142821,74733,0,0,65.65,34.35,0.0,0.0,,
CA-42,house,CA,42,244759,154754,90006,0,0,63.23,36.77,0.0,0.0,,
CA-43,house,CA,43,156374,129662,26711,0,0,82.92,17.08,0.0,0.0,,
CA-44,house,CA,44,153833,122378,31454,0,0,79.55,20.45,0.0,0.0,,
CA-45,house,CA,45,210230,126606,83623,0,0,60.22,39.78,0.0,0.0,,
CA-46,house,CA,46,159271,111200,48071,0,0,69.82,30.18,0.0,0.0,,
CA-47,house,CA,47,250428,149209,92179,0,9040,59.58,36.81,0.0,3.61,LIB,
CA-48,house,CA,48,229638,128164,101474,0,0,55.81,44.19,0.0,0.0,,
CA-49,house,CA,49,271831,166464,105367,0,0,61.24,38.76,0.0,0.0,,
CA-50,house,CA,50,260226,168020,92206,0,0,64.57,35.43,0.0,0.0,,
CA-51,house,CA,51,248947,162262,86684,0,0,65.18,34.82,0.0,0.0,,
CA-52,house,CA,52,190877,133546,57330,0,0,69.96,30.04,0.0,0.0,,
CO-01,house,CO,01,256448,221563,34884,0,0,86.4,13.6,0.0,0.0,,
CO-02,house,CO,02,302356,235160,67196,0,0,77.78,22.22,0.0,0.0,,
CO-03,house,CO,03,284736,140483,144253,0,0,49.34,50.66,0.0,0.0,,
