race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105039,127624,0,3783,44.42,53.98,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,620865,964698,0,0,39.16,60.84,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305671,533786,0,0,36.41,63.59,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1271485,1101038,0,0,53.59,46.41,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7112613,3985930,0,0,64.09,35.91,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1339759,895163,0,0,59.95,40.05,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,730826,500314,0,0,59.36,40.64,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3599490,4055336,0,0,47.02,52.98,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1895563,1779483,0,0,51.58,48.42,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236717,124973,0,0,65.45,34.55,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,597427,567027,0,0,51.31,48.69,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173678,459865,0,0,27.41,72.59,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2320822,1633915,0,0,58.68,41.32,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,405483,523831,0,0,43.63,56.37,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1590905,840662,0,0,65.43,34.57,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1439267,687567,0,0,67.67,32.33,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,321490,260473,0,0,55.24,44.76,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2190637,1773624,0,0,55.26,44.74,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1230620,1047124,0,0,54.03,45.97,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,269718,393293,0,0,40.68,59.32,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253824,324508,0,0,43.89,56.11,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,343055,303322,0,0,53.07,46.93,0.0,0.0,,
