race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105190,127473,0,3783,44.49,53.91,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,623628,961935,0,0,39.33,60.67,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,307392,532065,0,0,36.62,63.38,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1275133,1097391,0,0,53.75,46.25,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7135365,3963178,0,0,64.29,35.71,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1343653,891269,0,0,60.12,39.88,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,733350,497790,0,0,59.57,40.43,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3611155,4043671,0,0,47.17,52.83,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1901967,1773080,0,0,51.75,48.25,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,237459,124232,0,0,65.65,34.35,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,599456,564998,0,0,51.48,48.52,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,174977,458566,0,0,27.62,72.38,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2327713,1627024,0,0,58.86,41.14,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,407388,521925,0,0,43.84,56.16,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1595142,836425,0,0,65.6,34.4,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1442973,683861,0,0,67.85,32.15,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,322683,259280,0,0,55.45,44.55,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2198592,1765670,0,0,55.46,44.54,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1235289,1042455,0,0,54.23,45.77,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,270873,392138,0,0,40.86,59.14,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254832,323500,0,0,44.06,55.94,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344380,301997,0,0,53.28,46.72,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535469,503598,0,0,51.53,48.47,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3297598,2515900,0,0,56.72,43.28,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1924285,2111227,0,0,47.68,52.32,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,374316,721907,0,0,34.15,65.85,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,831602,740172,0,0,52.91,47.09,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2843370,2080247,0,0,57.75,42.25,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216067,143281,0,0,60.13,39.87,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,779706,1003992,0,0,43.71,56.29,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,109543,188930,0,0,36.7,63.3,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,849829,1294931,0,0,39.62,60.38,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3628632,4354538,0,0,45.45,54.55,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,96123,162472,0,0,37.17,62.83,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1304924,1091118,0,0,54.46,45.54,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56131,132203,0,0,29.8,70.2,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,114737,117926,0,3783,48.53,49.87,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,595958,989605,0,0,37.59,62.41,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,307850,531606,0,0,36.67,63.33,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1397453,837469,0,0,62.53,37.47,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,222041,135502,0,0,62.1,37.9,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3612984,4041842,0,0,47.2,52.8,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2040982,1634064,0,0,55.54,44.46,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,558905,574924,0,30625,48.0,49.37,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,189719,443824,0,0,29.95,70.05,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2362173,1592564,0,0,59.73,40.27,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,397666,531648,0,0,42.79,57.21,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,503663,948506,0,0,34.68,65.32,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,517755,887127,0,0,36.85,63.15,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1620264,811303,0,0,66.63,33.37,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,291707,284436,0,5820,50.12,48.88,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2075476,1888786,0,0,52.35,47.65,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1240448,1037296,0,0,54.46,45.54,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,369602,490003,0,0,43.0,57.0,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54486,225597,126543,15448,12.91,53.45,29.98,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2058868,1854034,0,74566,51.63,46.5,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,358610,304401,0,0.0,54.09,45.91,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,316183,262149,0,0,54.67,45.33,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1730318,1183368,0,0,59.39,40.61,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,380724,265653,0,0,58.9,41.1,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1943830,2028324,0,63358,48.17,50.26,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,353397,742825,0,0,32.24,67.76,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,954256,617519,0,0,60.71,39.29,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,224656,134692,0,0,62.52,37.48,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,805628,944715,0,33355,45.17,52.96,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,104986,193487,0,0,35.17,64.83,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,726266,1418494,0,0,33.86,66.14,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3921429,3901279,0,160462,49.12,48.87,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1846804,1305498,0,0,58.59,41.41,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,151512,382161,0,0,28.39,71.61,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,52991,135342,0,0,28.14,71.86,0.0,0.0,,
AK-01,house,AK,01,236446,107229,125434,0,3783,45.35,53.05,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,83277,146371,0,0,36.26,63.74,0.0,0.0,,
AL-02,house,AL,02,205222,100104,105118,0,0,48.78,51.22,0.0,0.0,,
AL-03,house,AL,03,221487,63509,157978,0,0,28.67,71.33,0.0,0.0,,
AL-04,house,AL,04,226703,42404,184299,0,0,18.7,81.3,0.0,0.0,,
AL-05,house,AL,05,247520,93184,154336,0,0,37.65,62.35,0.0,0.0,,
AL-06,house,AL,06,244631,85095,159536,0,0,34.79,65.21,0.0,0.0,,
AL-07,house,AL,07,210352,140559,69793,0,0,66.82,33.18,0.0,0.0,,
AR-01,house,AR,01,195826,53888,141938,0,0,27.52,72.48,0.0,0.0,,
AR-02,house,AR,02,225476,99344,126132,0,0,44.06,55.94,0.0,0.0,,
AR-03,house,AR,03,221598,80060,141537,0,0,36.13,63.87,0.0,0.0,,
AR-04,house,AR,04,196558,57968,138590,0,0,29.49,70.51,0.0,0.0,,
AZ-01,house,AZ,01,315514,163994,145588,0,5932,51.98,46.14,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,146476,145058,0,0,50.24,49.76,0.0,0.0,,
AZ-03,house,AZ,03,149255,120812,28443,0,0,80.94,19.06,0.0,0.0,,
AZ-04,house,AZ,04,243254,144912,98342,0,0,59.57,40.43,0.0,0.0,,
AZ-05,house,AZ,05,311518,134306,177211,0,0,43.11,56.89,0.0,0.0,,
AZ-06,house,AZ,06,308122,159082,142508,0,6532,51.63,46.25,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,136458,60721,0,0,69.21,30.79,0.0,0.0,,
AZ-08,house,AZ,08,274416,122920,151496,0,0,44.79,55.21,0.0,0.0,,
AZ-09,house,AZ,09,281730,107575,174156,0,0,38.18,61.82,0.0,0.0,,
CA-01,house,CA,01,239151,144248,94903,0,0,60.32,39.68,0.0,0.0,,
CA-02,house,CA,02,272520,184326,88195,0,0,67.64,32.36,0.0,0.0,,
CA-03,house,CA,03,256644,155059,101585,0,0,60.42,39.58,0.0,0.0,,
CA-04,house,CA,04,240754,154711,86043,0,0,64.26,35.74,0.0,0.0,,
CA-05,house,CA,05,253723,103182,150541,0,0,40.67,59.33,0.0,0.0,,
CA-06,house,CA,06,235441,131276,104165,0,0,55.76,44.24,0.0,0.0,,
CA-07,house,CA,07,242835,155596,87239,0,0,64.07,35.93,0.0,0.0,,
CA-08,house,CA,08,218644,162369,56275,0,0,74.26,25.74,0.0,0.0,,
CA-09,house,CA,09,187940,122314,65625,0,0,65.08,34.92,0.0,0.0,,
CA-10,house,CA,10,264480,191001,73480,0,0,72.22,27.78,0.0,0.0,,
CA-11,house,CA,11,252827,229933,22894,0,0,90.94,9.06,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,89967,55602,0,0,61.8,38.2,0.0,0.0,,
CA-14,house,CA,14,199910,146854,53056,0,0,73.46,26.54,0.0,0.0,,
