race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106497,126166,0,3783,45.04,53.36,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,628330,957233,0,0,39.63,60.37,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309957,529500,0,0,36.92,63.08,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1270186,1102337,0,0,53.54,46.46,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7126164,3972380,0,0,64.21,35.79,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1295422,939500,0,0,57.96,42.04,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,731522,499617,0,0,59.42,40.58,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3641342,4013484,0,0,47.57,52.43,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1901343,1773703,0,0,51.74,48.26,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238769,122922,0,0,66.01,33.99,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,602516,561938,0,0,51.74,48.26,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177300,456242,0,0,27.99,72.01,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2339946,1614791,0,0,59.17,40.83,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,410043,519270,0,0,44.12,55.88,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1596459,835109,0,0,65.66,34.34,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449209,677625,0,0,68.14,31.86,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,325457,256505,0,0,55.92,44.08,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2238958,1725304,0,0,56.48,43.52,0.0,0.0,,
