race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,112344,124102,0,0,47.51,52.49,0.0,0.0,,
AL-GOV,governor,AL,GOV,1585563,646224,939339,0,0,40.76,59.24,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,313927,466767,58762,0,37.4,55.6,7.0,0.0,LIB,Colt Shelby
AZ-GOV,governor,AZ,GOV,2372523,1280256,1061899,30368,0,53.96,44.76,1.28,0.0,GRN,Risa Lombardo
CA-GOV,governor,CA,GOV,11098543,7099139,3999404,0,0,63.96,36.04,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1283558,870907,80457,0,57.43,38.97,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,736799,494341,0,0,59.85,40.15,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3630020,3986532,38274,0,47.42,52.08,0.5,0.0,LIB,Scott Eckhard Jewett
GA-GOV,governor,GA,GOV,3675046,1893763,1781283,0,0,51.53,48.47,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,240740,120951,0,0,66.56,33.44,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,627630,536824,0,0,53.9,46.1,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,179580,422286,31677,0,28.35,66.65,5.0,0.0,LIB,Paul Sand
IL-GOV,governor,IL,GOV,3954737,2325978,1514862,113896,0,58.81,38.31,2.88,0.0,IND,Collin Corbett
KS-GOV,governor,KS,GOV,929314,422130,507184,0,0,45.42,54.58,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1543593,807733,80242,0,63.48,33.22,3.3,0.0,IND,Andrea James
MD-GOV,governor,MD,GOV,2126834,1401571,651461,73801,0,65.9,30.63,3.47,0.0,GRN,Andy Ellis
ME-GOV,governor,ME,GOV,581962,317576,247858,16528,0,54.57,42.59,2.84,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2226152,1709963,28146,0,56.16,43.13,0.71,0.0,LIB,Anthony Hudson
MN-GOV,governor,MN,GOV,2277744,1232968,991249,53527,0,54.13,43.52,2.35,0.0,GRN,Steven Young and Jane Kirby
NE-GOV,governor,NE,GOV,663011,277169,369930,15912,0,41.8,55.8,2.4,0.0,OTH,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,255464,319977,2892,0,44.17,55.33,0.5,0.0,LIB,Stephen Villee
NM-GOV,governor,NM,GOV,646377,357490,288887,0,0,55.31,44.69,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534269,485680,19119,0,51.42,46.74,1.84,0.0,IND,Danielle Ford
NY-GOV,governor,NY,GOV,5813499,3317085,2496414,0,0,57.06,42.94,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1924785,2032842,77885,0,47.7,50.37,1.93,0.0,LIB,Don Kissick
OK-GOV,governor,OK,GOV,1096222,376285,691216,28721,0,34.33,63.05,2.62,0.0,IND,Jerry Griffin
OR-GOV,governor,OR,GOV,1571774,793919,723472,54383,0,50.51,46.03,3.46,0.0,GRN,Brett Smith
PA-GOV,governor,PA,GOV,4923617,2905836,1993163,24618,0,59.02,40.48,0.5,0.0,LIB,Kenneth V. Krawchuk
RI-GOV,governor,RI,GOV,359348,177028,114223,68096,0,49.26,31.79,18.95,0.0,IND,Ken Block
SC-GOV,governor,SC,GOV,1783698,790235,960107,33355,0,44.3,53.83,1.87,0.0,GRN,Walid Hakim
SD-GOV,governor,SD,GOV,298473,112109,186364,0,0,37.56,62.44,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,836076,1141821,166862,0,38.98,53.24,7.78,0.0,IND,Lauren Pinkston
TX-GOV,governor,TX,GOV,7983170,3689797,4218331,75042,0,46.22,52.84,0.94,0.0,LIB,Pat Dixon
