race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,109530,123133,0,3783,46.32,52.08,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,617702,967861,0,0,38.96,61.04,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305755,533702,0,0,36.42,63.58,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1267227,1105296,0,0,53.41,46.59,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7190858,3907686,0,0,64.79,35.21,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1344793,890129,0,0,60.17,39.83,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,723279,507861,0,0,58.75,41.25,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3633179,4021647,0,0,47.46,52.54,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1889876,1785171,0,0,51.42,48.58,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236826,124865,0,0,65.48,34.52,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,599995,564459,0,0,51.53,48.47,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173805,459738,0,0,27.43,72.57,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2329898,1624839,0,0,58.91,41.09,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,397367,531947,0,0,42.76,57.24,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1592464,839103,0,0,65.49,34.51,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1440766,686068,0,0,67.74,32.26,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,320181,261782,0,0,55.02,44.98,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2213063,1751199,0,0,55.83,44.17,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1243638,1034106,0,0,54.6,45.4,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,271351,391660,0,0,40.93,59.07,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,252855,325477,0,0,43.72,56.28,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,348420,297957,0,0,53.9,46.1,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,540764,498303,0,0,52.04,47.96,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3301501,2511997,0,0,56.79,43.21,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1907434,2128078,0,0,47.27,52.73,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,371191,725031,0,0,33.86,66.14,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,824403,747371,0,0,52.45,47.55,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2835431,2088187,0,0,57.59,42.41,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216499,142849,0,0,60.25,39.75,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,777208,1006490,0,0,43.57,56.43,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,108215,190258,0,0,36.26,63.74,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,838006,1306754,0,0,39.07,60.93,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3664057,4319112,0,0,45.9,54.1,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,95037,163558,0,0,36.75,63.25,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1284836,1111207,0,0,53.62,46.38,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55641,132693,0,0,29.54,70.46,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,113933,118730,0,3783,48.19,50.21,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,610732,974831,0,0,38.52,61.48,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,307439,532018,0,0,36.62,63.38,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1361949,872972,0,0,60.94,39.06,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,216678,140864,0,0,60.6,39.4,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3615810,4039016,0,0,47.24,52.76,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2008345,1666701,0,0,54.65,45.35,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,542981,590848,0,30625,46.63,50.74,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,197533,436009,0,0,31.18,68.82,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2354740,1599997,0,0,59.54,40.46,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,407719,521595,0,0,43.87,56.13,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,518620,933549,0,0,35.71,64.29,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,530350,874533,0,0,37.75,62.25,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1617459,814109,0,0,66.52,33.48,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,285029,291114,0,5820,48.98,50.02,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2071241,1893021,0,0,52.25,47.75,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1238023,1039721,0,0,54.35,45.65,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,372570,487035,0,0,43.34,56.66,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,51966,231952,122708,15448,12.31,54.96,29.07,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2045280,1867621,0,74566,51.29,46.84,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,42936,346912,273163,0,6.48,52.32,41.2,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,308913,269420,0,0,53.41,46.59,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1673809,1239877,0,0,57.45,42.55,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,375789,270588,0,0,58.14,41.86,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1915436,2056718,0,63358,47.46,50.97,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,363449,732773,0,0,33.15,66.85,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,927952,643823,0,0,59.04,40.96,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,221089,138259,0,0,61.53,38.47,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,805471,944872,0,33355,45.16,52.97,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,106481,191992,0,0,35.68,64.32,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,757084,1387676,0,0,35.3,64.7,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3902734,3919974,0,160462,48.89,49.1,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1779034,1373267,0,0,56.44,43.56,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,157356,376317,0,0,29.49,70.51,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,54705,133629,0,0,29.05,70.95,0.0,0.0,,
AK-01,house,AK,01,236446,110950,121713,0,3783,46.92,51.48,0.0,1.6,,
AL-01,house,AL,01,229648,82550,147098,0,0,35.95,64.05,0.0,0.0,,
AL-02,house,AL,02,205222,99239,105983,0,0,48.36,51.64,0.0,0.0,,
AL-03,house,AL,03,221487,65749,155738,0,0,29.69,70.31,0.0,0.0,,
AL-04,house,AL,04,226703,44269,182433,0,0,19.53,80.47,0.0,0.0,,
AL-05,house,AL,05,247520,93814,153706,0,0,37.9,62.1,0.0,0.0,,
AL-06,house,AL,06,244631,87174,157457,0,0,35.63,64.37,0.0,0.0,,
AL-07,house,AL,07,210352,138062,72290,0,0,65.63,34.37,0.0,0.0,,
AR-01,house,AR,01,195826,54881,140944,0,0,28.03,71.97,0.0,0.0,,
AR-02,house,AR,02,225476,100048,125428,0,0,44.37,55.63,0.0,0.0,,
AR-03,house,AR,03,221598,81730,139868,0,0,36.88,63.12,0.0,0.0,,
AR-04,house,AR,04,196558,60323,136234,0,0,30.69,69.31,0.0,0.0,,
AZ-01,house,AZ,01,315514,161929,147653,0,5932,51.32,46.8,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,146679,144855,0,0,50.31,49.69,0.0,0.0,,
