race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,107923,128523,0,0,45.64,54.36,0.0,0.0,,
AL-GOV,governor,AL,GOV,1585563,640741,944822,0,0,40.41,59.59,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,312177,468518,58762,0,37.19,55.81,7.0,0.0,LIB,Colt Shelby
AZ-GOV,governor,AZ,GOV,2372523,1271498,1070657,30368,0,53.59,45.13,1.28,0.0,GRN,Risa Lombardo
CA-GOV,governor,CA,GOV,11098543,7104386,3994157,0,0,64.01,35.99,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1272004,882460,80457,0,56.91,39.49,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,733395,497744,0,0,59.57,40.43,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3588870,4027682,38274,0,46.88,52.62,0.5,0.0,LIB,Scott Eckhard Jewett
GA-GOV,governor,GA,GOV,3675046,1878729,1796318,0,0,51.12,48.88,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239709,121981,0,0,66.27,33.73,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,621532,542923,0,0,53.38,46.62,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177986,423880,31677,0,28.09,66.91,5.0,0.0,LIB,Paul Sand
IL-GOV,governor,IL,GOV,3954737,2308262,1532578,113896,0,58.37,38.75,2.88,0.0,IND,Collin Corbett
KS-GOV,governor,KS,GOV,929314,424373,504940,0,0,45.67,54.33,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1537221,814105,80242,0,63.22,33.48,3.3,0.0,IND,Andrea James
MD-GOV,governor,MD,GOV,2126834,1393547,659485,73801,0,65.52,31.01,3.47,0.0,GRN,Andy Ellis
ME-GOV,governor,ME,GOV,581962,315717,249718,16528,0,54.25,42.91,2.84,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2220168,1724273,19821,0,56.0,43.5,0.5,0.0,LIB,Anthony Hudson
MN-GOV,governor,MN,GOV,2277744,1248996,987748,40999,0,54.83,43.37,1.8,0.0,GRN,Steven Young and Jane Kirby
NE-GOV,governor,NE,GOV,663011,252440,331010,79561,0,38.07,49.93,12.0,0.0,OTH,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,250070,314961,13302,0,43.24,54.46,2.3,0.0,LIB,Stephen Villee
NM-GOV,governor,NM,GOV,646377,355283,291095,0,0,54.97,45.03,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531288,488660,19119,0,51.13,47.03,1.84,0.0,IND,Danielle Ford
NY-GOV,governor,NY,GOV,5813499,3295671,2517828,0,0,56.69,43.31,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1920939,2094395,20178,0,47.6,51.9,0.5,0.0,LIB,Don Kissick
OK-GOV,governor,OK,GOV,1096222,373243,694258,28721,0,34.05,63.33,2.62,0.0,IND,Jerry Griffin
OR-GOV,governor,OR,GOV,1571774,785102,713113,73559,0,49.95,45.37,4.68,0.0,GRN,Brett Smith
PA-GOV,governor,PA,GOV,4923617,2887689,2011310,24618,0,58.65,40.85,0.5,0.0,LIB,Kenneth V. Krawchuk
RI-GOV,governor,RI,GOV,359348,176077,115174,68096,0,49.0,32.05,18.95,0.0,IND,Ken Block
SC-GOV,governor,SC,GOV,1783698,784075,966268,33355,0,43.96,54.17,1.87,0.0,GRN,Walid Hakim
SD-GOV,governor,SD,GOV,298473,111258,187215,0,0,37.28,62.72,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,828153,1159610,156996,0,38.61,54.07,7.32,0.0,IND,Lauren Pinkston
TX-GOV,governor,TX,GOV,7983170,3660160,4272715,50294,0,45.85,53.52,0.63,0.0,LIB,Pat Dixon
VT-GOV,governor,VT,GOV,258595,97744,154800,6051,0,37.8,59.86,2.34,0.0,OTH,Dean Roy
WI-GOV,governor,WI,GOV,2396043,1233523,1162520,0,0,51.48,48.52,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,53823,127147,7364,0,28.58,67.51,3.91,0.0,CON,Rebecca Bextel
AK-SEN,senate,AK,SEN,236446,113028,117507,0,5911,47.8,49.7,0.0,2.5,,
AL-SEN,senate,AL,SEN,1585563,614102,971461,0,0,38.73,61.27,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,322735,487844,28877,0,38.45,58.11,3.44,0.0,LIB,Jeff Wadlin
CO-SEN,senate,CO,SEN,2234922,1245539,739071,169854,80457,55.73,33.07,7.6,3.6,LIB,Bob Chew
DE-SEN,senate,DE,SEN,357542,223155,134388,0,0,62.41,37.59,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3546202,3982320,126305,0,46.33,52.02,1.65,0.0,IND,Neil J. Gillespie
GA-SEN,senate,GA,SEN,3675046,2068702,1606345,0,0,56.29,43.71,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,569688,588944,5822,0,48.92,50.58,0.5,0.0,LIB,Thomas Laehn
ID-SEN,senate,ID,SEN,633543,0,375832,229898,27813,0.0,59.32,36.29,4.39,IND,Todd Achilles
IL-SEN,senate,IL,SEN,3954737,2323053,1517787,113896,0,58.74,38.38,2.88,0.0,OTH,"Whitfield Harrington, Jr."
KS-SEN,senate,KS,SEN,929314,416008,484218,29088,0,44.77,52.1,3.13,0.0,LIB,David C Graham
KY-SEN,senate,KY,SEN,1452169,523123,898696,30350,0,36.02,61.89,2.09,0.0,OTH,Christopher Campbell
LA-SEN,senate,LA,SEN,1404882,536379,868504,0,0,38.18,61.82,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1521955,782441,46929,80242,62.59,32.18,1.93,3.3,IND,Shiva Ayyadurai
ME-SEN,senate,ME,SEN,581962,293333,288629,0,0,50.4,49.6,0.0,0.0,,
MI-SEN,senate,MI,SEN,3964262,2044763,1808103,19821,91575,51.58,45.61,0.5,2.31,LIB,Douglas P. Marsh
MN-SEN,senate,MN,SEN,2277744,1228900,1008984,39861,0,53.95,44.3,1.75,0.0,LIB,Rebecca Whiting
MS-SEN,senate,MS,SEN,859605,361024,468151,30430,0,42.0,54.46,3.54,0.0,IND,Ty Pinkins
