race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,101341,116190,0,18916,42.86,49.14,0.0,8.0,,
AL-GOV,governor,AL,GOV,1585563,598359,987204,0,0,37.74,62.26,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,308992,530465,0,0,36.81,63.19,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1276126,1096398,0,0,53.79,46.21,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7110667,3987877,0,0,64.07,35.93,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1307044,927878,0,0,58.48,41.52,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,730319,500821,0,0,59.32,40.68,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3569495,4085331,0,0,46.63,53.37,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1860614,1814432,0,0,50.63,49.37,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238353,123338,0,0,65.9,34.1,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,615129,549325,0,0,52.83,47.17,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170817,462726,0,0,26.96,73.04,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2378432,1576305,0,0,60.14,39.86,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,408975,520339,0,0,44.01,55.99,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1594250,837318,0,0,65.56,34.44,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1447130,679704,0,0,68.04,31.96,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,314358,249622,17983,0,54.02,42.89,3.09,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2238671,1725591,0,0,56.47,43.53,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1269216,1008528,0,0,55.72,44.28,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,271822,391189,0,0,41.0,59.0,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254130,324203,0,0,43.94,56.06,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,352156,294221,0,0,54.48,45.52,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534724,504343,0,0,51.46,48.54,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3322984,2490515,0,0,57.16,42.84,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1920825,2114687,0,0,47.6,52.4,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,376055,720167,0,0,34.3,65.7,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,827877,743898,0,0,52.67,47.33,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2906438,2017179,0,0,59.03,40.97,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,215545,143802,0,0,59.98,40.02,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,797456,986242,0,0,44.71,55.29,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111094,187379,0,0,37.22,62.78,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,846597,1298163,0,0,39.47,60.53,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3586858,4396312,0,0,44.93,55.07,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,98665,159930,0,0,38.15,61.85,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1244970,1151072,0,0,51.96,48.04,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56400,131933,0,0,29.95,70.05,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,106022,111508,0,18916,44.84,47.16,0.0,8.0,,
AL-SEN,senate,AL,SEN,1585563,593307,992256,0,0,37.42,62.58,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,309549,529908,0,0,36.87,63.13,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1388588,846333,0,0,62.13,37.87,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,222863,134680,0,0,62.33,37.67,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3631500,4023326,0,0,47.44,52.56,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2061505,1613541,0,0,56.09,43.91,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,565932,567897,0,30625,48.6,48.77,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,177222,411973,44348,0,27.97,65.03,7.0,0.0,IND,Todd Achilles
IL-SEN,senate,IL,SEN,3954737,2384721,1570016,0,0,60.3,39.7,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,399350,529964,0,0,42.97,57.03,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,506494,945674,0,0,34.88,65.12,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,526688,878194,0,0,37.49,62.51,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1611649,819919,0,0,66.28,33.72,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,277770,275093,0,29098,47.73,47.27,0.0,5.0,,
MI-SEN,senate,MI,SEN,3964262,2108346,1855915,0,0,53.18,46.82,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1257960,1019784,0,0,55.23,44.77,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,347978,460051,51576,0,40.48,53.52,6.0,0.0,IND,Ty Pinkins
MT-SEN,senate,MT,SEN,422074,123235,226668,56724,15448,29.2,53.7,13.44,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2058268,1854633,0,74566,51.62,46.51,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,356471,306540,0,0.0,53.77,46.23,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,311580,266752,0,0,53.88,46.12,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1740201,1173485,0,0,59.73,40.27,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,384114,262263,0,0,59.43,40.57,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1960647,2011507,0,63358,48.58,49.85,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,350676,745547,0,0,31.99,68.01,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,956022,615752,0,0,60.82,39.18,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,223223,136124,0,0,62.12,37.88,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,817243,933099,0,33355,45.82,52.31,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,100109,183261,15103,0,33.54,61.4,5.06,0.0,IND,Brian Bengs
TN-SEN,senate,TN,SEN,2144759,731102,1413657,0,0,34.09,65.91,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3886598,3936110,0,160462,48.68,49.31,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1853887,1298415,0,0,58.81,41.19,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,152572,381101,0,0,28.59,71.41,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,53397,134937,0,0,28.35,71.65,0.0,0.0,,
AK-01,house,AK,01,236446,99780,117750,12342,6573,42.2,49.8,5.22,2.78,,Bill Hill
AL-01,house,AL,01,229648,80647,149001,0,0,35.12,64.88,0.0,0.0,,
AL-02,house,AL,02,205222,98702,106520,0,0,48.1,51.9,0.0,0.0,,
AL-03,house,AL,03,221487,63269,158218,0,0,28.57,71.43,0.0,0.0,,
AL-04,house,AL,04,226703,42095,184608,0,0,18.57,81.43,0.0,0.0,,
AL-05,house,AL,05,247520,92762,154758,0,0,37.48,62.52,0.0,0.0,,
AL-06,house,AL,06,244631,84666,159965,0,0,34.61,65.39,0.0,0.0,,
AL-07,house,AL,07,210352,137583,72769,0,0,65.41,34.59,0.0,0.0,,
AR-01,house,AR,01,195826,54437,141388,0,0,27.8,72.2,0.0,0.0,,
AR-02,house,AR,02,225476,99944,125532,0,0,44.33,55.67,0.0,0.0,,
AR-03,house,AR,03,221598,80623,140975,0,0,36.38,63.62,0.0,0.0,,
AR-04,house,AR,04,196558,58615,137943,0,0,29.82,70.18,0.0,0.0,,
AZ-01,house,AZ,01,315514,162214,147368,0,5932,51.41,46.71,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,145912,145622,0,0,50.05,49.95,0.0,0.0,,
AZ-03,house,AZ,03,149255,121429,27826,0,0,81.36,18.64,0.0,0.0,,
AZ-04,house,AZ,04,243254,145491,97763,0,0,59.81,40.19,0.0,0.0,,
AZ-05,house,AZ,05,311518,134882,176636,0,0,43.3,56.7,0.0,0.0,,
AZ-06,house,AZ,06,308122,158746,142844,0,6532,51.52,46.36,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,137204,59975,0,0,69.58,30.42,0.0,0.0,,
AZ-08,house,AZ,08,274416,123312,151104,0,0,44.94,55.06,0.0,0.0,,
AZ-09,house,AZ,09,281730,108100,173630,0,0,38.37,61.63,0.0,0.0,,
CA-01,house,CA,01,239151,142825,96326,0,0,59.72,40.28,0.0,0.0,,
CA-02,house,CA,02,272520,184734,87787,0,0,67.79,32.21,0.0,0.0,,
CA-03,house,CA,03,256644,155458,101186,0,0,60.57,39.43,0.0,0.0,,
CA-04,house,CA,04,240754,240754,0,0,0,100.0,0.0,0.0,0.0,,
CA-05,house,CA,05,253723,103703,150020,0,0,40.87,59.13,0.0,0.0,,
CA-06,house,CA,06,235441,131652,103789,0,0,55.92,44.08,0.0,0.0,,
CA-07,house,CA,07,242835,242835,0,0,0,100.0,0.0,0.0,0.0,,
CA-08,house,CA,08,218644,162865,55779,0,0,74.49,25.51,0.0,0.0,,
CA-09,house,CA,09,187940,123001,64939,0,0,65.45,34.55,0.0,0.0,,
CA-10,house,CA,10,264480,191444,73037,0,0,72.38,27.62,0.0,0.0,,
CA-11,house,CA,11,252827,252827,0,0,0,100.0,0.0,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,88662,56907,0,0,60.91,39.09,0.0,0.0,,
CA-14,house,CA,14,199910,199910,0,0,0,100.0,0.0,0.0,0.0,,
CA-15,house,CA,15,213889,171469,42420,0,0,80.17,19.83,0.0,0.0,,
CA-16,house,CA,16,238075,193848,44227,0,0,81.42,18.58,0.0,0.0,,
CA-17,house,CA,17,184966,137881,47085,0,0,74.54,25.46,0.0,0.0,,
CA-18,house,CA,18,166214,119612,46602,0,0,71.96,28.04,0.0,0.0,,
CA-19,house,CA,19,263484,189271,64570,0,9644,71.83,24.51,0.0,3.66,GRN,
CA-20,house,CA,20,220803,78937,141866,0,0,35.75,64.25,0.0,0.0,,
CA-21,house,CA,21,141263,85398,55865,0,0,60.45,39.55,0.0,0.0,,
CA-22,house,CA,22,119812,63330,56482,0,0,52.86,47.14,0.0,0.0,,
CA-23,house,CA,23,193594,81094,112500,0,0,41.89,58.11,0.0,0.0,,
CA-24,house,CA,24,245955,168091,77864,0,0,68.34,31.66,0.0,0.0,,
CA-25,house,CA,25,189057,113207,75850,0,0,59.88,40.12,0.0,0.0,,
CA-26,house,CA,26,240362,151152,89210,0,0,62.89,37.11,0.0,0.0,,
CA-27,house,CA,27,207250,131383,75866,0,0,63.39,36.61,0.0,0.0,,
CA-28,house,CA,28,228743,159859,68884,0,0,69.89,30.11,0.0,0.0,,
CA-29,house,CA,29,167318,167318,0,0,0,100.0,0.0,0.0,0.0,,
CA-30,house,CA,30,239051,181273,57778,0,0,75.83,24.17,0.0,0.0,,
CA-31,house,CA,31,204348,118475,85873,0,0,57.98,42.02,0.0,0.0,,
CA-32,house,CA,32,251770,175442,76327,0,0,69.68,30.32,0.0,0.0,,
CA-33,house,CA,33,173868,114536,59332,0,0,65.88,34.12,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,115006,67270,0,0,63.09,36.91,0.0,0.0,,
CA-36,house,CA,36,269925,203723,66202,0,0,75.47,24.53,0.0,0.0,,
CA-37,house,CA,37,164586,164586,0,0,0,100.0,0.0,0.0,0.0,,
CA-38,house,CA,38,183185,117499,65686,0,0,64.14,35.86,0.0,0.0,,
CA-39,house,CA,39,164585,104845,59740,0,0,63.7,36.3,0.0,0.0,,
CA-40,house,CA,40,266738,0,266738,0,0,0.0,100.0,0.0,0.0,,
CA-41,house,CA,41,217554,142494,75060,0,0,65.5,34.5,0.0,0.0,,
CA-42,house,CA,42,244759,154417,90342,0,0,63.09,36.91,0.0,0.0,,
CA-43,house,CA,43,156374,129447,26926,0,0,82.78,17.22,0.0,0.0,,
CA-44,house,CA,44,153833,122157,31676,0,0,79.41,20.59,0.0,0.0,,
CA-45,house,CA,45,210230,126317,83912,0,0,60.09,39.91,0.0,0.0,,
CA-46,house,CA,46,159271,110981,48290,0,0,69.68,30.32,0.0,0.0,,
CA-47,house,CA,47,250428,148877,92511,0,9040,59.45,36.94,0.0,3.61,LIB,
CA-48,house,CA,48,229638,127848,101790,0,0,55.67,44.33,0.0,0.0,,
CA-49,house,CA,49,271831,166090,105741,0,0,61.1,38.9,0.0,0.0,,
CA-50,house,CA,50,260226,167662,92564,0,0,64.43,35.57,0.0,0.0,,
CA-51,house,CA,51,248947,161920,87027,0,0,65.04,34.96,0.0,0.0,,
CA-52,house,CA,52,190877,133284,57593,0,0,69.83,30.17,0.0,0.0,,
CO-01,house,CO,01,256448,217620,38828,0,0,84.86,15.14,0.0,0.0,,
CO-02,house,CO,02,302356,233398,68958,0,0,77.19,22.81,0.0,0.0,,
CO-03,house,CO,03,284736,138153,146584,0,0,48.52,51.48,0.0,0.0,,
CO-04,house,CO,04,323105,151769,171335,0,0,46.97,53.03,0.0,0.0,,
CO-05,house,CO,05,262831,121304,141527,0,0,46.15,53.85,0.0,0.0,,
CO-06,house,CO,06,252258,170690,81568,0,0,67.66,32.34,0.0,0.0,,
CO-07,house,CO,07,312038,200433,111605,0,0,64.23,35.77,0.0,0.0,,
CO-08,house,CO,08,241150,129023,112127,0,0,53.5,46.5,0.0,0.0,,
CT-01,house,CT,01,240779,164358,76421,0,0,68.26,31.74,0.0,0.0,,
CT-02,house,CT,02,272012,172706,99307,0,0,63.49,36.51,0.0,0.0,,
CT-03,house,CT,03,239430,153295,86135,0,0,64.02,35.98,0.0,0.0,,
CT-04,house,CT,04,236923,159429,77494,0,0,67.29,32.71,0.0,0.0,,
CT-05,house,CT,05,241996,139152,102844,0,0,57.5,42.5,0.0,0.0,,
DE-01,house,DE,01,357542,227038,130505,0,0,63.5,36.5,0.0,0.0,,
FL-01,house,FL,01,295828,97222,198607,0,0,32.86,67.14,0.0,0.0,,
FL-02,house,FL,02,289194,128551,160643,0,0,44.45,55.55,0.0,0.0,,
FL-03,house,FL,03,280531,115531,165000,0,0,41.18,58.82,0.0,0.0,,
FL-04,house,FL,04,279123,129427,149696,0,0,46.37,53.63,0.0,0.0,,
