race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,109389,123274,0,3783,46.26,52.14,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,617634,967929,0,0,38.95,61.05,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305713,533744,0,0,36.42,63.58,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1267139,1105384,0,0,53.41,46.59,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7190303,3908240,0,0,64.79,35.21,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1344698,890224,0,0,60.17,39.83,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,723227,507913,0,0,58.74,41.26,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3632902,4021924,0,0,47.46,52.54,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1798297,1876750,0,0,48.93,51.07,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236808,124883,0,0,65.47,34.53,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,599945,564509,0,0,51.52,48.48,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173773,459770,0,0,27.43,72.57,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2329730,1625007,0,0,58.91,41.09,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,397321,531993,0,0,42.75,57.25,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1592368,839199,0,0,65.49,34.51,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1440676,686158,0,0,67.74,32.26,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,320151,261811,0,0,55.01,44.99,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2212919,1751342,0,0,55.82,44.18,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1243541,1034203,0,0,54.6,45.4,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,271323,391689,0,0,40.92,59.08,0.0,0.0,,
