race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105455,127208,0,3783,44.6,53.8,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,623560,962003,0,0,39.33,60.67,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,307350,532107,0,0,36.61,63.39,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1275044,1097480,0,0,53.74,46.26,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7134810,3963733,0,0,64.29,35.71,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1343558,891364,0,0,60.12,39.88,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,733288,497851,0,0,59.56,40.44,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3610870,4043956,0,0,47.17,52.83,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1901810,1773236,0,0,51.75,48.25,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,237441,124250,0,0,65.65,34.35,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,599407,565047,0,0,51.48,48.52,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,174945,458598,0,0,27.61,72.39,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2327545,1627192,0,0,58.85,41.15,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,407342,521972,0,0,43.83,56.17,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1595039,836529,0,0,65.6,34.4,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1442882,683952,0,0,67.84,32.16,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,322654,259309,0,0,55.44,44.56,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2198448,1765814,0,0,55.46,44.54,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1235175,1042569,0,0,54.23,45.77,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,270845,392166,0,0,40.85,59.15,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254808,323525,0,0,44.06,55.94,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344348,302029,0,0,53.27,46.73,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535426,503641,0,0,51.53,48.47,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3297384,2516115,0,0,56.72,43.28,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1924136,2111376,0,0,47.68,52.32,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,374261,721962,0,0,34.14,65.86,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,831535,740239,0,0,52.9,47.1,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2843172,2080446,0,0,57.75,42.25,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216051,143296,0,0,60.12,39.88,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,779616,1004082,0,0,43.71,56.29,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,109528,188945,0,0,36.7,63.3,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,849737,1295022,0,0,39.62,60.38,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3628322,4354848,0,0,45.45,54.55,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,96111,162485,0,0,37.17,62.83,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1304825,1091217,0,0,54.46,45.54,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56121,132212,0,0,29.8,70.2,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,114946,117717,0,3783,48.61,49.79,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,595879,989684,0,0,37.58,62.42,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,307806,531651,0,0,36.67,63.33,0.0,0.0,,
