race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105069,127594,0,3783,44.44,53.96,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,619113,966450,0,0,39.05,60.95,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,304580,534877,0,0,36.28,63.72,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1255895,1116629,0,0,52.93,47.07,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7098185,4000358,0,0,63.96,36.04,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1337289,897632,0,0,59.84,40.16,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,729225,501914,0,0,59.23,40.77,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3596208,4058618,0,0,46.98,53.02,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1891502,1783544,0,0,51.47,48.53,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236247,125443,0,0,65.32,34.68,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,592431,572023,0,0,50.88,49.12,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,172854,460688,0,0,27.28,72.72,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2316452,1638285,0,0,58.57,41.43,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,404275,525039,0,0,43.5,56.5,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1599598,831969,0,0,65.78,34.22,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1436916,689917,0,0,67.56,32.44,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,320733,261229,0,0,55.11,44.89,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2186863,1777399,0,0,55.16,44.84,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1227659,1050085,0,0,53.9,46.1,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,268986,394026,0,0,40.57,59.43,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253476,324856,0,0,43.83,56.17,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,342215,304162,0,0,52.94,47.06,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,532597,506470,0,0,51.26,48.74,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3283774,2529724,0,0,56.49,43.51,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1921441,2114071,0,0,47.61,52.39,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,370643,725579,0,0,33.81,66.19,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,827126,744648,0,0,52.62,47.38,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2830083,2093534,0,0,57.48,42.52,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,217163,142185,0,0,60.43,39.57,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,773730,1009968,0,0,43.38,56.62,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,108543,189930,0,0,36.37,63.63,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,843721,1301038,0,0,39.34,60.66,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3591487,4391682,0,0,44.99,55.01,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,95257,163338,0,0,36.84,63.16,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1295743,1100300,0,0,54.08,45.92,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55500,132834,0,0,29.47,70.53,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,112990,119673,0,3783,47.79,50.61,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,589517,996046,0,0,37.18,62.82,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,304862,534594,0,0,36.32,63.68,0.0,0.0,,
