race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,111845,120818,0,3783,47.3,51.1,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,626125,959438,0,0,39.49,60.51,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,311295,528161,0,0,37.08,62.92,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1263436,1109088,0,0,53.25,46.75,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7109284,3989260,0,0,64.06,35.94,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1347737,887184,0,0,60.3,39.7,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725738,505402,0,0,58.95,41.05,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3618990,4035836,0,0,47.28,52.72,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1807043,1868003,0,0,49.17,50.83,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239050,122640,0,0,66.09,33.91,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,608507,555947,0,0,52.26,47.74,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177859,455683,0,0,28.07,71.93,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2334772,1619965,0,0,59.04,40.96,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,402757,526557,0,0,43.34,56.66,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1601973,829595,0,0,65.88,34.12,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1444924,681910,0,0,67.94,32.06,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,326728,255235,0,0,56.14,43.86,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2237399,1726863,0,0,56.44,43.56,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1260579,1017165,0,0,55.34,44.66,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,274901,388110,0,0,41.46,58.54,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257537,320795,0,0,44.53,55.47,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,342118,304259,0,0,52.93,47.07,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,538630,500438,0,0,51.84,48.16,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3302322,2511176,0,0,56.8,43.2,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1932434,2103078,0,0,47.89,52.11,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,380455,715768,0,0,34.71,65.29,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,832553,739222,0,0,52.97,47.03,0.0,0.0,,
