race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105115,127548,0,3783,44.46,53.94,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,615744,969819,0,0,38.83,61.17,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,302481,536976,0,0,36.03,63.97,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1259544,1112979,0,0,53.09,46.91,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7070439,4028105,0,0,63.71,36.29,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1332540,902382,0,0,59.62,40.38,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,726148,504992,0,0,58.98,41.02,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3527345,4127481,0,0,46.08,53.92,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1862656,1812390,0,0,50.68,49.32,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235343,126348,0,0,65.07,34.93,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,589520,574934,0,0,50.63,49.37,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,171270,462272,0,0,27.03,72.97,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2308048,1646689,0,0,58.36,41.64,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401952,527362,0,0,43.25,56.75,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1588741,842826,0,0,65.34,34.66,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1432397,694437,0,0,67.35,32.65,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,319279,262684,0,0,54.86,45.14,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2170013,1794248,0,0,54.74,45.26,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1221964,1055780,0,0,53.65,46.35,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260975,402036,0,0,39.36,60.64,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255270,323062,0,0,44.14,55.86,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,340599,305778,0,0,52.69,47.31,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531929,507139,0,0,51.19,48.81,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3269949,2543550,0,0,56.25,43.75,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1895086,2140426,0,0,46.96,53.04,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,367903,728320,0,0,33.56,66.44,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,823786,747988,0,0,52.41,47.59,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2802549,2121068,0,0,56.92,43.08,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216265,143083,0,0,60.18,39.82,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,769271,1014427,0,0,43.13,56.87,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,107797,190676,0,0,36.12,63.88,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,839164,1305596,0,0,39.13,60.87,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3573896,4409273,0,0,44.77,55.23,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,94611,163985,0,0,36.59,63.41,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1279887,1116156,0,0,53.42,46.58,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55029,133305,0,0,29.22,70.78,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,111782,120881,0,3783,47.28,51.12,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,584721,1000842,0,0,36.88,63.12,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,302633,536824,0,0,36.05,63.95,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1381585,853336,0,0,61.82,38.18,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,219949,137594,0,0,61.52,38.48,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3552006,4102821,0,0,46.4,53.6,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2011746,1663300,0,0,54.74,45.26,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,547078,586751,0,30625,46.98,50.39,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,185086,448457,0,0,29.21,70.79,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2334143,1620593,0,0,59.02,40.98,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,391890,537424,0,0,42.17,57.83,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,496442,955727,0,0,34.19,65.81,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,509537,895346,0,0,36.27,63.73,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1615554,816014,0,0,66.44,33.56,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,281438,294705,0,5820,48.36,50.64,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2062591,1901671,0,0,52.03,47.97,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1226290,1051454,0,0,53.84,46.16,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,358500,501105,0,0,41.71,58.29,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54289,228567,123770,15448,12.86,54.15,29.32,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2042530,1870372,0,74566,51.22,46.91,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,362642,300369,0,0.0,54.7,45.3,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,314316,264017,0,0,54.35,45.65,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1713273,1200413,0,0,58.8,41.2,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,375997,270380,0,0,58.17,41.83,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1912601,2059553,0,63358,47.39,51.04,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,345381,750842,0,0,31.51,68.49,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,943116,628659,0,0,60.0,40.0,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,222608,136740,0,0,61.95,38.05,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,795693,954649,0,33355,44.61,53.52,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,102130,196343,0,0,34.22,65.78,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,711038,1433721,0,0,33.15,66.85,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3808882,4013826,0,160462,47.71,50.28,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1828363,1323939,0,0,58.0,42.0,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,148390,385283,0,0,27.81,72.19,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,51614,136719,0,0,27.41,72.59,0.0,0.0,,
AK-01,house,AK,01,236446,105937,126725,0,3783,44.8,53.6,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,81383,148265,0,0,35.44,64.56,0.0,0.0,,
AL-02,house,AL,02,205222,98411,106811,0,0,47.95,52.05,0.0,0.0,,
AL-03,house,AL,03,221487,61681,159806,0,0,27.85,72.15,0.0,0.0,,
AL-04,house,AL,04,226703,40533,186169,0,0,17.88,82.12,0.0,0.0,,
AL-05,house,AL,05,247520,91142,156378,0,0,36.82,63.18,0.0,0.0,,
AL-06,house,AL,06,244631,83077,161554,0,0,33.96,66.04,0.0,0.0,,
AL-07,house,AL,07,210352,138824,71528,0,0,66.0,34.0,0.0,0.0,,
AR-01,house,AR,01,195826,52271,143555,0,0,26.69,73.31,0.0,0.0,,
AR-02,house,AR,02,225476,97481,127994,0,0,43.23,56.77,0.0,0.0,,
AR-03,house,AR,03,221598,78230,143368,0,0,35.3,64.7,0.0,0.0,,
AR-04,house,AR,04,196558,56345,140213,0,0,28.67,71.33,0.0,0.0,,
AZ-01,house,AZ,01,315514,162024,147558,0,5932,51.35,46.77,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,144293,147241,0,0,49.49,50.51,0.0,0.0,,
AZ-03,house,AZ,03,149255,119695,29560,0,0,80.19,19.81,0.0,0.0,,
AZ-04,house,AZ,04,243254,143091,100164,0,0,58.82,41.18,0.0,0.0,,
AZ-05,house,AZ,05,311518,131974,179543,0,0,42.36,57.64,0.0,0.0,,
AZ-06,house,AZ,06,308122,157109,144481,0,6532,50.99,46.89,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,134982,62198,0,0,68.46,31.54,0.0,0.0,,
AZ-08,house,AZ,08,274416,120865,153551,0,0,44.04,55.96,0.0,0.0,,
AZ-09,house,AZ,09,281730,105465,176265,0,0,37.43,62.57,0.0,0.0,,
CA-01,house,CA,01,239151,142499,96652,0,0,59.59,40.41,0.0,0.0,,
CA-02,house,CA,02,272520,182333,90188,0,0,66.91,33.09,0.0,0.0,,
CA-03,house,CA,03,256644,153182,103462,0,0,59.69,40.31,0.0,0.0,,
CA-04,house,CA,04,240754,152950,87803,0,0,63.53,36.47,0.0,0.0,,
CA-05,house,CA,05,253723,101326,152396,0,0,39.94,60.06,0.0,0.0,,
CA-06,house,CA,06,235441,129554,105886,0,0,55.03,44.97,0.0,0.0,,
CA-07,house,CA,07,242835,153821,89014,0,0,63.34,36.66,0.0,0.0,,
CA-08,house,CA,08,218644,160770,57873,0,0,73.53,26.47,0.0,0.0,,
CA-09,house,CA,09,187940,120940,67000,0,0,64.35,35.65,0.0,0.0,,
CA-10,house,CA,10,264480,189067,75414,0,0,71.49,28.51,0.0,0.0,,
CA-11,house,CA,11,252827,228084,24742,0,0,90.21,9.79,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,88902,56667,0,0,61.07,38.93,0.0,0.0,,
CA-14,house,CA,14,199910,145392,54518,0,0,72.73,27.27,0.0,0.0,,
CA-15,house,CA,15,213889,169395,44494,0,0,79.2,20.8,0.0,0.0,,
CA-16,house,CA,16,238075,191767,46308,0,0,80.55,19.45,0.0,0.0,,
CA-17,house,CA,17,184966,136149,48816,0,0,73.61,26.39,0.0,0.0,,
CA-18,house,CA,18,166214,117922,48292,0,0,70.95,29.05,0.0,0.0,,
CA-19,house,CA,19,263484,187053,66787,0,9644,70.99,25.35,0.0,3.66,GRN,
CA-20,house,CA,20,220803,76863,143941,0,0,34.81,65.19,0.0,0.0,,
CA-21,house,CA,21,141263,83837,57426,0,0,59.35,40.65,0.0,0.0,,
CA-22,house,CA,22,119812,62133,57679,0,0,51.86,48.14,0.0,0.0,,
CA-23,house,CA,23,193594,79233,114361,0,0,40.93,59.07,0.0,0.0,,
CA-24,house,CA,24,245955,165912,80044,0,0,67.46,32.54,0.0,0.0,,
CA-25,house,CA,25,189057,109717,79340,0,0,58.03,41.97,0.0,0.0,,
CA-26,house,CA,26,240362,148878,91484,0,0,61.94,38.06,0.0,0.0,,
CA-27,house,CA,27,207250,129307,77943,0,0,62.39,37.61,0.0,0.0,,
CA-28,house,CA,28,228743,157710,71033,0,0,68.95,31.05,0.0,0.0,,
CA-29,house,CA,29,167318,128086,39231,0,0,76.55,23.45,0.0,0.0,,
CA-30,house,CA,30,239051,179190,59861,0,0,74.96,25.04,0.0,0.0,,
CA-31,house,CA,31,204348,114713,89635,0,0,56.14,43.86,0.0,0.0,,
CA-32,house,CA,32,251770,173198,78572,0,0,68.79,31.21,0.0,0.0,,
CA-33,house,CA,33,173868,112597,61271,0,0,64.76,35.24,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,112989,69287,0,0,61.99,38.01,0.0,0.0,,
CA-36,house,CA,36,269925,201320,68605,0,0,74.58,25.42,0.0,0.0,,
CA-37,house,CA,37,164586,145457,19129,0,0,88.38,11.62,0.0,0.0,,
CA-38,house,CA,38,183185,115487,67698,0,0,63.04,36.96,0.0,0.0,,
CA-39,house,CA,39,164585,102990,61595,0,0,62.58,37.42,0.0,0.0,,
CA-40,house,CA,40,266738,0,266738,0,0,0.0,100.0,0.0,0.0,,
CA-41,house,CA,41,217554,140287,77267,0,0,64.48,35.52,0.0,0.0,,
CA-42,house,CA,42,244759,152122,92638,0,0,62.15,37.85,0.0,0.0,,
CA-43,house,CA,43,156374,127774,28600,0,0,81.71,18.29,0.0,0.0,,
CA-44,house,CA,44,153833,120425,33408,0,0,78.28,21.72,0.0,0.0,,
CA-45,house,CA,45,210230,124420,85810,0,0,59.18,40.82,0.0,0.0,,
CA-46,house,CA,46,159271,109342,49929,0,0,68.65,31.35,0.0,0.0,,
CA-47,house,CA,47,250428,146631,94757,0,9040,58.55,37.84,0.0,3.61,LIB,
CA-48,house,CA,48,229638,125791,103847,0,0,54.78,45.22,0.0,0.0,,
CA-49,house,CA,49,271831,163715,108116,0,0,60.23,39.77,0.0,0.0,,
CA-50,house,CA,50,260226,165396,94829,0,0,63.56,36.44,0.0,0.0,,
CA-51,house,CA,51,248947,159682,89265,0,0,64.14,35.86,0.0,0.0,,
CA-52,house,CA,52,190877,131191,59686,0,0,68.73,31.27,0.0,0.0,,
CO-01,house,CO,01,256448,218249,38199,0,0,85.1,14.9,0.0,0.0,,
CO-02,house,CO,02,302356,231533,70823,0,0,76.58,23.42,0.0,0.0,,
CO-03,house,CO,03,284736,136092,148645,0,0,47.8,52.2,0.0,0.0,,
CO-04,house,CO,04,323105,149948,173157,0,0,46.41,53.59,0.0,0.0,,
CO-05,house,CO,05,262831,120046,142785,0,0,45.67,54.33,0.0,0.0,,
CO-06,house,CO,06,252258,168928,83330,0,0,66.97,33.03,0.0,0.0,,
CO-07,house,CO,07,312038,198481,113556,0,0,63.61,36.39,0.0,0.0,,
CO-08,house,CO,08,241150,127327,113823,0,0,52.8,47.2,0.0,0.0,,
CT-01,house,CT,01,240779,162167,78612,0,0,67.35,32.65,0.0,0.0,,
CT-02,house,CT,02,272012,170304,101708,0,0,62.61,37.39,0.0,0.0,,
CT-03,house,CT,03,239430,151147,88284,0,0,63.13,36.87,0.0,0.0,,
CT-04,house,CT,04,236923,157139,79784,0,0,66.32,33.68,0.0,0.0,,
CT-05,house,CT,05,241996,136939,105057,0,0,56.59,43.41,0.0,0.0,,
DE-01,house,DE,01,357542,223396,134147,0,0,62.48,37.52,0.0,0.0,,
FL-01,house,FL,01,295828,96325,199503,0,0,32.56,67.44,0.0,0.0,,
FL-02,house,FL,02,289194,122742,166452,0,0,42.44,57.56,0.0,0.0,,
FL-03,house,FL,03,280531,112245,168285,0,0,40.01,59.99,0.0,0.0,,
FL-04,house,FL,04,279123,126243,152880,0,0,45.23,54.77,0.0,0.0,,
FL-05,house,FL,05,307352,122110,185242,0,0,39.73,60.27,0.0,0.0,,
FL-06,house,FL,06,309800,110944,198856,0,0,35.81,64.19,0.0,0.0,,
FL-07,house,FL,07,300032,137764,162267,0,0,45.92,54.08,0.0,0.0,,
FL-08,house,FL,08,302647,130443,172204,0,0,43.1,56.9,0.0,0.0,,
FL-09,house,FL,09,262880,131540,131340,0,0,50.04,49.96,0.0,0.0,,
FL-10,house,FL,10,209940,145278,64662,0,0,69.2,30.8,0.0,0.0,,
FL-11,house,FL,11,315471,140466,175005,0,0,44.53,55.47,0.0,0.0,,
FL-12,house,FL,12,269109,113200,155909,0,0,42.06,57.94,0.0,0.0,,
FL-13,house,FL,13,286505,131363,155142,0,0,45.85,54.15,0.0,0.0,,
FL-14,house,FL,14,272616,145621,126995,0,0,53.42,46.58,0.0,0.0,,
FL-15,house,FL,15,280164,113930,166234,0,0,40.67,59.33,0.0,0.0,,
