race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106392,126271,0,3783,45.0,53.4,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,628749,956814,0,0,39.65,60.35,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,310582,528875,0,0,37.0,63.0,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1270400,1102124,0,0,53.55,46.45,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7122752,3975792,0,0,64.18,35.82,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1350872,884050,0,0,60.44,39.56,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,738028,493112,0,0,59.95,40.05,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3638383,4016443,0,0,47.53,52.47,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1918991,1756055,0,0,52.22,47.78,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238833,122857,0,0,66.03,33.97,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604327,560128,0,0,51.9,48.1,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177384,456159,0,0,28.0,72.0,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2340487,1614250,0,0,59.18,40.82,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,410920,518394,0,0,44.22,55.78,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1603846,827722,0,0,65.96,34.04,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449842,676992,0,0,68.17,31.83,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,324894,257068,0,0,55.83,44.17,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2240277,1723984,0,0,56.51,43.49,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1246975,1030769,0,0,54.75,45.25,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,273015,389996,0,0,41.18,58.82,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,256700,321632,0,0,44.39,55.61,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,346837,299541,0,0,53.66,46.34,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535979,503089,0,0,51.58,48.42,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3329168,2484331,0,0,57.27,42.73,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1940294,2095218,0,0,48.08,51.92,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,378481,717741,0,0,34.53,65.47,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,835005,736770,0,0,53.12,46.88,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2875610,2048008,0,0,58.4,41.6,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216529,142819,0,0,60.26,39.74,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,786484,997214,0,0,44.09,55.91,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110677,187796,0,0,37.08,62.92,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,856756,1288003,0,0,39.95,60.05,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3654079,4329090,0,0,45.77,54.23,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,97106,161489,0,0,37.55,62.45,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1312436,1083607,0,0,54.78,45.22,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56846,131487,0,0,30.18,69.82,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,115342,117321,0,3783,48.78,49.62,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,603272,982291,0,0,38.05,61.95,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,311240,528217,0,0,37.08,62.92,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1407734,827188,0,0,62.99,37.01,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,223399,134143,0,0,62.48,37.52,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3647984,4006842,0,0,47.66,52.34,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2055122,1619925,0,0,55.92,44.08,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,562359,571471,0,30625,48.29,49.08,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,193754,439789,0,0,30.58,69.42,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2380414,1574323,0,0,60.19,39.81,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,401418,527896,0,0,43.2,56.8,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,508353,943815,0,0,35.01,64.99,0.0,0.0,,
