race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,111189,121474,0,3783,47.03,51.37,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,609885,975678,0,0,38.46,61.54,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,300886,538571,0,0,35.84,64.16,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1258002,1114521,0,0,53.02,46.98,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7126486,3972057,0,0,64.21,35.79,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1333775,901147,0,0,59.68,40.32,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,717209,513930,0,0,58.26,41.74,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3596603,4058223,0,0,46.98,53.02,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1862656,1812390,0,0,50.68,49.32,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,234728,126963,0,0,64.9,35.1,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,586143,578311,0,0,50.34,49.66,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170130,463413,0,0,26.85,73.15,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2310401,1644336,0,0,58.42,41.58,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,391977,537337,0,0,42.18,57.82,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1589186,842382,0,0,65.36,34.64,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1430281,696553,0,0,67.25,32.75,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,316805,265157,0,0,54.44,45.56,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2163305,1800956,0,0,54.57,45.43,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1232409,1045335,0,0,54.11,45.89,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,259815,403196,0,0,39.19,60.81,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,249315,329017,0,0,43.11,56.89,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344671,301706,0,0,53.32,46.68,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,533261,505806,0,0,51.32,48.68,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3274951,2538547,0,0,56.33,43.67,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1884728,2150784,0,0,46.7,53.3,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,364833,731389,0,0,33.28,66.72,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,823940,747835,0,0,52.42,47.58,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2796100,2127518,0,0,56.79,43.21,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216157,143191,0,0,60.15,39.85,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,766863,1016835,0,0,42.99,57.01,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,106483,191990,0,0,35.68,64.32,0.0,0.0,,
