race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,107772,124891,0,3783,45.58,52.82,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,630366,955197,0,0,39.76,60.24,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,311589,527868,0,0,37.12,62.88,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1272516,1100007,0,0,53.64,46.36,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7124167,3974377,0,0,64.19,35.81,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1353151,881770,0,0,60.55,39.45,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,739505,491634,0,0,60.07,39.93,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3646454,4008372,0,0,47.64,52.36,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1922740,1752306,0,0,52.32,47.68,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239267,122423,0,0,66.15,33.85,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604405,560049,0,0,51.9,48.1,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,178144,455398,0,0,28.12,71.88,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2344521,1610216,0,0,59.28,40.72,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,412035,517279,0,0,44.34,55.66,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1606196,825371,0,0,66.06,33.94,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1452012,674822,0,0,68.27,31.73,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,325593,256370,0,0,55.95,44.05,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2241625,1722637,0,0,56.55,43.45,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1249298,1028446,0,0,54.85,45.15,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,273691,389320,0,0,41.28,58.72,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257290,321042,0,0,44.49,55.51,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,347612,298765,0,0,53.78,46.22,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,536983,502084,0,0,51.68,48.32,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3319036,2494463,0,0,57.09,42.91,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1940809,2094702,0,0,48.09,51.91,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,379797,716426,0,0,34.65,65.35,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,836608,735166,0,0,53.23,46.77,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2877907,2045711,0,0,58.45,41.55,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216896,142452,0,0,60.36,39.64,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,788624,995074,0,0,44.21,55.79,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111035,187438,0,0,37.2,62.8,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,858944,1285816,0,0,40.05,59.95,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3666593,4316577,0,0,45.93,54.07,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,97416,161179,0,0,37.67,62.33,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1314808,1081235,0,0,54.87,45.13,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,57072,131261,0,0,30.3,69.7,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,115139,117524,0,3783,48.7,49.7,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,624586,960977,0,0,39.39,60.61,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,315527,523930,0,0,37.59,62.41,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1373878,861043,0,0,61.47,38.53,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,218752,138790,0,0,61.18,38.82,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3656945,3997882,0,0,47.77,52.23,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2032444,1642602,0,0,55.3,44.7,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,548584,585245,0,30625,47.11,50.26,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,202449,431093,0,0,31.96,68.04,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2375601,1579136,0,0,60.07,39.93,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,415086,514228,0,0,44.67,55.33,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,522410,929759,0,0,35.97,64.03,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,538498,866385,0,0,38.33,61.67,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1624582,806986,0,0,66.81,33.19,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,293655,282488,0,5820,50.46,48.54,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2116877,1847385,0,0,53.4,46.6,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1258265,1019479,0,0,55.24,44.76,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,375239,484366,0,0,43.65,56.35,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,53892,225170,127564,15448,12.77,53.35,30.22,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2059717,1853185,0,74566,51.65,46.48,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,31638,340436,290937,0,4.77,51.35,43.88,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,315961,262371,0,0,54.63,45.37,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1683716,1229970,0,0,57.79,42.21,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,374779,271598,0,0,57.98,42.02,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1990408,1981746,0,63358,49.32,49.11,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,374206,722016,0,0,34.14,65.86,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,941528,630246,0,0,59.9,40.1,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,223110,136238,0,0,62.09,37.91,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,813435,936908,0,33355,45.6,52.53,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,108798,189675,0,0,36.45,63.55,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,777539,1367220,0,0,36.25,63.75,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3901213,3921495,0,160462,48.87,49.12,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1813966,1338336,0,0,57.54,42.46,0.0,0.0,,
