race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,106431,126232,0,3783,45.01,53.39,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,628465,957098,0,0,39.64,60.36,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,310041,529416,0,0,36.93,63.07,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1270362,1102161,0,0,53.54,46.46,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7127107,3971436,0,0,64.22,35.78,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1295612,939310,0,0,57.97,42.03,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,731627,499513,0,0,59.43,40.57,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3641900,4012927,0,0,47.58,52.42,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1901655,1773391,0,0,51.75,48.25,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238805,122886,0,0,66.02,33.98,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,602612,561842,0,0,51.75,48.25,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177364,456179,0,0,28.0,72.0,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2340282,1614455,0,0,59.18,40.82,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,410136,519177,0,0,44.13,55.87,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1596651,834917,0,0,65.66,34.34,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449390,677444,0,0,68.15,31.85,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,325473,256489,0,0,55.93,44.07,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2239242,1725020,0,0,56.49,43.51,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1245858,1031886,0,0,54.7,45.3,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,272526,390485,0,0,41.1,58.9,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257755,320577,0,0,44.57,55.43,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,346664,299713,0,0,53.63,46.37,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,535841,503227,0,0,51.57,48.43,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3324703,2488795,0,0,57.19,42.81,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1934065,2101447,0,0,47.93,52.07,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,377426,718797,0,0,34.43,65.57,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,833885,737890,0,0,53.05,46.95,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2874702,2048916,0,0,58.39,41.61,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216050,143298,0,0,60.12,39.88,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,786539,997159,0,0,44.1,55.9,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110512,187961,0,0,37.03,62.97,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,856902,1287857,0,0,39.95,60.05,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3657439,4325730,0,0,45.81,54.19,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,98940,159655,0,0,38.26,61.74,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1304676,1091367,0,0,54.45,45.55,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56706,131628,0,0,30.11,69.89,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,113652,119011,0,3783,48.07,50.33,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,602858,982705,0,0,38.02,61.98,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,310664,528793,0,0,37.01,62.99,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1392616,842305,0,0,62.31,37.69,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,223310,134233,0,0,62.46,37.54,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3652326,4002500,0,0,47.71,52.29,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2076627,1598419,0,0,56.51,43.49,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,564683,569146,0,30625,48.49,48.88,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,193737,439806,0,0,30.58,69.42,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2380123,1574614,0,0,60.18,39.82,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,400584,528729,0,0,43.11,56.89,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,508037,944132,0,0,34.98,65.02,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,522304,882579,0,0,37.18,62.82,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1614484,817084,0,0,66.4,33.6,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,293673,282470,0,5820,50.46,48.54,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2116502,1847760,0,0,53.39,46.61,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1264297,1013447,0,0,55.51,44.49,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,372392,487213,0,0,43.32,56.68,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,53190,225907,127529,15448,12.6,53.52,30.21,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2065665,1847237,0,74566,51.8,46.33,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,355223,307788,0,0.0,53.58,46.42,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,319868,258464,0,0,55.31,44.69,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1743838,1169849,0,0,59.85,40.15,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,383581,262796,0,0,59.34,40.66,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1966646,2005508,0,63358,48.73,49.7,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,357288,738934,0,0,32.59,67.41,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,959500,612274,0,0,61.05,38.95,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,223716,135632,0,0,62.26,37.74,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,814807,935535,0,33355,45.68,52.45,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,106016,192457,0,0,35.52,64.48,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,736357,1408402,0,0,34.33,65.67,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3905852,3916855,0,160462,48.93,49.06,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1857827,1294474,0,0,58.94,41.06,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,153239,380434,0,0,28.71,71.29,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,53710,134623,0,0,28.52,71.48,0.0,0.0,,
AK-01,house,AK,01,236446,108297,124366,0,3783,45.8,52.6,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,84475,145173,0,0,36.78,63.22,0.0,0.0,,
AL-02,house,AL,02,205222,100769,104452,0,0,49.1,50.9,0.0,0.0,,
AL-03,house,AL,03,221487,64651,156836,0,0,29.19,70.81,0.0,0.0,,
AL-04,house,AL,04,226703,43509,183193,0,0,19.19,80.81,0.0,0.0,,
AL-05,house,AL,05,247520,94306,153214,0,0,38.1,61.9,0.0,0.0,,
AL-06,house,AL,06,244631,86193,158439,0,0,35.23,64.77,0.0,0.0,,
AL-07,house,AL,07,210352,141630,68722,0,0,67.33,32.67,0.0,0.0,,
AR-01,house,AR,01,195826,54782,141044,0,0,27.97,72.03,0.0,0.0,,
AR-02,house,AR,02,225476,100341,125135,0,0,44.5,55.5,0.0,0.0,,
AR-03,house,AR,03,221598,81013,140585,0,0,36.56,63.44,0.0,0.0,,
AR-04,house,AR,04,196558,58879,137679,0,0,29.96,70.04,0.0,0.0,,
AZ-01,house,AZ,01,315514,164801,144781,0,5932,52.23,45.89,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,145924,145610,0,0,50.05,49.95,0.0,0.0,,
AZ-03,house,AZ,03,149255,121437,27818,0,0,81.36,18.64,0.0,0.0,,
AZ-04,house,AZ,04,243254,145623,97631,0,0,59.86,40.14,0.0,0.0,,
AZ-05,house,AZ,05,311518,135199,176318,0,0,43.4,56.6,0.0,0.0,,
AZ-06,house,AZ,06,308122,158792,142798,0,6532,51.54,46.34,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,137271,59908,0,0,69.62,30.38,0.0,0.0,,
AZ-08,house,AZ,08,274416,123662,150754,0,0,45.06,54.94,0.0,0.0,,
AZ-09,house,AZ,09,281730,108464,173266,0,0,38.5,61.5,0.0,0.0,,
CA-01,house,CA,01,239151,143101,96050,0,0,59.84,40.16,0.0,0.0,,
CA-02,house,CA,02,272520,185176,87344,0,0,67.95,32.05,0.0,0.0,,
CA-03,house,CA,03,256644,155875,100768,0,0,60.74,39.26,0.0,0.0,,
CA-04,house,CA,04,240754,155591,85162,0,0,64.63,35.37,0.0,0.0,,
CA-05,house,CA,05,253723,104115,149608,0,0,41.03,58.97,0.0,0.0,,
CA-06,house,CA,06,235441,132035,103406,0,0,56.08,43.92,0.0,0.0,,
CA-07,house,CA,07,242835,156493,86342,0,0,64.44,35.56,0.0,0.0,,
CA-08,house,CA,08,218644,163232,55412,0,0,74.66,25.34,0.0,0.0,,
CA-09,house,CA,09,187940,123306,64634,0,0,65.61,34.39,0.0,0.0,,
CA-10,house,CA,10,264480,191874,72607,0,0,72.55,27.45,0.0,0.0,,
CA-11,house,CA,11,252827,252827,0,0,0,100.0,0.0,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,90802,54767,0,0,62.38,37.62,0.0,0.0,,
