race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,112075,124371,0,0,47.4,52.6,0.0,0.0,,
AL-GOV,governor,AL,GOV,1585563,642830,942733,0,0,40.54,59.46,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,312569,468126,58762,0,37.23,55.77,7.0,0.0,LIB,Colt Shelby
AZ-GOV,governor,AZ,GOV,2372523,1274013,1068142,30368,0,53.7,45.02,1.28,0.0,GRN,Risa Lombardo
CA-GOV,governor,CA,GOV,11098543,7097484,4001060,0,0,63.95,36.05,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1274843,879621,80457,0,57.04,39.36,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,734898,496241,0,0,59.69,40.31,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3612779,4003773,38274,0,47.2,52.3,0.5,0.0,LIB,Scott Eckhard Jewett
GA-GOV,governor,GA,GOV,3675046,1883245,1791801,0,0,51.24,48.76,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,240270,121421,0,0,66.43,33.57,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,623098,541356,0,0,53.51,46.49,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,178492,423373,31677,0,28.17,66.83,5.0,0.0,LIB,Paul Sand
IL-GOV,governor,IL,GOV,3954737,2313322,1527518,113896,0,58.49,38.63,2.88,0.0,IND,Collin Corbett
KS-GOV,governor,KS,GOV,929314,420981,508333,0,0,45.3,54.7,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1538670,812655,80242,0,63.28,33.42,3.3,0.0,IND,Andrea James
MD-GOV,governor,MD,GOV,2126834,1396994,656038,73801,0,65.68,30.85,3.47,0.0,GRN,Andy Ellis
ME-GOV,governor,ME,GOV,581962,316308,249127,16528,0,54.35,42.81,2.84,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2217518,1720580,26164,0,55.94,43.4,0.66,0.0,LIB,Anthony Hudson
MN-GOV,governor,MN,GOV,2277744,1228866,995351,53527,0,53.95,43.7,2.35,0.0,GRN,Steven Young and Jane Kirby
NE-GOV,governor,NE,GOV,663011,276287,370812,15912,0,41.67,55.93,2.4,0.0,OTH,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,254034,321406,2892,0,43.93,55.57,0.5,0.0,LIB,Stephen Villee
NM-GOV,governor,NM,GOV,646377,356014,290363,0,0,55.08,44.92,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,532175,487774,19119,0,51.22,46.94,1.84,0.0,IND,Danielle Ford
NY-GOV,governor,NY,GOV,5813499,3301356,2512143,0,0,56.79,43.21,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1915198,2042429,77885,0,47.46,50.61,1.93,0.0,LIB,Don Kissick
OK-GOV,governor,OK,GOV,1096222,374898,692604,28721,0,34.2,63.18,2.62,0.0,IND,Jerry Griffin
OR-GOV,governor,OR,GOV,1571774,791544,725847,54383,0,50.36,46.18,3.46,0.0,GRN,Brett Smith
PA-GOV,governor,PA,GOV,4923617,2893000,2005999,24618,0,58.76,40.74,0.5,0.0,LIB,Kenneth V. Krawchuk
RI-GOV,governor,RI,GOV,359348,176432,114819,68096,0,49.1,31.95,18.95,0.0,IND,Ken Block
SC-GOV,governor,SC,GOV,1783698,786219,964124,33355,0,44.08,54.05,1.87,0.0,GRN,Walid Hakim
SD-GOV,governor,SD,GOV,298473,111721,186752,0,0,37.43,62.57,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,831821,1146076,166862,0,38.78,53.44,7.78,0.0,IND,Lauren Pinkston
TX-GOV,governor,TX,GOV,7983170,3671852,4243460,67857,0,45.99,53.16,0.85,0.0,LIB,Pat Dixon
VT-GOV,governor,VT,GOV,258595,98090,154454,6051,0,37.93,59.73,2.34,0.0,OTH,Dean Roy
WI-GOV,governor,WI,GOV,2396043,1236119,1159924,0,0,51.59,48.41,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,54103,126867,7364,0,28.73,67.36,3.91,0.0,CON,Rebecca Bextel
AK-SEN,senate,AK,SEN,236446,113965,116569,0,5911,48.2,49.3,0.0,2.5,,
AL-SEN,senate,AL,SEN,1585563,616540,969023,0,0,38.88,61.12,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,323852,486728,28877,0,38.58,57.98,3.44,0.0,LIB,Jeff Wadlin
CO-SEN,senate,CO,SEN,2234922,1249260,735350,169854,80457,55.9,32.9,7.6,3.6,LIB,Bob Chew
DE-SEN,senate,DE,SEN,357542,223709,133833,0,0,62.57,37.43,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3588743,3939778,126305,0,46.88,51.47,1.65,0.0,IND,Neil J. Gillespie
GA-SEN,senate,GA,SEN,3675046,2066171,1608875,0,0,56.22,43.78,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,571878,586754,5822,0,49.11,50.39,0.5,0.0,LIB,Thomas Laehn
ID-SEN,senate,ID,SEN,633543,0,374853,230877,27813,0.0,59.17,36.44,4.39,IND,Todd Achilles
IL-SEN,senate,IL,SEN,3954737,2330255,1510586,113896,0,58.92,38.2,2.88,0.0,OTH,"Whitfield Harrington, Jr."
KS-SEN,senate,KS,SEN,929314,422873,472892,33548,0,45.5,50.89,3.61,0.0,LIB,David C Graham
KY-SEN,senate,KY,SEN,1452169,524676,897143,30350,0,36.13,61.78,2.09,0.0,OTH,Christopher Campbell
LA-SEN,senate,LA,SEN,1404882,538556,866326,0,0,38.33,61.67,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1523151,781245,46929,80242,62.64,32.13,1.93,3.3,IND,Shiva Ayyadurai
ME-SEN,senate,ME,SEN,581962,294173,287789,0,0,50.55,49.45,0.0,0.0,,
MI-SEN,senate,MI,SEN,3964262,2046837,1806028,19821,91575,51.63,45.56,0.5,2.31,LIB,Douglas P. Marsh
MN-SEN,senate,MN,SEN,2277744,1212461,1022234,43049,0,53.23,44.88,1.89,0.0,LIB,Rebecca Whiting
MS-SEN,senate,MS,SEN,859605,362042,467133,30430,0,42.12,54.34,3.54,0.0,IND,Ty Pinkins
MT-SEN,senate,MT,SEN,422074,86371,214556,105699,15448,20.46,50.83,25.04,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2064260,1793216,55426,74565,51.77,44.97,1.39,1.87,LIB,Michael Dublin
NE-SEN,senate,NE,SEN,663011,0,335284,313273,14454,0.0,50.57,47.25,2.18,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,310100,265341,2892,0,53.62,45.88,0.5,0.0,CON,Edmond Laplante
NJ-SEN,senate,NJ,SEN,2913686,1707099,1144234,62353,0,58.59,39.27,2.14,0.0,OTH,Joanne Kuniansky
NM-SEN,senate,NM,SEN,646377,388776,257601,0,0,60.15,39.85,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1978688,1946654,46812,63357,49.03,48.24,1.16,1.57,LIB,Greg Levy
OK-SEN,senate,OK,SEN,1096222,346242,677411,43849,28721,31.58,61.8,4.0,2.62,LIB,Ron Meinhardt
OR-SEN,senate,OR,SEN,1571774,875077,549579,73559,73559,55.67,34.97,4.68,4.68,IND,Gary Lyndon Dye
RI-SEN,senate,RI,SEN,359348,217805,130223,11319,0,60.61,36.24,3.15,0.0,IND,Michael Anthony Bahry
SC-SEN,senate,SC,SEN,1783698,817489,912163,20691,33355,45.83,51.14,1.16,1.87,IND,Kasie Whitener
SD-SEN,senate,SD,SEN,298473,0,176772,121701,0,0.0,59.23,40.77,0.0,IND,Brian Bengs
TN-SEN,senate,TN,SEN,2144759,728581,1296501,119678,0,33.97,60.45,5.58,0.0,IND,"David Sutman, Jr."
TX-SEN,senate,TX,SEN,7983170,3979961,3924176,79033,0,49.85,49.16,0.99,0.0,LIB,Ted Brown
VA-SEN,senate,VA,SEN,3152302,1865112,1287190,0,0,59.17,40.83,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,154038,367413,12221,0,28.86,68.85,2.29,0.0,CON,S. Marshall Wilson
WY-SEN,senate,WY,SEN,188334,54109,134225,0,0,28.73,71.27,0.0,0.0,,
AK-01,house,AK,01,236446,8985,117691,106945,2826,3.8,49.77,45.23,1.2,IND,Bill Hill
AL-01,house,AL,01,229648,83734,145914,0,0,36.46,63.54,0.0,0.0,,
AL-02,house,AL,02,205222,100776,104446,0,0,49.11,50.89,0.0,0.0,,
AL-03,house,AL,03,221487,66400,155087,0,0,29.98,70.02,0.0,0.0,,
AL-04,house,AL,04,226703,45090,181613,0,0,19.89,80.11,0.0,0.0,,
AL-05,house,AL,05,247520,96353,151167,0,0,38.93,61.07,0.0,0.0,,
AL-06,house,AL,06,244631,85816,158815,0,0,35.08,64.92,0.0,0.0,,
AL-07,house,AL,07,210352,142312,68040,0,0,67.65,32.35,0.0,0.0,,
AR-01,house,AR,01,195826,56969,133726,5131,0,29.09,68.29,2.62,0.0,LIB,Steve G. Parsons
AR-02,house,AR,02,225476,106218,119258,0,0,47.11,52.89,0.0,0.0,,
AR-03,house,AR,03,221598,82367,131364,7867,0,37.17,59.28,3.55,0.0,LIB,Bobby Wilson
AR-04,house,AR,04,196558,62024,134534,0,0,31.56,68.44,0.0,0.0,,
AZ-01,house,AZ,01,315514,163792,145791,5932,0,51.91,46.21,1.88,0.0,LIB,Monica Alponte
AZ-02,house,AZ,02,291534,145781,142371,3382,0,50.0,48.84,1.16,0.0,LIB,Curtis Goodwin
AZ-03,house,AZ,03,149255,114487,27873,3448,3448,76.71,18.67,2.31,2.31,GRN,Alan Aversa
AZ-04,house,AZ,04,243254,142998,93567,6689,0,58.79,38.46,2.75,0.0,OTH,Tisha Benoit
AZ-05,house,AZ,05,311518,137492,174026,0,0,44.14,55.86,0.0,0.0,,
AZ-06,house,AZ,06,308122,156175,138883,6532,6532,50.69,45.07,2.12,2.12,GRN,Jereme Peters
AZ-07,house,AZ,07,197180,138474,58706,0,0,70.23,29.77,0.0,0.0,,
AZ-08,house,AZ,08,274416,125185,149231,0,0,45.62,54.38,0.0,0.0,,
AZ-09,house,AZ,09,281730,110023,171707,0,0,39.05,60.95,0.0,0.0,,
CA-01,house,CA,01,239151,143868,95283,0,0,60.16,39.84,0.0,0.0,,
CA-02,house,CA,02,272520,183122,89399,0,0,67.2,32.8,0.0,0.0,,
CA-03,house,CA,03,256644,156810,99834,0,0,61.1,38.9,0.0,0.0,,
CA-04,house,CA,04,240754,240754,0,0,0,100.0,0.0,0.0,0.0,,
CA-05,house,CA,05,253723,105092,148630,0,0,41.42,58.58,0.0,0.0,,
CA-06,house,CA,06,235441,133608,101833,0,0,56.75,43.25,0.0,0.0,,
CA-07,house,CA,07,242835,242835,0,0,0,100.0,0.0,0.0,0.0,,
CA-08,house,CA,08,218644,164034,54609,0,0,75.02,24.98,0.0,0.0,,
CA-09,house,CA,09,187940,123835,64104,0,0,65.89,34.11,0.0,0.0,,
CA-10,house,CA,10,264480,190361,74119,0,0,71.98,28.02,0.0,0.0,,
CA-11,house,CA,11,252827,252827,0,0,0,100.0,0.0,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,89283,56286,0,0,61.33,38.67,0.0,0.0,,
CA-14,house,CA,14,199910,199910,0,0,0,100.0,0.0,0.0,0.0,,
CA-15,house,CA,15,213889,170344,43545,0,0,79.64,20.36,0.0,0.0,,
CA-16,house,CA,16,238075,195086,42989,0,0,81.94,18.06,0.0,0.0,,
CA-17,house,CA,17,184966,138772,46194,0,0,75.03,24.97,0.0,0.0,,
CA-18,house,CA,18,166214,120495,45719,0,0,72.49,27.51,0.0,0.0,,
CA-19,house,CA,19,263484,199273,64211,0,0,75.63,24.37,0.0,0.0,,
CA-20,house,CA,20,220803,79984,140819,0,0,36.22,63.78,0.0,0.0,,
CA-21,house,CA,21,141263,86138,55125,0,0,60.98,39.02,0.0,0.0,,
CA-22,house,CA,22,119812,64243,55569,0,0,53.62,46.38,0.0,0.0,,
CA-23,house,CA,23,193594,81962,111632,0,0,42.34,57.66,0.0,0.0,,
CA-24,house,CA,24,245955,169344,76611,0,0,68.85,31.15,0.0,0.0,,
CA-25,house,CA,25,189057,114194,74863,0,0,60.4,39.6,0.0,0.0,,
CA-26,house,CA,26,240362,152471,87891,0,0,63.43,36.57,0.0,0.0,,
CA-27,house,CA,27,207250,132512,74737,0,0,63.94,36.06,0.0,0.0,,
CA-28,house,CA,28,228743,161067,67676,0,0,70.41,29.59,0.0,0.0,,
CA-29,house,CA,29,167318,167318,0,0,0,100.0,0.0,0.0,0.0,,
CA-30,house,CA,30,239051,182552,56499,0,0,76.37,23.63,0.0,0.0,,
CA-31,house,CA,31,204348,119653,84695,0,0,58.55,41.45,0.0,0.0,,
CA-32,house,CA,32,251770,176973,74797,0,0,70.29,29.71,0.0,0.0,,
CA-33,house,CA,33,173868,112510,61358,0,0,64.71,35.29,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,116045,66231,0,0,63.66,36.34,0.0,0.0,,
CA-36,house,CA,36,269925,205293,64632,0,0,76.06,23.94,0.0,0.0,,
CA-37,house,CA,37,164586,164586,0,0,0,100.0,0.0,0.0,0.0,,
CA-38,house,CA,38,183185,116366,66819,0,0,63.52,36.48,0.0,0.0,,
CA-39,house,CA,39,164585,103980,60606,0,0,63.18,36.82,0.0,0.0,,
CA-40,house,CA,40,266738,0,266738,0,0,0.0,100.0,0.0,0.0,,
CA-41,house,CA,41,217554,143780,73774,0,0,66.09,33.91,0.0,0.0,,
CA-42,house,CA,42,244759,155764,88995,0,0,63.64,36.36,0.0,0.0,,
CA-43,house,CA,43,156374,128615,27759,0,0,82.25,17.75,0.0,0.0,,
CA-44,house,CA,44,153833,123012,30820,0,0,79.96,20.04,0.0,0.0,,
CA-45,house,CA,45,210230,127829,82400,0,0,60.8,39.2,0.0,0.0,,
CA-46,house,CA,46,159271,111833,47438,0,0,70.22,29.78,0.0,0.0,,
CA-47,house,CA,47,250428,154666,95762,0,0,61.76,38.24,0.0,0.0,,
CA-48,house,CA,48,229638,126728,102910,0,0,55.19,44.81,0.0,0.0,,
CA-49,house,CA,49,271831,167141,104690,0,0,61.49,38.51,0.0,0.0,,
CA-50,house,CA,50,260226,165571,94655,0,0,63.63,36.37,0.0,0.0,,
CA-51,house,CA,51,248947,159923,89024,0,0,64.24,35.76,0.0,0.0,,
CA-52,house,CA,52,190877,134311,56565,0,0,70.37,29.63,0.0,0.0,,
CO-01,house,CO,01,256448,204627,34588,8617,8616,79.79,13.49,3.36,3.36,IND,Chad Humphrey
CO-02,house,CO,02,302356,224031,67289,11036,0,74.1,22.25,3.65,0.0,LIB,Gaylon Kent
CO-03,house,CO,03,284736,137037,138360,9339,0,48.13,48.59,3.28,0.0,LIB,Cory Robertson
CO-04,house,CO,04,323105,150233,161983,10889,0,46.5,50.13,3.37,0.0,LIB,Douglas Mangeris
CO-05,house,CO,05,262831,117703,133091,1314,10724,44.78,50.64,0.5,4.08,IND,"Mark ""Marky Jr"" Elworth"
CO-06,house,CO,06,252258,157064,76527,9334,9333,62.26,30.34,3.7,3.7,LIB,Samir Ezzeldin Witta
CO-07,house,CO,07,312038,187863,100834,11670,11670,60.21,32.31,3.74,3.74,LIB,Joe Krzeczkowski
CO-08,house,CO,08,241150,127169,105010,8971,0,52.73,43.55,3.72,0.0,LIB,Dave Wood
CT-01,house,CT,01,240779,156362,79457,4960,0,64.94,33.0,2.06,0.0,GRN,Mary Sanders
CT-02,house,CT,02,272012,167868,104145,0,0,61.71,38.29,0.0,0.0,,
CT-03,house,CT,03,239430,151644,82830,4956,0,63.34,34.59,2.07,0.0,OTH,Tom Egan
CT-04,house,CT,04,236923,157815,74582,4525,0,66.61,31.48,1.91,0.0,OTH,"Benjamin ""Ben"" Wesley"
CT-05,house,CT,05,241996,139687,102309,0,0,57.72,42.28,0.0,0.0,,
DE-01,house,DE,01,357542,235331,122212,0,0,65.82,34.18,0.0,0.0,,
FL-01,house,FL,01,295828,98505,190786,6538,0,33.3,64.49,2.21,0.0,IND,Tyler L. Davis
FL-02,house,FL,02,289194,132165,157028,0,0,45.7,54.3,0.0,0.0,,
FL-03,house,FL,03,280531,115369,160364,4797,0,41.13,57.16,1.71,0.0,IND,Mike Klein
FL-04,house,FL,04,279123,126637,147545,4940,0,45.37,52.86,1.77,0.0,FWD,Mike Sell
FL-05,house,FL,05,307352,128079,179272,0,0,41.67,58.33,0.0,0.0,,
FL-06,house,FL,06,309800,115537,184969,4647,4647,37.29,59.71,1.5,1.5,LIB,Michael Gist
FL-07,house,FL,07,300032,147079,146983,5971,0,49.02,48.99,1.99,0.0,LIB,Christopher Dennison
FL-08,house,FL,08,302647,137934,164713,0,0,45.58,54.42,0.0,0.0,,
FL-09,house,FL,09,262880,131988,130892,0,0,50.21,49.79,0.0,0.0,,
FL-10,house,FL,10,209940,146166,63775,0,0,69.62,30.38,0.0,0.0,,
FL-11,house,FL,11,315471,145115,165340,5016,0,46.0,52.41,1.59,0.0,LIB,Ralph Groves
FL-12,house,FL,12,269109,117214,146808,5086,0,43.56,54.55,1.89,0.0,IND,Branden Scrivener
FL-13,house,FL,13,286505,134089,146772,5644,0,46.8,51.23,1.97,0.0,IND,Tony D'Arrigo
