race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105245,127418,0,3783,44.51,53.89,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,619248,966315,0,0,39.06,60.94,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,304664,534793,0,0,36.29,63.71,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1256074,1116449,0,0,52.94,47.06,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7099295,3999248,0,0,63.97,36.03,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1337479,897442,0,0,59.84,40.16,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,729349,501791,0,0,59.24,40.76,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3598505,4056321,0,0,47.01,52.99,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1872211,1802835,0,0,50.94,49.06,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236283,125407,0,0,65.33,34.67,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,592548,571907,0,0,50.89,49.11,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,172918,460625,0,0,27.29,72.71,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2316788,1637949,0,0,58.58,41.42,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,404368,524946,0,0,43.51,56.49,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1599805,831763,0,0,65.79,34.21,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1437097,689737,0,0,67.57,32.43,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,320792,261171,0,0,55.12,44.88,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2187153,1777108,0,0,55.17,44.83,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1227886,1049858,0,0,53.91,46.09,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,262699,400312,0,0,39.62,60.38,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253525,324807,0,0,43.84,56.16,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,342280,304098,0,0,52.95,47.05,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,532683,506384,0,0,51.27,48.73,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3284206,2529292,0,0,56.49,43.51,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1935377,2100135,0,0,47.96,52.04,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,370753,725469,0,0,33.82,66.18,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,827260,744515,0,0,52.63,47.37,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2830480,2093138,0,0,57.49,42.51,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,217199,142149,0,0,60.44,39.56,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,773909,1009789,0,0,43.39,56.61,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,108573,189900,0,0,36.38,63.62,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,843904,1300856,0,0,39.35,60.65,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3592130,4391039,0,0,45.0,55.0,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,95283,163312,0,0,36.85,63.15,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1295946,1100096,0,0,54.09,45.91,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55518,132815,0,0,29.48,70.52,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,112648,120015,0,3783,47.64,50.76,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,608730,976833,0,0,38.39,61.61,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,308168,531289,0,0,36.71,63.29,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1351529,883393,0,0,60.47,39.53,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,215802,141740,0,0,60.36,39.64,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3590732,4064094,0,0,46.91,53.09,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,1994432,1680615,0,0,54.27,45.73,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,534145,599684,0,30625,45.87,51.5,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,196425,437118,0,0,31.0,69.0,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2336053,1618683,0,0,59.07,40.93,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,406940,522374,0,0,43.79,56.21,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,512227,939942,0,0,35.27,64.73,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,526908,877975,0,0,37.51,62.49,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1618097,813471,0,0,66.55,33.45,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,288833,287309,0,5820,49.63,49.37,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2074373,1889889,0,0,52.33,47.67,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1222385,1055359,0,0,53.67,46.33,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,363070,496535,0,0,42.24,57.76,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54481,226989,125157,15448,12.91,53.78,29.65,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2043112,1869790,0,74566,51.24,46.89,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,34196,345390,283425,0,5.16,52.09,42.75,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,310656,267677,0,0,53.72,46.28,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1659678,1254008,0,0,56.96,43.04,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,368113,278264,0,0,56.95,43.05,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1940830,2031325,0,63358,48.09,50.34,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,362901,733321,0,0,33.1,66.9,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,926223,645552,0,0,58.93,41.07,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,220222,139126,0,0,61.28,38.72,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,798092,952251,0,33355,44.74,53.39,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,106181,192292,0,0,35.57,64.43,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,756092,1388668,0,0,35.25,64.75,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3790961,4031747,0,160462,47.49,50.5,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1787959,1364342,0,0,56.72,43.28,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,157783,375890,0,0,29.57,70.43,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,54552,133782,0,0,28.97,71.03,0.0,0.0,,
AK-01,house,AK,01,236446,106143,126520,0,3783,44.89,53.51,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,82295,147353,0,0,35.84,64.16,0.0,0.0,,
AL-02,house,AL,02,205222,98734,106488,0,0,48.11,51.89,0.0,0.0,,
AL-03,house,AL,03,221487,65559,155928,0,0,29.6,70.4,0.0,0.0,,
AL-04,house,AL,04,226703,44142,182560,0,0,19.47,80.53,0.0,0.0,,
