race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,112300,120363,0,3783,47.5,50.9,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,617297,968266,0,0,38.93,61.07,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305797,533660,0,0,36.43,63.57,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1253297,1119226,0,0,52.83,47.17,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7036588,4061955,0,0,63.4,36.6,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1335294,899627,0,0,59.75,40.25,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,718884,512256,0,0,58.39,41.61,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3594869,4059957,0,0,46.96,53.04,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1762449,1912597,0,0,47.96,52.04,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236681,125009,0,0,65.44,34.56,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,595284,569170,0,0,51.12,48.88,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173710,459833,0,0,27.42,72.58,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2312754,1641983,0,0,58.48,41.52,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,396670,532644,0,0,42.68,57.32,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1597611,833957,0,0,65.7,34.3,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1433083,693751,0,0,67.38,32.62,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,322916,259047,0,0,55.49,44.51,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2184080,1780182,0,0,55.09,44.91,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1247897,1029847,0,0,54.79,45.21,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,263495,399517,0,0,39.74,60.26,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253887,324446,0,0,43.9,56.1,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,337884,308493,0,0,52.27,47.73,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,530347,508721,0,0,51.04,48.96,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3281679,2531820,0,0,56.45,43.55,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1935805,2099707,0,0,47.97,52.03,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,373274,722948,0,0,34.05,65.95,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,831087,740687,0,0,52.88,47.12,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2829627,2093991,0,0,57.47,42.53,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,217127,142221,0,0,60.42,39.58,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,775246,1008452,0,0,43.46,56.54,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,109737,188736,0,0,36.77,63.23,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,846799,1297960,0,0,39.48,60.52,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3545229,4437940,0,0,44.41,55.59,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,96201,162394,0,0,37.2,62.8,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1294059,1101983,0,0,54.01,45.99,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55895,132438,0,0,29.68,70.32,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,113631,119032,0,3783,48.06,50.34,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,610157,975406,0,0,38.48,61.52,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,307484,531973,0,0,36.63,63.37,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1348400,886522,0,0,60.33,39.67,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,215874,141669,0,0,60.38,39.62,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3557639,4097188,0,0,46.48,53.52,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,1971181,1703865,0,0,53.64,46.36,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,540335,593494,0,30625,46.4,50.97,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,197415,436128,0,0,31.16,68.84,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2330319,1624418,0,0,58.92,41.08,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,405703,523611,0,0,43.66,56.34,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,521582,930587,0,0,35.92,64.08,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,527189,877694,0,0,37.53,62.47,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1623222,808345,0,0,66.76,33.24,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,288074,288068,0,5820,49.5,49.5,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2086628,1877633,0,0,52.64,47.36,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1243026,1034718,0,0,54.57,45.43,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,363628,495977,0,0,42.3,57.7,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54616,229087,122922,15448,12.94,54.28,29.12,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2042906,1869996,0,74566,51.23,46.9,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,43638,347962,271411,0,6.58,52.48,40.94,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,311109,267223,0,0,53.79,46.21,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1653414,1260273,0,0,56.75,43.25,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,362619,283758,0,0,56.1,43.9,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1943371,2028783,0,63358,48.16,50.27,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,411290,684932,0,0,37.52,62.48,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,928914,642860,0,0,59.1,40.9,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,220132,139216,0,0,61.26,38.74,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,803425,946918,0,33355,45.04,53.09,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,108099,190374,0,0,36.22,63.78,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,760033,1384727,0,0,35.44,64.56,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3738116,4084592,0,160462,46.82,51.17,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1773542,1378760,0,0,56.26,43.74,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,159624,374049,0,0,29.91,70.09,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,55022,133311,0,0,29.22,70.78,0.0,0.0,,
AK-01,house,AK,01,236446,115364,117299,0,3783,48.79,49.61,0.0,1.6,,
AL-01,house,AL,01,229648,80735,148913,0,0,35.16,64.84,0.0,0.0,,
AL-02,house,AL,02,205222,94508,110714,0,0,46.05,53.95,0.0,0.0,,
AL-03,house,AL,03,221487,65955,155532,0,0,29.78,70.22,0.0,0.0,,
AL-04,house,AL,04,226703,44616,182086,0,0,19.68,80.32,0.0,0.0,,
AL-05,house,AL,05,247520,93920,153600,0,0,37.94,62.06,0.0,0.0,,
AL-06,house,AL,06,244631,86084,158547,0,0,35.19,64.81,0.0,0.0,,
AL-07,house,AL,07,210352,134443,75909,0,0,63.91,36.09,0.0,0.0,,
AR-01,house,AR,01,195826,57777,138049,0,0,29.5,70.5,0.0,0.0,,
AR-02,house,AR,02,225476,99481,125994,0,0,44.12,55.88,0.0,0.0,,
