race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,101364,116166,0,18916,42.87,49.13,0.0,8.0,,
AL-GOV,governor,AL,GOV,1585563,598562,987001,0,0,37.75,62.25,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309117,530339,0,0,36.82,63.18,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1276390,1096133,0,0,53.8,46.2,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7111130,3987413,0,0,64.07,35.93,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1307329,927593,0,0,58.5,41.5,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,730476,500664,0,0,59.33,40.67,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3574993,4079833,0,0,46.7,53.3,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1861069,1813977,0,0,50.64,49.36,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238407,123284,0,0,65.91,34.09,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,615273,549181,0,0,52.84,47.16,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170912,462631,0,0,26.98,73.02,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2378936,1575801,0,0,60.15,39.85,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,409114,520200,0,0,44.02,55.98,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1594538,837030,0,0,65.58,34.42,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1447401,679433,0,0,68.05,31.95,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,314418,249562,17983,0,54.03,42.88,3.09,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2239097,1725164,0,0,56.48,43.52,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1269506,1008238,0,0,55.74,44.26,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,271906,391105,0,0,41.01,58.99,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254200,324133,0,0,43.95,56.05,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,352253,294124,0,0,54.5,45.5,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534848,504220,0,0,51.47,48.53,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3323619,2489880,0,0,57.17,42.83,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1921261,2114251,0,0,47.61,52.39,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,376220,720003,0,0,34.32,65.68,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,828077,743697,0,0,52.68,47.32,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2871082,2052535,0,0,58.31,41.69,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,215591,143757,0,0,60.0,40.0,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,797723,985975,0,0,44.72,55.28,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111139,187334,0,0,37.24,62.76,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,846870,1297889,0,0,39.49,60.51,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3587724,4395445,0,0,44.94,55.06,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,98698,159897,0,0,38.17,61.83,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1245260,1150783,0,0,51.97,48.03,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56428,131905,0,0,29.96,70.04,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,106046,111484,0,18916,44.85,47.15,0.0,8.0,,
AL-SEN,senate,AL,SEN,1585563,593584,991979,0,0,37.44,62.56,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,309683,529774,0,0,36.89,63.11,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1389007,845914,0,0,62.15,37.85,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,222916,134626,0,0,62.35,37.65,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3616618,4038208,0,0,47.25,52.75,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2061993,1613053,0,0,56.11,43.89,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,566084,567745,0,30625,48.61,48.76,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,177316,411879,44348,0,27.99,65.01,7.0,0.0,IND,Todd Achilles
IL-SEN,senate,IL,SEN,3954737,2385413,1569324,0,0,60.32,39.68,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,399498,529815,0,0,42.99,57.01,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,506680,945489,0,0,34.89,65.11,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,526899,877984,0,0,37.5,62.5,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1611979,819588,0,0,66.29,33.71,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,277887,274977,0,29098,47.75,47.25,0.0,5.0,,
MI-SEN,senate,MI,SEN,3964262,2108851,1855410,0,0,53.2,46.8,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1258297,1019447,0,0,55.24,44.76,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,348081,459948,51576,0,40.49,53.51,6.0,0.0,IND,Ty Pinkins
MT-SEN,senate,MT,SEN,422074,122093,227149,57384,15448,28.93,53.82,13.6,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2058683,1854219,0,74566,51.63,46.5,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,354977,308034,0,0.0,53.54,46.46,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,311658,266674,0,0,53.89,46.11,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1740638,1173048,0,0,59.74,40.26,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,384235,262142,0,0,59.44,40.56,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1961153,2011001,0,63358,48.6,49.83,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,350881,745341,0,0,32.01,67.99,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,956317,615457,0,0,60.84,39.16,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,223281,136067,0,0,62.13,37.87,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,817572,932771,0,33355,45.84,52.29,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,100155,183216,15103,0,33.56,61.38,5.06,0.0,IND,Brian Bengs
TN-SEN,senate,TN,SEN,2144759,731478,1413282,0,0,34.11,65.89,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3887571,3935137,0,160462,48.7,49.29,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1854360,1297942,0,0,58.83,41.17,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,152652,381021,0,0,28.6,71.4,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,53432,134901,0,0,28.37,71.63,0.0,0.0,,
AK-01,house,AK,01,236446,99780,117750,12342,6573,42.2,49.8,5.22,2.78,,Bill Hill
AL-01,house,AL,01,229648,80693,148955,0,0,35.14,64.86,0.0,0.0,,
AL-02,house,AL,02,205222,98737,106485,0,0,48.11,51.89,0.0,0.0,,
AL-03,house,AL,03,221487,63313,158174,0,0,28.59,71.41,0.0,0.0,,
AL-04,house,AL,04,226703,42140,184563,0,0,18.59,81.41,0.0,0.0,,
AL-05,house,AL,05,247520,92811,154709,0,0,37.5,62.5,0.0,0.0,,
AL-06,house,AL,06,244631,84715,159916,0,0,34.63,65.37,0.0,0.0,,
AL-07,house,AL,07,210352,137625,72727,0,0,65.43,34.57,0.0,0.0,,
AR-01,house,AR,01,195826,54478,141347,0,0,27.82,72.18,0.0,0.0,,
AR-02,house,AR,02,225476,99991,125484,0,0,44.35,55.65,0.0,0.0,,
AR-03,house,AR,03,221598,80669,140928,0,0,36.4,63.6,0.0,0.0,,
AR-04,house,AR,04,196558,58656,137902,0,0,29.84,70.16,0.0,0.0,,
AZ-01,house,AZ,01,315514,162264,147318,0,5932,51.43,46.69,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,145958,145575,0,0,50.07,49.93,0.0,0.0,,
AZ-03,house,AZ,03,149255,121457,27798,0,0,81.38,18.62,0.0,0.0,,
AZ-04,house,AZ,04,243254,145537,97717,0,0,59.83,40.17,0.0,0.0,,
AZ-05,house,AZ,05,311518,134940,176577,0,0,43.32,56.68,0.0,0.0,,
AZ-06,house,AZ,06,308122,158794,142796,0,6532,51.54,46.34,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,137241,59938,0,0,69.6,30.4,0.0,0.0,,
AZ-08,house,AZ,08,274416,123363,151053,0,0,44.95,55.05,0.0,0.0,,
AZ-09,house,AZ,09,281730,108153,173577,0,0,38.39,61.61,0.0,0.0,,
CA-01,house,CA,01,239151,142864,96287,0,0,59.74,40.26,0.0,0.0,,
CA-02,house,CA,02,272520,184778,87743,0,0,67.8,32.2,0.0,0.0,,
CA-03,house,CA,03,256644,155500,101144,0,0,60.59,39.41,0.0,0.0,,
CA-04,house,CA,04,240754,240754,0,0,0,100.0,0.0,0.0,0.0,,
CA-05,house,CA,05,253723,103744,149979,0,0,40.89,59.11,0.0,0.0,,
CA-06,house,CA,06,235441,131690,103750,0,0,55.93,44.07,0.0,0.0,,
CA-07,house,CA,07,242835,242835,0,0,0,100.0,0.0,0.0,0.0,,
CA-08,house,CA,08,218644,162900,55743,0,0,74.5,25.5,0.0,0.0,,
CA-09,house,CA,09,187940,123031,64908,0,0,65.46,34.54,0.0,0.0,,
CA-10,house,CA,10,264480,191487,72994,0,0,72.4,27.6,0.0,0.0,,
CA-11,house,CA,11,252827,252827,0,0,0,100.0,0.0,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,88686,56883,0,0,60.92,39.08,0.0,0.0,,
CA-14,house,CA,14,199910,199910,0,0,0,100.0,0.0,0.0,0.0,,
CA-15,house,CA,15,213889,171504,42386,0,0,80.18,19.82,0.0,0.0,,
CA-16,house,CA,16,238075,193886,44189,0,0,81.44,18.56,0.0,0.0,,
CA-17,house,CA,17,184966,137911,47055,0,0,74.56,25.44,0.0,0.0,,
CA-18,house,CA,18,166214,119639,46575,0,0,71.98,28.02,0.0,0.0,,
CA-19,house,CA,19,263484,189312,64529,0,9644,71.85,24.49,0.0,3.66,GRN,
CA-20,house,CA,20,220803,78973,141830,0,0,35.77,64.23,0.0,0.0,,
CA-21,house,CA,21,141263,85421,55842,0,0,60.47,39.53,0.0,0.0,,
CA-22,house,CA,22,119812,63346,56466,0,0,52.87,47.13,0.0,0.0,,
CA-23,house,CA,23,193594,81126,112468,0,0,41.91,58.09,0.0,0.0,,
CA-24,house,CA,24,245955,168131,77824,0,0,68.36,31.64,0.0,0.0,,
CA-25,house,CA,25,189057,113238,75819,0,0,59.9,40.1,0.0,0.0,,
CA-26,house,CA,26,240362,151191,89171,0,0,62.9,37.1,0.0,0.0,,
CA-27,house,CA,27,207250,131417,75833,0,0,63.41,36.59,0.0,0.0,,
CA-28,house,CA,28,228743,159896,68847,0,0,69.9,30.1,0.0,0.0,,
CA-29,house,CA,29,167318,167318,0,0,0,100.0,0.0,0.0,0.0,,
CA-30,house,CA,30,239051,181312,57739,0,0,75.85,24.15,0.0,0.0,,
CA-31,house,CA,31,204348,118509,85840,0,0,57.99,42.01,0.0,0.0,,
CA-32,house,CA,32,251770,175483,76286,0,0,69.7,30.3,0.0,0.0,,
CA-33,house,CA,33,173868,114565,59303,0,0,65.89,34.11,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,115036,67240,0,0,63.11,36.89,0.0,0.0,,
CA-36,house,CA,36,269925,203767,66158,0,0,75.49,24.51,0.0,0.0,,
