race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,110250,122413,0,3783,46.63,51.77,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,624036,961527,0,0,39.36,60.64,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309700,529756,0,0,36.89,63.11,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1275516,1097007,0,0,53.76,46.24,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7169421,3929122,0,0,64.6,35.4,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1353721,881200,0,0,60.57,39.43,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,728197,502942,0,0,59.15,40.85,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3661901,3992925,0,0,47.84,52.16,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1823829,1851217,0,0,49.63,50.37,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238526,123165,0,0,65.95,34.05,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604647,559807,0,0,51.93,48.07,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,176782,456760,0,0,27.9,72.1,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2345697,1609040,0,0,59.31,40.69,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401735,527579,0,0,43.23,56.77,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1601493,830075,0,0,65.86,34.14,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1449263,677571,0,0,68.14,31.86,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,322916,259047,0,0,55.49,44.51,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2228550,1735711,0,0,56.22,43.78,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1246748,1030996,0,0,54.74,45.26,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,274000,389012,0,0,41.33,58.67,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255045,323287,0,0,44.1,55.9,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,351458,294919,0,0,54.37,45.63,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,544698,494369,0,0,52.42,47.58,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3320792,2492707,0,0,57.12,42.88,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1931283,2104228,0,0,47.86,52.14,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,376344,719879,0,0,34.33,65.67,0.0,0.0,,
