code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
FL-20,district,FL,40.58,3.32,44.73,0.83,37.5,23.8,73.2,-49.4,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,3.32,-11.2,-0.06,-16.36,47.5,49.5,-2.0,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,3.32,-2.88,0.83,-10.6,43.2,53.9,-10.7,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,3.32,21.39,0.66,13.94,33.3,63.7,-30.4,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,3.32,49.48,1.78,39.08,21.2,75.9,-54.7,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,3.32,-1.33,0.59,-9.22,42.6,54.4,-11.8,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,3.32,-6.34,3.07,-18.5,42.7,54.4,-11.7,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,3.32,-3.43,3.03,-14.7,41.4,55.6,-14.2,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,3.32,-13.12,3.0,-25.63,45.7,51.4,-5.7,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,3.32,-12.25,-0.3,-15.92,48.6,48.5,0.1,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,3.32,11.83,-0.06,7.66,38.8,58.2,-19.4,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,3.32,-27.2,-0.45,-29.88,54.9,42.1,12.8,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,3.32,58.35,0.56,53.04,18.2,78.9,-60.7,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,3.32,76.5,0.14,72.33,11.0,86.0,-75.0,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,3.32,53.78,0.26,50.34,20.7,76.4,-55.7,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,3.32,-19.36,-0.47,-22.27,50.8,46.2,4.6,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,3.32,-26.99,-0.3,-30.76,54.9,42.1,12.8,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,3.32,-31.16,-0.17,-34.33,55.9,41.2,14.7,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,3.32,-18.21,-0.38,-20.93,51.1,46.0,5.1,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,3.32,-20.68,-0.33,-23.52,51.7,45.4,6.3,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,3.32,-10.16,-0.27,-14.2,47.9,49.1,-1.2,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,3.32,45.54,0.35,42.65,24.0,73.1,-49.1,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,3.32,-34.54,-0.37,-37.03,57.7,39.4,18.3,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,3.32,29.72,-0.58,25.17,28.1,68.9,-40.8,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,3.32,27.54,-0.35,22.06,29.6,67.4,-37.8,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,3.32,-4.44,-0.75,-8.59,45.0,52.1,-7.1,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,3.32,-6.07,-0.83,-10.13,45.8,51.3,-5.5,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,3.32,-0.73,-0.64,-4.46,43.3,53.8,-10.5,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,3.32,-27.83,-0.62,-31.9,54.8,42.3,12.5,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,3.32,-41.93,-0.56,-46.2,60.6,36.5,24.1,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,3.32,-23.85,-0.42,-27.56,52.8,44.3,8.5,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,3.32,38.94,0.13,32.27,27.2,69.9,-42.7,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,3.32,39.45,0.36,33.6,26.7,70.4,-43.7,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,3.32,39.44,1.28,31.81,24.4,72.7,-48.3,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,3.32,39.16,2.23,28.79,23.7,73.3,-49.6,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,3.32,41.51,-0.45,37.55,24.9,72.2,-47.3,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,3.32,10.02,-0.35,5.67,38.4,58.6,-20.2,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,3.32,72.26,0.3,66.13,12.3,84.7,-72.4,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,3.32,12.74,0.08,7.01,36.5,60.6,-24.1,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,3.32,41.76,-0.32,37.04,24.6,72.4,-47.8,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,3.32,26.93,0.15,22.34,30.7,66.3,-35.6,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,3.32,15.76,-0.1,11.6,35.7,61.4,-25.7,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,3.32,-41.26,-0.87,-44.13,60.8,36.3,24.5,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,3.32,13.79,-0.55,10.63,37.4,59.6,-22.2,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,3.32,10.3,0.14,5.26,38.0,59.1,-21.1,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,3.32,-37.57,-0.9,-40.5,59.2,37.8,21.4,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,3.32,-20.16,-0.75,-23.07,51.6,45.4,6.2,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,3.32,8.79,-0.36,4.81,39.3,57.8,-18.5,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,3.32,6.14,-0.03,0.4,40.3,56.8,-16.5,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,3.32,-23.13,-0.48,-26.92,52.8,44.3,8.5,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,3.32,-28.88,-0.69,-31.73,55.4,41.7,13.7,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,3.32,-27.35,-0.7,-29.88,54.6,42.5,12.1,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,3.32,-14.68,-0.78,-17.13,49.4,47.7,1.7,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,3.32,-30.61,-0.79,-33.1,56.0,41.0,15.0,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,3.32,45.77,0.07,42.16,23.8,73.3,-49.5,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,3.32,-33.19,-0.88,-36.49,57.4,39.7,17.7,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,3.32,-27.14,-0.86,-30.39,54.7,42.4,12.3,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,3.32,-28.61,-0.35,-31.85,54.8,42.2,12.6,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,3.32,-16.3,-0.41,-20.06,49.8,47.3,2.5,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,3.32,6.62,-0.55,4.17,40.0,57.1,-17.1,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,3.32,-20.63,-0.42,-23.7,51.5,45.6,5.9,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,3.32,-44.24,-0.8,-47.91,62.1,35.0,27.1,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,3.32,-38.37,-0.81,-41.93,59.5,37.6,21.9,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,3.32,22.85,-0.38,19.27,33.5,63.5,-30.0,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,3.32,-33.1,-0.84,-36.16,57.2,39.8,17.4,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,3.32,-61.09,-0.98,-64.67,69.2,27.8,41.4,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,3.32,-11.98,-0.67,-15.31,48.2,48.8,-0.6,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,3.32,-36.22,-0.35,-39.08,58.3,38.7,19.6,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,3.32,53.6,0.23,48.71,21.0,76.0,-55.0,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,3.32,-32.6,-0.41,-36.65,57.4,39.7,17.7,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,3.32,-30.33,-0.41,-34.59,56.4,40.6,15.8,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,3.32,-29.97,-0.39,-34.39,56.4,40.7,15.7,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,3.32,-29.28,-0.37,-32.4,55.8,41.3,14.5,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,3.32,19.01,-0.12,13.91,34.5,62.5,-28.0,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,3.32,28.65,-0.45,24.29,30.5,66.5,-36.0,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,3.32,24.64,0.08,19.39,31.8,65.3,-33.5,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,3.32,24.65,-0.72,20.13,32.5,64.6,-32.1,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,3.32,50.4,-0.46,46.35,21.1,76.0,-54.9,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,3.32,25.13,-0.5,21.09,32.1,64.9,-32.8,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,3.32,71.11,0.32,65.14,12.1,84.9,-72.8,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,3.32,31.57,-0.55,26.99,29.5,67.6,-38.1,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,3.32,14.92,-0.73,10.94,36.8,60.3,-23.5,1.9,87.2,4.6,5.0,1.7,1.4,0.1
