race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,111366,121297,0,3783,47.1,51.3,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,625586,959977,0,0,39.46,60.54,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,310960,528497,0,0,37.04,62.96,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1262730,1109793,0,0,53.22,46.78,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7051971,4046573,0,0,63.54,36.46,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1346977,887944,0,0,60.27,39.73,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725320,505820,0,0,58.91,41.09,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3616786,4038040,0,0,47.25,52.75,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1805794,1869253,0,0,49.14,50.86,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238906,122785,0,0,66.05,33.95,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,608111,556343,0,0,52.22,47.78,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,177606,455937,0,0,28.03,71.97,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2333427,1621309,0,0,59.0,41.0,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,402385,526928,0,0,43.3,56.7,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1601204,830363,0,0,65.85,34.15,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1444201,682633,0,0,67.9,32.1,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,326495,255468,0,0,56.1,43.9,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2236257,1728005,0,0,56.41,43.59,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1259804,1017940,0,0,55.31,44.69,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,274676,388335,0,0,41.43,58.57,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,257351,320981,0,0,44.5,55.5,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,341859,304518,0,0,52.89,47.11,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,538295,500773,0,0,51.81,48.19,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3300681,2512818,0,0,56.78,43.22,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1931243,2104269,0,0,47.86,52.14,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,380016,716206,0,0,34.67,65.33,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,832018,739756,0,0,52.93,47.07,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2875947,2047670,0,0,58.41,41.59,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,217215,142133,0,0,60.45,39.55,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,786216,997482,0,0,44.08,55.92,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,111572,186901,0,0,37.38,62.62,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,849855,1294904,0,0,39.62,60.38,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3616259,4366911,0,0,45.3,54.7,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,97791,160804,0,0,37.82,62.18,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1299698,1096345,0,0,54.24,45.76,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,57053,131280,0,0,30.29,69.71,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,115946,116716,0,3783,49.04,49.36,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,621969,963594,0,0,39.23,60.77,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,312969,526488,0,0,37.28,62.72,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1365078,869843,0,0,61.08,38.92,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,218073,139470,0,0,60.99,39.01,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3600956,4053870,0,0,47.04,52.96,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,1999198,1675849,0,0,54.4,45.6,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,552058,581771,0,30625,47.41,49.96,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,202285,431258,0,0,31.93,68.07,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2359782,1594955,0,0,59.67,40.33,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,413051,516263,0,0,44.45,55.55,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,529174,922995,0,0,36.44,63.56,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,535829,869054,0,0,38.14,61.86,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1627928,803640,0,0,66.95,33.05,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,294905,281238,0,5820,50.67,48.33,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2106381,1857881,0,0,53.13,46.87,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1256674,1021070,0,0,55.17,44.83,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,376114,483491,0,0,43.75,56.25,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54245,225648,126733,15448,12.85,53.46,30.03,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2056783,1856119,0,74566,51.58,46.55,0.0,1.87,GRN,
