race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,101743,115788,0,18916,43.03,48.97,0.0,8.0,,
AL-GOV,governor,AL,GOV,1585563,638653,946910,0,0,40.28,59.72,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,310838,528618,0,0,37.03,62.97,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1282940,1089583,0,0,54.07,45.93,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7099370,3999174,0,0,63.97,36.03,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1269166,885298,80457,0,56.79,39.61,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,736859,494281,0,0,59.85,40.15,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3576467,4078359,0,0,46.72,53.28,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1872332,1802715,0,0,50.95,49.05,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239149,122542,0,0,66.12,33.88,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,613688,550766,0,0,52.7,47.3,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,185993,447549,0,0,29.36,70.64,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2374348,1580388,0,0,60.04,39.96,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,411019,518295,0,0,44.23,55.77,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1598476,833092,0,0,65.74,34.26,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1452429,674405,0,0,68.29,31.71,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,306198,242651,33114,0,52.61,41.7,5.69,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2222845,1741417,0,0,56.07,43.93,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1260637,1017107,0,0,55.35,44.65,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,251672,331778,79561,0,37.96,50.04,12.0,0.0,IND,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,255155,323178,0,0,44.12,55.88,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,350830,295547,0,0,54.28,45.72,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534378,504689,0,0,51.43,48.57,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3294689,2518809,0,0,56.67,43.33,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1929599,2105913,0,0,47.82,52.18,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,378467,717755,0,0,34.52,65.48,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,830816,740959,0,0,52.86,47.14,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2887410,2036208,0,0,58.64,41.36,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216217,143130,0,0,60.17,39.83,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,800138,983560,0,0,44.86,55.14,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110796,187677,0,0,37.12,62.88,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,850607,1294152,0,0,39.66,60.34,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3649671,4333499,0,0,45.72,54.28,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,100000,158595,0,0,38.67,61.33,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1250231,1145812,0,0,52.18,47.82,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56885,131449,0,0,30.2,69.8,0.0,0.0,,
