race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,110888,121774,0,3783,46.9,51.5,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,610289,975274,0,0,38.49,61.51,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,301138,538319,0,0,35.87,64.13,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1259050,1113474,0,0,53.07,46.93,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7129816,3968727,0,0,64.24,35.76,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1334345,900577,0,0,59.7,40.3,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,717523,513616,0,0,58.28,41.72,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3633908,4020918,0,0,47.47,52.53,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1863758,1811288,0,0,50.71,49.29,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,234837,126854,0,0,64.93,35.07,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,586492,577962,0,0,50.37,49.63,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,170320,463223,0,0,26.88,73.12,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2311409,1643327,0,0,58.45,41.55,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,392256,537058,0,0,42.21,57.79,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1589787,841780,0,0,65.38,34.62,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1430823,696011,0,0,67.27,32.73,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,316980,264983,0,0,54.47,45.53,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2164189,1800072,0,0,54.59,45.41,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1232990,1044754,0,0,54.13,45.87,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260014,402997,0,0,39.22,60.78,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,249462,328870,0,0,43.13,56.87,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,344865,301512,0,0,53.35,46.65,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,533526,505541,0,0,51.35,48.65,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3287052,2526446,0,0,56.54,43.46,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1913331,2122181,0,0,47.41,52.59,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,365162,731060,0,0,33.31,66.69,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,824340,747434,0,0,52.45,47.55,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2801491,2122126,0,0,56.9,43.1,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216265,143083,0,0,60.18,39.82,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,767398,1016300,0,0,43.02,56.98,0.0,0.0,,
