race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,109774,122888,0,3783,46.43,51.97,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,623497,962066,0,0,39.32,60.68,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309365,530092,0,0,36.85,63.15,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1274811,1097713,0,0,53.73,46.27,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7165647,3932896,0,0,64.56,35.44,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1352961,881960,0,0,60.54,39.46,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,727779,503361,0,0,59.11,40.89,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3659706,3995120,0,0,47.81,52.19,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1822579,1852467,0,0,49.59,50.41,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238381,123310,0,0,65.91,34.09,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,604251,560203,0,0,51.89,48.11,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,176529,457014,0,0,27.86,72.14,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2344352,1610384,0,0,59.28,40.72,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401363,527951,0,0,43.19,56.81,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1601092,830476,0,0,65.85,34.15,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1448540,678294,0,0,68.11,31.89,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,322683,259280,0,0,55.45,44.55,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2227409,1736853,0,0,56.19,43.81,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1245997,1031747,0,0,54.7,45.3,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,273774,389237,0,0,41.29,58.71,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,254859,323474,0,0,44.07,55.93,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,351200,295178,0,0,54.33,45.67,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,544363,494704,0,0,52.39,47.61,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3319150,2494349,0,0,57.09,42.91,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1930109,2105403,0,0,47.83,52.17,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,375905,720317,0,0,34.29,65.71,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,830148,741626,0,0,52.82,47.18,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2867779,2055839,0,0,58.25,41.75,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,217597,141751,0,0,60.55,39.45,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,784878,998820,0,0,44.0,56.0,0.0,0.0,,
