race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,101814,115717,0,18916,43.06,48.94,0.0,8.0,,
AL-GOV,governor,AL,GOV,1585563,639124,946439,0,0,40.31,59.69,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,332738,506719,0,0,39.64,60.36,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1278024,1094499,0,0,53.87,46.13,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7101855,3996688,0,0,63.99,36.01,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1269807,884657,80457,0,56.82,39.58,3.6,0.0,IND,Greg Lopez
CT-GOV,governor,CT,GOV,1231140,737262,493877,0,0,59.88,40.12,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3583698,4071128,0,0,46.82,53.18,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1874471,1800575,0,0,51.01,48.99,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,239275,122416,0,0,66.15,33.85,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,614012,550442,0,0,52.73,47.27,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,185537,448006,0,0,29.29,70.71,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2375525,1579212,0,0,60.07,39.93,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,411344,517969,0,0,44.26,55.74,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1591996,839572,0,0,65.47,34.53,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1453405,673429,0,0,68.34,31.66,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,306345,242504,33114,0,52.64,41.67,5.69,0.0,IND,Rick Bennett
MI-GOV,governor,MI,GOV,3964262,2228758,1735504,0,0,56.22,43.78,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1261314,1016430,0,0,55.38,44.62,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,251845,331605,79561,0,37.99,50.01,12.0,0.0,IND,Brett Lindstrom
NH-GOV,governor,NH,GOV,578332,255318,323015,0,0,44.15,55.85,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,351125,295252,0,0,54.32,45.68,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534651,504416,0,0,51.45,48.55,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3296154,2517344,0,0,56.7,43.3,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1925132,2110380,0,0,47.7,52.3,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,378851,717372,0,0,34.56,65.44,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,831283,740491,0,0,52.89,47.11,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2888691,2034927,0,0,58.67,41.33,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216324,143023,0,0,60.2,39.8,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,800712,982986,0,0,44.89,55.11,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110900,187573,0,0,37.16,62.84,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,851245,1293514,0,0,39.69,60.31,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3651637,4331532,0,0,45.74,54.26,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,100029,158566,0,0,38.68,61.32,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1234563,1161480,0,0,51.53,48.47,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,54590,133743,0,0,28.99,71.01,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,107086,110444,0,18916,45.29,46.71,0.0,8.0,,
AL-SEN,senate,AL,SEN,1585563,612154,973409,0,0,38.61,61.39,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,322082,517375,0,0,38.37,61.63,0.0,0.0,,
