race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105152,127511,0,3783,44.47,53.93,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,616081,969482,0,0,38.86,61.14,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,302691,536766,0,0,36.06,63.94,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1259999,1112524,0,0,53.11,46.89,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7073213,4025330,0,0,63.73,36.27,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1333015,901907,0,0,59.64,40.36,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,726455,504684,0,0,59.01,40.99,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3588433,4066393,0,0,46.88,53.12,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1863575,1811472,0,0,50.71,49.29,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235433,126257,0,0,65.09,34.91,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,589811,574643,0,0,50.65,49.35,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,171429,462114,0,0,27.06,72.94,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2308888,1645848,0,0,58.38,41.62,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,402184,527130,0,0,43.28,56.72,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1594948,836620,0,0,65.59,34.41,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1432849,693985,0,0,67.37,32.63,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,319424,262538,0,0,54.89,45.11,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2167898,1796363,0,0,54.69,45.31,0.0,0.0,,
