race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,104326,128337,0,3783,44.12,54.28,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,615272,970291,0,0,38.8,61.2,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,302187,537270,0,0,36.0,64.0,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1258908,1113616,0,0,53.06,46.94,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7066554,4031989,0,0,63.67,36.33,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1331875,903047,0,0,59.59,40.41,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725717,505423,0,0,58.95,41.05,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3525186,4129640,0,0,46.05,53.95,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1861369,1813677,0,0,50.65,49.35,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235216,126474,0,0,65.03,34.97,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,589112,575342,0,0,50.59,49.41,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,171049,462494,0,0,27.0,73.0,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2306871,1647865,0,0,58.33,41.67,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401626,527687,0,0,43.22,56.78,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1588018,843550,0,0,65.31,34.69,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1431764,695070,0,0,67.32,32.68,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,319075,262888,0,0,54.83,45.17,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2168973,1795289,0,0,54.71,45.29,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1221167,1056577,0,0,53.61,46.39,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260743,402268,0,0,39.33,60.67,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255098,323234,0,0,44.11,55.89,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,340373,306004,0,0,52.66,47.34,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531620,507448,0,0,51.16,48.84,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3275993,2537506,0,0,56.35,43.65,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1894003,2141509,0,0,46.93,53.07,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,367519,728703,0,0,33.53,66.47,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,822990,748784,0,0,52.36,47.64,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2801085,2122533,0,0,56.89,43.11,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216139,143209,0,0,60.15,39.85,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,768647,1015051,0,0,43.09,56.91,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,107692,190781,0,0,36.08,63.92,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,838526,1306234,0,0,39.1,60.9,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3571591,4411579,0,0,44.74,55.26,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,94520,164075,0,0,36.55,63.45,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1279174,1116869,0,0,53.39,46.61,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,54963,133371,0,0,29.18,70.82,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,111513,121150,0,3783,47.16,51.24,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,584047,1001516,0,0,36.84,63.16,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,295675,543782,0,0,35.22,64.78,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1380635,854286,0,0,61.78,38.22,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,219824,137719,0,0,61.48,38.52,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3548848,4105978,0,0,46.36,53.64,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2010451,1664595,0,0,54.71,45.29,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,546656,587173,0,30625,46.95,50.42,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,184809,448734,0,0,29.17,70.83,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2332463,1622274,0,0,58.98,41.02,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,391544,537770,0,0,42.13,57.87,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,496010,956159,0,0,34.16,65.84,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,509045,895837,0,0,36.23,63.77,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1614675,816892,0,0,66.4,33.6,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,281518,294625,0,5820,48.37,50.63,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2061273,1902988,0,0,52.0,48.0,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1225443,1052301,0,0,53.8,46.2,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,358199,501406,0,0,41.67,58.33,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54425,228583,123618,15448,12.89,54.16,29.29,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2051374,1861527,0,74566,51.45,46.68,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,364152,298859,0,0.0,54.92,45.08,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,314127,264205,0,0,54.32,45.68,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1712254,1201433,0,0,58.77,41.23,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,375715,270663,0,0,58.13,41.87,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1911281,2060873,0,63358,47.36,51.07,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,344901,751321,0,0,31.46,68.54,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,942369,629405,0,0,59.96,40.04,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,222450,136897,0,0,61.9,38.1,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,795042,955300,0,33355,44.57,53.56,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,102019,196454,0,0,34.18,65.82,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,710126,1434633,0,0,33.11,66.89,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3806333,4016375,0,160462,47.68,50.31,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1827260,1325042,0,0,57.97,42.03,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,148203,385470,0,0,27.77,72.23,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,51532,136802,0,0,27.36,72.64,0.0,0.0,,
AK-01,house,AK,01,236446,105431,127232,0,3783,44.59,53.81,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,81268,148380,0,0,35.39,64.61,0.0,0.0,,
AL-02,house,AL,02,205222,98308,106914,0,0,47.9,52.1,0.0,0.0,,
AL-03,house,AL,03,221487,61571,159916,0,0,27.8,72.2,0.0,0.0,,
AL-04,house,AL,04,226703,40420,186283,0,0,17.83,82.17,0.0,0.0,,
AL-05,house,AL,05,247520,91018,156502,0,0,36.77,63.23,0.0,0.0,,
AL-06,house,AL,06,244631,82955,161676,0,0,33.91,66.09,0.0,0.0,,
AL-07,house,AL,07,210352,138719,71634,0,0,65.95,34.05,0.0,0.0,,
AR-01,house,AR,01,195826,51863,143962,0,0,26.48,73.52,0.0,0.0,,
AR-02,house,AR,02,225476,97012,128463,0,0,43.03,56.97,0.0,0.0,,
