race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105179,127483,0,3783,44.48,53.92,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,619989,965574,0,0,39.1,60.9,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305125,534331,0,0,36.35,63.65,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1257063,1115460,0,0,52.98,47.02,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7105399,3993144,0,0,64.02,35.98,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1338524,896398,0,0,59.89,40.11,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,730026,501114,0,0,59.3,40.7,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3595791,4059035,0,0,46.97,53.03,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1893532,1781514,0,0,51.52,48.48,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236482,125208,0,0,65.38,34.62,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,593188,571266,0,0,50.94,49.06,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173266,460277,0,0,27.35,72.65,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2318637,1636100,0,0,58.63,41.37,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,404879,524435,0,0,43.57,56.43,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1589562,842006,0,0,65.37,34.63,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1438091,688742,0,0,67.62,32.38,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,321112,260851,0,0,55.18,44.82,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2188750,1775512,0,0,55.21,44.79,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1229139,1048605,0,0,53.96,46.04,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,269352,393659,0,0,40.63,59.37,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253505,324827,0,0,43.83,56.17,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,342635,303742,0,0,53.01,46.99,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,533154,505913,0,0,51.31,48.69,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3286583,2526916,0,0,56.53,43.47,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1916249,2119263,0,0,47.48,52.52,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,371356,724867,0,0,33.88,66.12,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,827995,743780,0,0,52.68,47.32,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2832661,2090956,0,0,57.53,42.47,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,215242,144106,0,0,59.9,40.1,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,774890,1008808,0,0,43.44,56.56,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,108737,189736,0,0,36.43,63.57,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,844906,1299853,0,0,39.39,60.61,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3611878,4371291,0,0,45.24,54.76,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,95425,163170,0,0,36.9,63.1,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1299587,1096456,0,0,54.24,45.76,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55622,132712,0,0,29.53,70.47,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,113691,118971,0,3783,48.08,50.32,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,590785,994778,0,0,37.26,62.74,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,305442,534015,0,0,36.39,63.61,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1390134,844788,0,0,62.2,37.8,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,221075,136467,0,0,61.83,38.17,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3593633,4061193,0,0,46.95,53.05,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,2031627,1643419,0,0,55.28,44.72,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,555014,578815,0,30625,47.66,49.71,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,187581,445962,0,0,29.61,70.39,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2349221,1605516,0,0,59.4,40.6,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,395000,534314,0,0,42.5,57.5,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,500330,951839,0,0,34.45,65.55,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,513962,890920,0,0,36.58,63.42,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1613849,817718,0,0,66.37,33.63,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,290535,285608,0,5820,49.92,49.08,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2076402,1887859,0,0,52.38,47.62,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1233914,1043830,0,0,54.17,45.83,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,367629,491976,0,0,42.77,57.23,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,53950,227391,125285,15448,12.78,53.87,29.68,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2051318,1861584,0,74566,51.44,46.69,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,0,359785,303226,0,0.0,54.27,45.73,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,314776,263557,0,0,54.43,45.57,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1722451,1191235,0,0,59.12,40.88,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,378542,267835,0,0,58.56,41.44,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1934297,2037858,0,63358,47.93,50.5,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,349697,746525,0,0,31.9,68.1,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,949128,622647,0,0,60.39,39.61,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,223483,135864,0,0,62.19,37.81,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,800606,949737,0,33355,44.88,53.25,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,104130,194343,0,0,34.89,65.11,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,719242,1425518,0,0,33.53,66.47,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3902581,3920127,0,160462,48.89,49.1,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1838293,1314009,0,0,58.32,41.68,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,150071,383602,0,0,28.12,71.88,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,52356,135978,0,0,27.8,72.2,0.0,0.0,,
AK-01,house,AK,01,236446,106672,125991,0,3783,45.11,53.29,0.0,1.6,,Bill Hill
AL-01,house,AL,01,229648,82405,147244,0,0,35.88,64.12,0.0,0.0,,
AL-02,house,AL,02,205222,99324,105898,0,0,48.4,51.6,0.0,0.0,,
AL-03,house,AL,03,221487,62667,158820,0,0,28.29,71.71,0.0,0.0,,
AL-04,house,AL,04,226703,41542,185161,0,0,18.32,81.68,0.0,0.0,,
AL-05,house,AL,05,247520,92243,155277,0,0,37.27,62.73,0.0,0.0,,
AL-06,house,AL,06,244631,84166,160465,0,0,34.41,65.59,0.0,0.0,,
AL-07,house,AL,07,210352,139760,70592,0,0,66.44,33.56,0.0,0.0,,
AR-01,house,AR,01,195826,53142,142684,0,0,27.14,72.86,0.0,0.0,,
AR-02,house,AR,02,225476,98485,126991,0,0,43.68,56.32,0.0,0.0,,
AR-03,house,AR,03,221598,79216,142382,0,0,35.75,64.25,0.0,0.0,,
AR-04,house,AR,04,196558,57220,139338,0,0,29.11,70.89,0.0,0.0,,
AZ-01,house,AZ,01,315514,162783,146799,0,5932,51.59,46.53,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,145134,146399,0,0,49.78,50.22,0.0,0.0,,
AZ-03,house,AZ,03,149255,120126,29130,0,0,80.48,19.52,0.0,0.0,,
AZ-04,house,AZ,04,243254,143793,99461,0,0,59.11,40.89,0.0,0.0,,
AZ-05,house,AZ,05,311518,132874,178644,0,0,42.65,57.35,0.0,0.0,,
AZ-06,house,AZ,06,308122,157903,143687,0,6532,51.25,46.63,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,135551,61628,0,0,68.75,31.25,0.0,0.0,,
AZ-08,house,AZ,08,274416,121658,152758,0,0,44.33,55.67,0.0,0.0,,
AZ-09,house,AZ,09,281730,106279,175452,0,0,37.72,62.28,0.0,0.0,,
CA-01,house,CA,01,239151,143440,95710,0,0,59.98,40.02,0.0,0.0,,
CA-02,house,CA,02,272520,183406,89115,0,0,67.3,32.7,0.0,0.0,,
CA-03,house,CA,03,256644,154193,102451,0,0,60.08,39.92,0.0,0.0,,
CA-04,house,CA,04,240754,153898,86855,0,0,63.92,36.08,0.0,0.0,,
CA-05,house,CA,05,253723,102325,151397,0,0,40.33,59.67,0.0,0.0,,
CA-06,house,CA,06,235441,130481,104959,0,0,55.42,44.58,0.0,0.0,,
CA-07,house,CA,07,242835,154777,88058,0,0,63.74,36.26,0.0,0.0,,
CA-08,house,CA,08,218644,161631,57013,0,0,73.92,26.08,0.0,0.0,,
CA-09,house,CA,09,187940,121680,66260,0,0,64.74,35.26,0.0,0.0,,
CA-10,house,CA,10,264480,190108,74372,0,0,71.88,28.12,0.0,0.0,,
CA-11,house,CA,11,252827,229080,23747,0,0,90.61,9.39,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,89475,56094,0,0,61.47,38.53,0.0,0.0,,
CA-14,house,CA,14,199910,146179,53731,0,0,73.12,26.88,0.0,0.0,,
CA-15,house,CA,15,213889,170238,43652,0,0,79.59,20.41,0.0,0.0,,
CA-16,house,CA,16,238075,192704,45371,0,0,80.94,19.06,0.0,0.0,,
CA-17,house,CA,17,184966,136878,48088,0,0,74.0,26.0,0.0,0.0,,
CA-18,house,CA,18,166214,118576,47637,0,0,71.34,28.66,0.0,0.0,,
CA-19,house,CA,19,263484,188053,65788,0,9644,71.37,24.97,0.0,3.66,GRN,
CA-20,house,CA,20,220803,77732,143071,0,0,35.2,64.8,0.0,0.0,,
CA-21,house,CA,21,141263,84393,56870,0,0,59.74,40.26,0.0,0.0,,
CA-22,house,CA,22,119812,62534,57278,0,0,52.19,47.81,0.0,0.0,,
CA-23,house,CA,23,193594,79995,113599,0,0,41.32,58.68,0.0,0.0,,
CA-24,house,CA,24,245955,166880,79075,0,0,67.85,32.15,0.0,0.0,,
CA-25,house,CA,25,189057,110461,78596,0,0,58.43,41.57,0.0,0.0,,
CA-26,house,CA,26,240362,149824,90538,0,0,62.33,37.67,0.0,0.0,,
CA-27,house,CA,27,207250,130123,77127,0,0,62.79,37.21,0.0,0.0,,
CA-28,house,CA,28,228743,158610,70133,0,0,69.34,30.66,0.0,0.0,,
CA-29,house,CA,29,167318,128745,38573,0,0,76.95,23.05,0.0,0.0,,
CA-30,house,CA,30,239051,180131,58920,0,0,75.35,24.65,0.0,0.0,,
CA-31,house,CA,31,204348,115518,88830,0,0,56.53,43.47,0.0,0.0,,
CA-32,house,CA,32,251770,174190,77580,0,0,69.19,30.81,0.0,0.0,,
CA-33,house,CA,33,173868,113282,60586,0,0,65.15,34.85,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,113707,68569,0,0,62.38,37.62,0.0,0.0,,
CA-36,house,CA,36,269925,202382,67542,0,0,74.98,25.02,0.0,0.0,,
CA-37,house,CA,37,164586,146105,18481,0,0,88.77,11.23,0.0,0.0,,
CA-38,house,CA,38,183185,116209,66977,0,0,63.44,36.56,0.0,0.0,,
CA-39,house,CA,39,164585,103638,60947,0,0,62.97,37.03,0.0,0.0,,
CA-40,house,CA,40,266738,0,266738,0,0,0.0,100.0,0.0,0.0,,
CA-41,house,CA,41,217554,141144,76410,0,0,64.88,35.12,0.0,0.0,,
CA-42,house,CA,42,244759,153085,91674,0,0,62.55,37.45,0.0,0.0,,
CA-43,house,CA,43,156374,128389,27984,0,0,82.1,17.9,0.0,0.0,,
CA-44,house,CA,44,153833,121031,32802,0,0,78.68,21.32,0.0,0.0,,
CA-45,house,CA,45,210230,125248,84982,0,0,59.58,40.42,0.0,0.0,,
CA-46,house,CA,46,159271,109969,49302,0,0,69.05,30.95,0.0,0.0,,
CA-47,house,CA,47,250428,147581,93806,0,9040,58.93,37.46,0.0,3.61,LIB,
CA-48,house,CA,48,229638,126695,102943,0,0,55.17,44.83,0.0,0.0,,
CA-49,house,CA,49,271831,164785,107046,0,0,60.62,39.38,0.0,0.0,,
CA-50,house,CA,50,260226,166421,93805,0,0,63.95,36.05,0.0,0.0,,
CA-51,house,CA,51,248947,160662,88285,0,0,64.54,35.46,0.0,0.0,,
CA-52,house,CA,52,190877,131943,58934,0,0,69.12,30.88,0.0,0.0,,
CO-01,house,CO,01,256448,219393,37055,0,0,85.55,14.45,0.0,0.0,,
CO-02,house,CO,02,302356,232882,69474,0,0,77.02,22.98,0.0,0.0,,
CO-03,house,CO,03,284736,138591,146145,0,0,48.67,51.33,0.0,0.0,,
CO-04,house,CO,04,323105,151389,171716,0,0,46.85,53.15,0.0,0.0,,
CO-05,house,CO,05,262831,121042,141789,0,0,46.05,53.95,0.0,0.0,,
CO-06,house,CO,06,252258,170053,82205,0,0,67.41,32.59,0.0,0.0,,
CO-07,house,CO,07,312038,199873,112165,0,0,64.05,35.95,0.0,0.0,,
CO-08,house,CO,08,241150,128403,112747,0,0,53.25,46.75,0.0,0.0,,
CT-01,house,CT,01,240779,163115,77664,0,0,67.74,32.26,0.0,0.0,,
CT-02,house,CT,02,272012,171375,100637,0,0,63.0,37.0,0.0,0.0,,
CT-03,house,CT,03,239430,152089,87341,0,0,63.52,36.48,0.0,0.0,,
CT-04,house,CT,04,236923,158071,78851,0,0,66.72,33.28,0.0,0.0,,
CT-05,house,CT,05,241996,137892,104104,0,0,56.98,43.02,0.0,0.0,,
DE-01,house,DE,01,357542,224804,132739,0,0,62.87,37.13,0.0,0.0,,
FL-01,house,FL,01,295828,98106,197722,0,0,33.16,66.84,0.0,0.0,,
FL-02,house,FL,02,289194,126893,162301,0,0,43.88,56.12,0.0,0.0,,
FL-03,house,FL,03,280531,113934,166597,0,0,40.61,59.39,0.0,0.0,,
FL-04,house,FL,04,279123,127924,151199,0,0,45.83,54.17,0.0,0.0,,
FL-05,house,FL,05,307352,123960,183392,0,0,40.33,59.67,0.0,0.0,,
FL-06,house,FL,06,309800,112809,196992,0,0,36.41,63.59,0.0,0.0,,
FL-07,house,FL,07,300032,139571,160461,0,0,46.52,53.48,0.0,0.0,,
FL-08,house,FL,08,302647,132265,170382,0,0,43.7,56.3,0.0,0.0,,
FL-09,house,FL,09,262880,133122,129758,0,0,50.64,49.36,0.0,0.0,,
FL-10,house,FL,10,209940,146542,63398,0,0,69.8,30.2,0.0,0.0,,
FL-11,house,FL,11,315471,144994,170477,0,0,45.96,54.04,0.0,0.0,,
FL-12,house,FL,12,269109,114820,154289,0,0,42.67,57.33,0.0,0.0,,
FL-13,house,FL,13,286505,133088,153417,0,0,46.45,53.55,0.0,0.0,,
FL-14,house,FL,14,272616,147262,125353,0,0,54.02,45.98,0.0,0.0,,
FL-15,house,FL,15,280164,115616,164548,0,0,41.27,58.73,0.0,0.0,,
FL-16,house,FL,16,303214,143676,159538,0,0,47.38,52.62,0.0,0.0,,
FL-17,house,FL,17,317455,127221,190234,0,0,40.08,59.92,0.0,0.0,,
FL-18,house,FL,18,260473,113780,146694,0,0,43.68,56.32,0.0,0.0,,
FL-19,house,FL,19,296938,114089,182849,0,0,38.42,61.58,0.0,0.0,,
FL-20,house,FL,20,227780,170382,57398,0,0,74.8,25.2,0.0,0.0,,
FL-21,house,FL,21,316310,130621,185689,0,0,41.3,58.7,0.0,0.0,,
FL-22,house,FL,22,271719,136054,135665,0,0,50.07,49.93,0.0,0.0,,
FL-23,house,FL,23,237972,155759,82213,0,0,65.45,34.55,0.0,0.0,,
FL-24,house,FL,24,194978,148980,45998,0,0,76.41,23.59,0.0,0.0,,
